PID,practice,run,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt
77131,0,1,26,J,NaN,NaN,no_gain,1000,1000,NaN,NaN,NaN
77131,0,1,27,K,NaN,NaN,no_gain,3500,1000,NaN,NaN,NaN
77131,0,1,28,C,NaN,NaN,no_gain,1000,1500,NaN,NaN,NaN
77131,0,1,29,E,NaN,NaN,no_gain,3500,3000,NaN,NaN,NaN
77131,0,1,30,H,NaN,NaN,gain,2000,1500,NaN,NaN,NaN
77131,0,1,31,H,NaN,NaN,gain,1000,1000,NaN,NaN,NaN
77131,0,1,32,C,NaN,NaN,no_gain,1500,2000,NaN,NaN,NaN
77131,0,1,33,E,NaN,NaN,no_gain,1000,3500,NaN,NaN,NaN
77131,0,1,34,D,NaN,NaN,gain,1500,1000,NaN,NaN,NaN
77131,0,1,35,E,NaN,NaN,no_gain,1000,1000,NaN,NaN,NaN
77131,0,1,36,D,NaN,NaN,gain,3000,1500,NaN,NaN,NaN
77131,0,2,37,A,NaN,NaN,no_gain,1500,2000,NaN,NaN,NaN
77131,0,2,38,J,NaN,NaN,no_gain,3000,1000,NaN,NaN,NaN
77131,0,2,39,G,NaN,NaN,gain,2000,1000,NaN,NaN,NaN
77131,0,2,40,K,NaN,NaN,no_gain,1000,3500,NaN,NaN,NaN
77131,0,2,41,C,NaN,NaN,no_gain,1500,2000,NaN,NaN,NaN
77131,0,2,42,F,NaN,NaN,no_gain,2000,3000,NaN,NaN,NaN
77131,0,2,43,A,NaN,NaN,no_gain,1000,1000,NaN,NaN,NaN
77131,0,2,44,J,NaN,NaN,no_gain,1500,1500,NaN,NaN,NaN
77131,0,2,45,G,NaN,NaN,gain,1500,3500,NaN,NaN,NaN
77131,0,2,46,B,NaN,NaN,gain,1500,1000,NaN,NaN,NaN
77131,0,2,47,B,NaN,NaN,gain,3500,1000,NaN,NaN,NaN
77131,0,2,48,C,NaN,NaN,no_gain,1000,1000,NaN,NaN,NaN
77131,0,2,49,H,NaN,NaN,gain,2000,1500,NaN,NaN,NaN
77131,0,2,50,B,NaN,NaN,gain,1500,3000,NaN,NaN,NaN
77131,0,2,51,I,NaN,NaN,gain,1500,3500,NaN,NaN,NaN
77131,0,2,52,E,NaN,NaN,no_gain,1000,3000,NaN,NaN,NaN
77131,0,2,53,L,NaN,NaN,gain,3000,2000,NaN,NaN,NaN
77131,0,2,54,I,NaN,NaN,gain,2000,1500,NaN,NaN,NaN
77131,0,2,55,C,NaN,NaN,no_gain,3000,2000,NaN,NaN,NaN
77131,0,2,56,A,NaN,NaN,no_gain,2000,2000,NaN,NaN,NaN
77131,0,2,57,J,NaN,NaN,no_gain,2000,1000,NaN,NaN,NaN
77131,0,2,58,F,NaN,NaN,no_gain,1500,1000,NaN,NaN,NaN
77131,0,2,59,I,NaN,NaN,gain,1000,1500,NaN,NaN,NaN
77131,0,2,60,G,NaN,NaN,gain,1000,1500,NaN,NaN,NaN
77131,0,2,61,D,NaN,NaN,gain,1500,3500,NaN,NaN,NaN
77131,0,2,62,I,NaN,NaN,gain,3000,1500,NaN,NaN,NaN
77131,0,2,63,I,NaN,NaN,gain,2000,1500,NaN,NaN,NaN
77131,0,2,64,B,NaN,NaN,gain,3000,3000,NaN,NaN,NaN
77131,0,2,65,K,NaN,NaN,no_gain,3000,1000,NaN,NaN,NaN
77131,0,2,66,A,NaN,NaN,no_gain,3500,2000,NaN,NaN,NaN
77131,0,2,67,F,NaN,NaN,no_gain,1500,1000,NaN,NaN,NaN
77131,0,2,68,D,NaN,NaN,gain,1000,2000,NaN,NaN,NaN
77131,0,2,69,L,NaN,NaN,gain,1000,1500,NaN,NaN,NaN
77131,0,2,70,H,NaN,NaN,gain,1500,3000,NaN,NaN,NaN
77131,0,2,71,L,NaN,NaN,gain,3000,1500,NaN,NaN,NaN
77131,0,2,72,K,NaN,NaN,no_gain,2000,1000,NaN,NaN,NaN
