PID,practice,run,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt
57383,0,1,15,A,16,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,no_gain,1000,1000,NaN,NaN,NaN
57383,0,1,16,G,50,Stimuli/Experimental_stims/objects/andrew-petrov-TVJqDat4MAw-unsplash.jpg,gain,3000,3000,NaN,NaN,NaN
57383,0,1,17,J,25,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,no_gain,2000,1500,NaN,NaN,NaN
57383,0,1,18,E,53,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,no_gain,3000,3000,NaN,NaN,NaN
57383,0,1,19,D,56,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,gain,2000,1500,NaN,NaN,NaN
57383,0,1,20,D,56,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,gain,1000,1000,NaN,NaN,NaN
57383,0,1,21,J,25,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,no_gain,1000,3000,NaN,NaN,NaN
57383,0,1,22,B,14,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,gain,1500,2000,NaN,NaN,NaN
57383,0,1,23,I,41,Stimuli/Experimental_stims/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg,gain,3000,1000,NaN,NaN,NaN
57383,0,1,24,H,34,Stimuli/Experimental_stims/faces/olena-sergienko-0TSd6uCKTKc-unsplash.jpg,gain,1500,2000,NaN,NaN,NaN
57383,0,1,25,G,50,Stimuli/Experimental_stims/objects/andrew-petrov-TVJqDat4MAw-unsplash.jpg,gain,1000,1000,NaN,NaN,NaN
57383,0,1,26,J,25,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,no_gain,1000,1000,NaN,NaN,NaN
57383,0,1,27,K,36,Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg,no_gain,3500,1000,NaN,NaN,NaN
57383,0,1,28,C,12,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,no_gain,1000,1500,NaN,NaN,NaN
57383,0,1,29,E,53,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,no_gain,3500,3000,NaN,NaN,NaN
57383,0,1,30,H,34,Stimuli/Experimental_stims/faces/olena-sergienko-0TSd6uCKTKc-unsplash.jpg,gain,2000,1500,NaN,NaN,NaN
57383,0,1,31,H,34,Stimuli/Experimental_stims/faces/olena-sergienko-0TSd6uCKTKc-unsplash.jpg,gain,1000,1000,NaN,NaN,NaN
57383,0,1,32,C,12,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,no_gain,1500,2000,NaN,NaN,NaN
57383,0,1,33,E,53,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,no_gain,1000,3500,NaN,NaN,NaN
57383,0,1,34,D,56,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,gain,1500,1000,NaN,NaN,NaN
57383,0,1,35,E,53,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,no_gain,1000,1000,NaN,NaN,NaN
57383,0,1,36,D,56,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,gain,3000,1500,NaN,NaN,NaN
57383,0,2,37,A,16,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,no_gain,1500,2000,NaN,NaN,NaN
57383,0,2,38,J,25,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,no_gain,3000,1000,NaN,NaN,NaN
57383,0,2,39,G,50,Stimuli/Experimental_stims/objects/andrew-petrov-TVJqDat4MAw-unsplash.jpg,gain,2000,1000,NaN,NaN,NaN
57383,0,2,40,K,36,Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg,no_gain,1000,3500,NaN,NaN,NaN
57383,0,2,41,C,12,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,no_gain,1500,2000,NaN,NaN,NaN
57383,0,2,42,F,35,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,no_gain,2000,3000,NaN,NaN,NaN
57383,0,2,43,A,16,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,no_gain,1000,1000,NaN,NaN,NaN
57383,0,2,44,J,25,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,no_gain,1500,1500,NaN,NaN,NaN
57383,0,2,45,G,50,Stimuli/Experimental_stims/objects/andrew-petrov-TVJqDat4MAw-unsplash.jpg,gain,1500,3500,NaN,NaN,NaN
57383,0,2,46,B,14,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,gain,1500,1000,NaN,NaN,NaN
57383,0,2,47,B,14,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,gain,3500,1000,NaN,NaN,NaN
57383,0,2,48,C,12,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,no_gain,1000,1000,NaN,NaN,NaN
57383,0,2,49,H,34,Stimuli/Experimental_stims/faces/olena-sergienko-0TSd6uCKTKc-unsplash.jpg,gain,2000,1500,NaN,NaN,NaN
57383,0,2,50,B,14,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,gain,1500,3000,NaN,NaN,NaN
57383,0,2,51,I,41,Stimuli/Experimental_stims/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg,gain,1500,3500,NaN,NaN,NaN
57383,0,2,52,E,53,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,no_gain,1000,3000,NaN,NaN,NaN
57383,0,2,53,L,42,Stimuli/Experimental_stims/body_parts/lucrezia-carnelos-kn6QrWtnAtY-unsplash.jpg,gain,3000,2000,NaN,NaN,NaN
57383,0,2,54,I,41,Stimuli/Experimental_stims/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg,gain,2000,1500,NaN,NaN,NaN
57383,0,2,55,C,12,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,no_gain,3000,2000,NaN,NaN,NaN
57383,0,2,56,A,16,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,no_gain,2000,2000,NaN,NaN,NaN
57383,0,2,57,J,25,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,no_gain,2000,1000,NaN,NaN,NaN
57383,0,2,58,F,35,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,no_gain,1500,1000,NaN,NaN,NaN
57383,0,2,59,I,41,Stimuli/Experimental_stims/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg,gain,1000,1500,NaN,NaN,NaN
57383,0,2,60,G,50,Stimuli/Experimental_stims/objects/andrew-petrov-TVJqDat4MAw-unsplash.jpg,gain,1000,1500,NaN,NaN,NaN
57383,0,2,61,D,56,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,gain,1500,3500,NaN,NaN,NaN
57383,0,2,62,I,41,Stimuli/Experimental_stims/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg,gain,3000,1500,NaN,NaN,NaN
57383,0,2,63,I,41,Stimuli/Experimental_stims/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg,gain,2000,1500,NaN,NaN,NaN
57383,0,2,64,B,14,Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,gain,3000,3000,NaN,NaN,NaN
57383,0,2,65,K,36,Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg,no_gain,3000,1000,NaN,NaN,NaN
57383,0,2,66,A,16,Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,no_gain,3500,2000,NaN,NaN,NaN
57383,0,2,67,F,35,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,no_gain,1500,1000,NaN,NaN,NaN
57383,0,2,68,D,56,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,gain,1000,2000,NaN,NaN,NaN
57383,0,2,69,L,42,Stimuli/Experimental_stims/body_parts/lucrezia-carnelos-kn6QrWtnAtY-unsplash.jpg,gain,1000,1500,NaN,NaN,NaN
57383,0,2,70,H,34,Stimuli/Experimental_stims/faces/olena-sergienko-0TSd6uCKTKc-unsplash.jpg,gain,1500,3000,NaN,NaN,NaN
57383,0,2,71,L,42,Stimuli/Experimental_stims/body_parts/lucrezia-carnelos-kn6QrWtnAtY-unsplash.jpg,gain,3000,1500,NaN,NaN,NaN
57383,0,2,72,K,36,Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg,no_gain,2000,1000,NaN,NaN,NaN
