"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","initial_locations","moves","final_locations_3","number_of_moves","responses"
"true","fullscreen","0","2047","0.0-0.0","","conditionB","","","","","","",""
"","instructions","1","7097","0.0-1.0","","conditionB","[{""page_index"":0,""viewing_time"":1569.5},{""page_index"":1,""viewing_time"":1018.9000000953674},{""page_index"":2,""viewing_time"":1140},{""page_index"":3,""viewing_time"":1319.5999999046326}]","5048.5","","","","",""
"","order","2","8561","0.0-2.0","","conditionB","","1463","[""instructions/movie_4"",""instructions/movie_3"",""instructions/movie_2"",""instructions/movie_1"",""blank"",""blank"",""blank"",""blank"",""blank"",""blank""]","[]","[{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":986},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":986},{""src"":""https://test12345.live/images/blank.jpg"",""x"":589,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":589,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":791,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":791,""y"":783}]","0",""
"","instructions","3","10473","0.0-3.0","","conditionB","[{""page_index"":0,""viewing_time"":1911.2000000476837}]","1911.2000000476837","","","","",""
"","order","4","11861","0.0-4.0","","conditionB","","1387","[""schematic_sequence/hotel_scheme/hotel_scheme_1"",""schematic_sequence/hotel_scheme/hotel_scheme_4"",""schematic_sequence/hotel_scheme/hotel_scheme_3"",""schematic_sequence/hotel_scheme/hotel_scheme_9"",""schematic_sequence/hotel_scheme/hotel_scheme_6"",""schematic_sequence/hotel_scheme/hotel_scheme_2"",""schematic_sequence/hotel_scheme/hotel_scheme_8"",""schematic_sequence/hotel_scheme/hotel_scheme_ten"",""schematic_sequence/hotel_scheme/hotel_scheme_5"",""schematic_sequence/hotel_scheme/hotel_scheme_7""]","[]","[{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":986},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":986},{""src"":""https://test12345.live/images/blank.jpg"",""x"":589,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":589,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":791,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":791,""y"":783}]","0",""
"","order","5","12356","0.0-5.0","","conditionB","","495","[""semantic_sequence/market_semantic/market_semantic_7"",""semantic_sequence/market_semantic/market_semantic_4"",""semantic_sequence/market_semantic/market_semantic_8"",""semantic_sequence/market_semantic/market_semantic_ten"",""semantic_sequence/market_semantic/market_semantic_6"",""semantic_sequence/market_semantic/market_semantic_3"",""semantic_sequence/market_semantic/market_semantic_5"",""semantic_sequence/market_semantic/market_semantic_9"",""semantic_sequence/market_semantic/market_semantic_1"",""semantic_sequence/market_semantic/market_semantic_2""]","[]","[{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":986},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":986},{""src"":""https://test12345.live/images/blank.jpg"",""x"":589,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":589,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":791,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":791,""y"":783}]","0",""
"","order","6","12765","0.0-6.0","","conditionB","","408","[""schematic_sequence/dinner_party_scheme/dinner_party_scheme_ten"",""schematic_sequence/dinner_party_scheme/dinner_party_scheme_2"",""schematic_sequence/dinner_party_scheme/dinner_party_scheme_5"",""schematic_sequence/dinner_party_scheme/dinner_party_scheme_7"",""schematic_sequence/dinner_party_scheme/dinner_party_scheme_9"",""schematic_sequence/dinner_party_scheme/dinner_party_scheme_4"",""schematic_sequence/dinner_party_scheme/dinner_party_scheme_3"",""schematic_sequence/dinner_party_scheme/dinner_party_scheme_1"",""schematic_sequence/dinner_party_scheme/dinner_party_scheme_8"",""schematic_sequence/dinner_party_scheme/dinner_party_scheme_6""]","[]","[{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":986},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":986},{""src"":""https://test12345.live/images/blank.jpg"",""x"":589,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":589,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":791,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":791,""y"":783}]","0",""
"","order","7","13200","0.0-7.0","","conditionB","","435","[""semantic_sequence/physical_activity_semantic/physical_activity_semantic_ten"",""semantic_sequence/physical_activity_semantic/physical_activity_semantic_9"",""semantic_sequence/physical_activity_semantic/physical_activity_semantic_1"",""semantic_sequence/physical_activity_semantic/physical_activity_semantic_2"",""semantic_sequence/physical_activity_semantic/physical_activity_semantic_8"",""semantic_sequence/physical_activity_semantic/physical_activity_semantic_6"",""semantic_sequence/physical_activity_semantic/physical_activity_semantic_4"",""semantic_sequence/physical_activity_semantic/physical_activity_semantic_7"",""semantic_sequence/physical_activity_semantic/physical_activity_semantic_3"",""semantic_sequence/physical_activity_semantic/physical_activity_semantic_5""]","[]","[{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":986},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":986},{""src"":""https://test12345.live/images/blank.jpg"",""x"":589,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":589,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":791,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":791,""y"":783}]","0",""
"","order","8","13616","0.0-8.0","","conditionB","","415","[""causal_sequence/saving_a_cat_causal/saving_a_cat_causal_ten"",""causal_sequence/saving_a_cat_causal/saving_a_cat_causal_7"",""causal_sequence/saving_a_cat_causal/saving_a_cat_causal_6"",""causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1"",""causal_sequence/saving_a_cat_causal/saving_a_cat_causal_3"",""causal_sequence/saving_a_cat_causal/saving_a_cat_causal_4"",""causal_sequence/saving_a_cat_causal/saving_a_cat_causal_2"",""causal_sequence/saving_a_cat_causal/saving_a_cat_causal_9"",""causal_sequence/saving_a_cat_causal/saving_a_cat_causal_8"",""causal_sequence/saving_a_cat_causal/saving_a_cat_causal_5""]","[]","[{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":986},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":986},{""src"":""https://test12345.live/images/blank.jpg"",""x"":589,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":589,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":791,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":791,""y"":783}]","0",""
"","order","9","14141","0.0-9.0","","conditionB","","525","[""causal_sequence/museum_causal/museum_causal_3"",""causal_sequence/museum_causal/museum_causal_2"",""causal_sequence/museum_causal/museum_causal_9"",""causal_sequence/museum_causal/museum_causal_7"",""causal_sequence/museum_causal/museum_causal_4"",""causal_sequence/museum_causal/museum_causal_1"",""causal_sequence/museum_causal/museum_causal_6"",""causal_sequence/museum_causal/museum_causal_8"",""causal_sequence/museum_causal/museum_causal_5"",""causal_sequence/museum_causal/museum_causal_ten""]","[]","[{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":986},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":986},{""src"":""https://test12345.live/images/blank.jpg"",""x"":589,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":589,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":791,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":791,""y"":783}]","0",""
"","order","10","14718","0.0-10.0","","conditionB","","576","[""semantic_sequence/creative_activities_semantic/creative_activities_semantic_5"",""semantic_sequence/creative_activities_semantic/creative_activities_semantic_4"",""semantic_sequence/creative_activities_semantic/creative_activities_semantic_3"",""semantic_sequence/creative_activities_semantic/creative_activities_semantic_1"",""semantic_sequence/creative_activities_semantic/creative_activities_semantic_6"",""semantic_sequence/creative_activities_semantic/creative_activities_semantic_2"",""semantic_sequence/creative_activities_semantic/creative_activities_semantic_7"",""semantic_sequence/creative_activities_semantic/creative_activities_semantic_9"",""semantic_sequence/creative_activities_semantic/creative_activities_semantic_8"",""semantic_sequence/creative_activities_semantic/creative_activities_semantic_ten""]","[]","[{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":986},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":986},{""src"":""https://test12345.live/images/blank.jpg"",""x"":589,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":589,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":791,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":791,""y"":783}]","0",""
"","order","11","15755","0.0-11.0","","conditionB","","1036","[""causal_sequence/package_causal/package_causal_5"",""causal_sequence/package_causal/package_causal_4"",""causal_sequence/package_causal/package_causal_9"",""causal_sequence/package_causal/package_causal_1"",""causal_sequence/package_causal/package_causal_7"",""causal_sequence/package_causal/package_causal_3"",""causal_sequence/package_causal/package_causal_ten"",""causal_sequence/package_causal/package_causal_2"",""causal_sequence/package_causal/package_causal_8"",""causal_sequence/package_causal/package_causal_6""]","[]","[{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":986},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":986},{""src"":""https://test12345.live/images/blank.jpg"",""x"":589,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":589,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":791,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":791,""y"":783}]","0",""
"","order","12","16304","0.0-12.0","","conditionB","","548","[""schematic_sequence/supermarket_scheme/supermarket_scheme_7"",""schematic_sequence/supermarket_scheme/supermarket_scheme_4"",""schematic_sequence/supermarket_scheme/supermarket_scheme_1"",""schematic_sequence/supermarket_scheme/supermarket_scheme_9"",""schematic_sequence/supermarket_scheme/supermarket_scheme_ten"",""schematic_sequence/supermarket_scheme/supermarket_scheme_5"",""schematic_sequence/supermarket_scheme/supermarket_scheme_8"",""schematic_sequence/supermarket_scheme/supermarket_scheme_6"",""schematic_sequence/supermarket_scheme/supermarket_scheme_3"",""schematic_sequence/supermarket_scheme/supermarket_scheme_2""]","[]","[{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":184,""y"":986},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":386,""y"":986},{""src"":""https://test12345.live/images/blank.jpg"",""x"":589,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":589,""y"":783},{""src"":""https://test12345.live/images/blank.jpg"",""x"":791,""y"":581},{""src"":""https://test12345.live/images/blank.jpg"",""x"":791,""y"":783}]","0",""
"","survey-text","13","19094","0.0-13.0","","conditionB","","2787.9000000953674","","","","","{""Q0"":""""}"
"","survey-text","14","19804","0.0-14.0","","conditionB","","707","","","","","{""Q0"":""""}"
"","instructions","15","20625","0.0-15.0","","conditionB","[{""page_index"":0,""viewing_time"":820.4000000953674}]","820.6000000238419","","","","",""
