<<<<<<< HEAD
"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","initial_locations","moves","final_locations_3","number_of_moves","responses"
"true","fullscreen","0","13093","0.0-0.0","C66651D978724C858A8109F7E14B15F8","conditionC","","","","","","",""
"","instructions","1","68786","0.0-1.0","C66651D978724C858A8109F7E14B15F8","conditionC","[{""page_index"":0,""viewing_time"":7544.600000008941},{""page_index"":1,""viewing_time"":23697.59999999404},{""page_index"":2,""viewing_time"":8133.29999999702},{""page_index"":3,""viewing_time"":14143.800000011921},{""page_index"":4,""viewing_time"":2169.7999999970198}]","55689.70000000298","","","","",""
"","order","2","156140","0.0-2.0","C66651D978724C858A8109F7E14B15F8","conditionC","","87352","[""instructions/movie_4"",""instructions/movie_3"",""instructions/movie_2"",""instructions/movie_1"",""blank"",""blank"",""blank"",""blank"",""blank"",""blank""]","[{""src"":""https://test12345.live/images/instructions/movie_1.png"",""x"":270,""y"":394,""move_time"":77314},{""src"":""https://test12345.live/images/instructions/movie_2.png"",""x"":430,""y"":394,""move_time"":3536},{""src"":""https://test12345.live/images/instructions/movie_3.png"",""x"":589,""y"":394,""move_time"":3165},{""src"":""https://test12345.live/images/instructions/movie_4.png"",""x"":749,""y"":394,""move_time"":2098}]","[{""src"":""https://test12345.live/images/instructions/movie_1.png"",""x"":270,""y"":394},{""src"":""https://test12345.live/images/blank6.jpg"",""x"":270,""y"":554},{""src"":""https://test12345.live/images/instructions/movie_2.png"",""x"":430,""y"":394},{""src"":""https://test12345.live/images/blank7.jpg"",""x"":430,""y"":554},{""src"":""https://test12345.live/images/instructions/movie_3.png"",""x"":589,""y"":394},{""src"":""https://test12345.live/images/blank8.jpg"",""x"":589,""y"":554},{""src"":""https://test12345.live/images/instructions/movie_4.png"",""x"":749,""y"":394},{""src"":""https://test12345.live/images/blank9.jpg"",""x"":749,""y"":554},{""src"":""https://test12345.live/images/blank5.jpg"",""x"":909,""y"":394},{""src"":""https://test12345.live/images/blank10.jpg"",""x"":909,""y"":554}]","4",""
"","instructions","3","160493","0.0-3.0","C66651D978724C858A8109F7E14B15F8","conditionC","[{""page_index"":0,""viewing_time"":4351.4000000059605}]","4351.9000000059605","","","","",""
"","order","4","320287","0.0-4.0","C66651D978724C858A8109F7E14B15F8","conditionC","","159792","[""causal_sequence/the_performance_causal/the_performance_causal_9"",""causal_sequence/the_performance_causal/the_performance_causal_8"",""causal_sequence/the_performance_causal/the_performance_causal_7"",""causal_sequence/the_performance_causal/the_performance_causal_4"",""causal_sequence/the_performance_causal/the_performance_causal_1"",""causal_sequence/the_performance_causal/the_performance_causal_2"",""causal_sequence/the_performance_causal/the_performance_causal_ten"",""causal_sequence/the_performance_causal/the_performance_causal_5"",""causal_sequence/the_performance_causal/the_performance_causal_6"",""causal_sequence/the_performance_causal/the_performance_causal_3""]","[{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_7.png"",""x"":589,""y"":29,""move_time"":27792},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_2.png"",""x"":270,""y"":394,""move_time"":35808},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_7.png"",""x"":430,""y"":394,""move_time"":9102},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_8.png"",""x"":589,""y"":394,""move_time"":6376},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_9.png"",""x"":749,""y"":394,""move_time"":3684},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_9.png"",""x"":909,""y"":394,""move_time"":11080},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_8.png"",""x"":749,""y"":394,""move_time"":2907},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_1.png"",""x"":589,""y"":394,""move_time"":2134},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_4.png"",""x"":270,""y"":554,""move_time"":6546},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_6.png"",""x"":749,""y"":189,""move_time"":11283},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_4.png"",""x"":430,""y"":554,""move_time"":1794},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_9.png"",""x"":270,""y"":481,""move_time"":2789},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_8.png"",""x"":909,""y"":321,""move_time"":1321},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_1.png"",""x"":749,""y"":321,""move_time"":1345},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_7.png"",""x"":589,""y"":321,""move_time"":1115},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_6.png"",""x"":430,""y"":321,""move_time"":2655},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_4.png"",""x"":589,""y"":481,""move_time"":11225},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_9.png"",""x"":430,""y"":481,""move_time"":1978},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_8.png"",""x"":270,""y"":481,""move_time"":2689},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_1.png"",""x"":909,""y"":321,""move_time"":1320},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_7.png"",""x"":749,""y"":321,""move_time"":1479},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_6.png"",""x"":589,""y"":321,""move_time"":1406},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_3.png"",""x"":430,""y"":321,""move_time"":1797},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_5.png"",""x"":749,""y"":481,""move_time"":4675},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_ten.png"",""x"":909,""y"":481,""move_time"":2353}]","[{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_2.png"",""x"":270,""y"":321},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_8.png"",""x"":270,""y"":481},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_3.png"",""x"":430,""y"":321},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_9.png"",""x"":430,""y"":481},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_6.png"",""x"":589,""y"":321},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_4.png"",""x"":589,""y"":481},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_7.png"",""x"":749,""y"":321},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_5.png"",""x"":749,""y"":481},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_1.png"",""x"":909,""y"":321},{""src"":""https://test12345.live/images/causal_sequence/the_performance_causal/the_performance_causal_ten.png"",""x"":909,""y"":481}]","25",""
"","order","5","474163","0.0-5.0","C66651D978724C858A8109F7E14B15F8","conditionC","","153874","[""semantic_sequence/market_semantic/market_semantic_ten"",""semantic_sequence/market_semantic/market_semantic_6"",""semantic_sequence/market_semantic/market_semantic_9"",""semantic_sequence/market_semantic/market_semantic_2"",""semantic_sequence/market_semantic/market_semantic_4"",""semantic_sequence/market_semantic/market_semantic_5"",""semantic_sequence/market_semantic/market_semantic_1"",""semantic_sequence/market_semantic/market_semantic_3"",""semantic_sequence/market_semantic/market_semantic_8"",""semantic_sequence/market_semantic/market_semantic_7""]","[{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_7.png"",""x"":270,""y"":394,""move_time"":36288},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_3.png"",""x"":430,""y"":394,""move_time"":6554},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_7.png"",""x"":589,""y"":394,""move_time"":12899},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_7.png"",""x"":589,""y"":394,""move_time"":907},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_3.png"",""x"":270,""y"":394,""move_time"":1489},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_7.png"",""x"":430,""y"":394,""move_time"":1809},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_ten.png"",""x"":589,""y"":394,""move_time"":6158},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_8.png"",""x"":749,""y"":189,""move_time"":2614},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_6.png"",""x"":749,""y"":394,""move_time"":6135},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_6.png"",""x"":430,""y"":29,""move_time"":3441},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_4.png"",""x"":909,""y"":29,""move_time"":4631},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_6.png"",""x"":749,""y"":394,""move_time"":13859},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_2.png"",""x"":909,""y"":394,""move_time"":7005},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_4.png"",""x"":270,""y"":481,""move_time"":3663},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_9.png"",""x"":430,""y"":481,""move_time"":3393},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_1.png"",""x"":589,""y"":481,""move_time"":2841},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_5.png"",""x"":749,""y"":481,""move_time"":2214},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_8.png"",""x"":909,""y"":481,""move_time"":1709},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_3.png"",""x"":589,""y"":116,""move_time"":7281},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_7.png"",""x"":270,""y"":321,""move_time"":1226},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_ten.png"",""x"":430,""y"":321,""move_time"":1246},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_6.png"",""x"":589,""y"":321,""move_time"":952},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_2.png"",""x"":749,""y"":321,""move_time"":1076},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_4.png"",""x"":909,""y"":321,""move_time"":2001},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_9.png"",""x"":270,""y"":481,""move_time"":2124},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_1.png"",""x"":430,""y"":481,""move_time"":1131},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_5.png"",""x"":589,""y"":481,""move_time"":1256},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_8.png"",""x"":749,""y"":481,""move_time"":1162},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_3.png"",""x"":749,""y"":481,""move_time"":10115},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_3.png"",""x"":909,""y"":481,""move_time"":3420},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_8.png"",""x"":749,""y"":481,""move_time"":1982}]","[{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_7.png"",""x"":270,""y"":321},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_9.png"",""x"":270,""y"":481},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_ten.png"",""x"":430,""y"":321},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_1.png"",""x"":430,""y"":481},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_6.png"",""x"":589,""y"":321},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_5.png"",""x"":589,""y"":481},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_2.png"",""x"":749,""y"":321},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_8.png"",""x"":749,""y"":481},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_4.png"",""x"":909,""y"":321},{""src"":""https://test12345.live/images/semantic_sequence/market_semantic/market_semantic_3.png"",""x"":909,""y"":481}]","31",""
"","order","6","561155","0.0-6.0","C66651D978724C858A8109F7E14B15F8","conditionC","","86991","[""semantic_sequence/physical_activity_semantic/physical_activity_semantic_ten"",""semantic_sequence/physical_activity_semantic/physical_activity_semantic_3"",""semantic_sequence/physical_activity_semantic/physical_activity_semantic_1"",""semantic_sequence/physical_activity_semantic/physical_activity_semantic_5"",""semantic_sequence/physical_activity_semantic/physical_activity_semantic_7"",""semantic_sequence/physical_activity_semantic/physical_activity_semantic_4"",""semantic_sequence/physical_activity_semantic/physical_activity_semantic_6"",""semantic_sequence/physical_activity_semantic/physical_activity_semantic_9"",""semantic_sequence/physical_activity_semantic/physical_activity_semantic_2"",""semantic_sequence/physical_activity_semantic/physical_activity_semantic_8""]","[{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_5.png"",""x"":270,""y"":394,""move_time"":23159},{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_ten.png"",""x"":430,""y"":394,""move_time"":1990},{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_3.png"",""x"":589,""y"":394,""move_time"":2204},{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_1.png"",""x"":749,""y"":394,""move_time"":1393},{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_2.png"",""x"":909,""y"":394,""move_time"":1854},{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_8.png"",""x"":270,""y"":554,""move_time"":2077},{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_4.png"",""x"":430,""y"":554,""move_time"":1680},{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_6.png"",""x"":430,""y"":189,""move_time"":2668},{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_7.png"",""x"":430,""y"":189,""move_time"":21377},{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_9.png"",""x"":589,""y"":554,""move_time"":6088},{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_7.png"",""x"":749,""y"":394,""move_time"":2001},{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_1.png"",""x"":749,""y"":554,""move_time"":2436},{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_6.png"",""x"":749,""y"":554,""move_time"":2034},{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_1.png"",""x"":909,""y"":394,""move_time"":2934},{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_6.png"",""x"":909,""y"":554,""move_time"":5932},{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_2.png"",""x"":749,""y"":554,""move_time"":3609}]","[{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_5.png"",""x"":270,""y"":394},{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_8.png"",""x"":270,""y"":554},{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_ten.png"",""x"":430,""y"":394},{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_4.png"",""x"":430,""y"":554},{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_3.png"",""x"":589,""y"":394},{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_9.png"",""x"":589,""y"":554},{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_7.png"",""x"":749,""y"":394},{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_2.png"",""x"":749,""y"":554},{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_1.png"",""x"":909,""y"":394},{""src"":""https://test12345.live/images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_6.png"",""x"":909,""y"":554}]","16",""
"","order","7","641382","0.0-7.0","C66651D978724C858A8109F7E14B15F8","conditionC","","80226","[""semantic_sequence/cat_care_semantic/cat_care_semantic_3"",""semantic_sequence/cat_care_semantic/cat_care_semantic_9"",""semantic_sequence/cat_care_semantic/cat_care_semantic_2"",""semantic_sequence/cat_care_semantic/cat_care_semantic_6"",""semantic_sequence/cat_care_semantic/cat_care_semantic_8"",""semantic_sequence/cat_care_semantic/cat_care_semantic_7"",""semantic_sequence/cat_care_semantic/cat_care_semantic_4"",""semantic_sequence/cat_care_semantic/cat_care_semantic_1"",""semantic_sequence/cat_care_semantic/cat_care_semantic_5"",""semantic_sequence/cat_care_semantic/cat_care_semantic_ten""]","[{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_2.png"",""x"":589,""y"":29,""move_time"":5879},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_7.png"",""x"":270,""y"":394,""move_time"":23406},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_1.png"",""x"":430,""y"":394,""move_time"":11319},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_5.png"",""x"":589,""y"":394,""move_time"":4499},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_ten.png"",""x"":749,""y"":394,""move_time"":1717},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_4.png"",""x"":909,""y"":394,""move_time"":2534},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_8.png"",""x"":909,""y"":189,""move_time"":3563},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_4.png"",""x"":430,""y"":554,""move_time"":2764},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_8.png"",""x"":909,""y"":394,""move_time"":1575},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_6.png"",""x"":270,""y"":554,""move_time"":5118},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_4.png"",""x"":589,""y"":554,""move_time"":1267},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_2.png"",""x"":430,""y"":554,""move_time"":2368},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_4.png"",""x"":909,""y"":554,""move_time"":3572},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_9.png"",""x"":589,""y"":554,""move_time"":6367},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_3.png"",""x"":749,""y"":554,""move_time"":3123}]","[{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_7.png"",""x"":270,""y"":394},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_6.png"",""x"":270,""y"":554},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_1.png"",""x"":430,""y"":394},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_2.png"",""x"":430,""y"":554},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_5.png"",""x"":589,""y"":394},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_9.png"",""x"":589,""y"":554},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_ten.png"",""x"":749,""y"":394},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_3.png"",""x"":749,""y"":554},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_8.png"",""x"":909,""y"":394},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_4.png"",""x"":909,""y"":554}]","15",""
"","order","8","731198","0.0-8.0","C66651D978724C858A8109F7E14B15F8","conditionC","","89815","[""schematic_sequence/interview_scheme/interview_scheme_5"",""schematic_sequence/interview_scheme/interview_scheme_4"",""schematic_sequence/interview_scheme/interview_scheme_8"",""schematic_sequence/interview_scheme/interview_scheme_6"",""schematic_sequence/interview_scheme/interview_scheme_ten"",""schematic_sequence/interview_scheme/interview_scheme_1"",""schematic_sequence/interview_scheme/interview_scheme_9"",""schematic_sequence/interview_scheme/interview_scheme_3"",""schematic_sequence/interview_scheme/interview_scheme_7"",""schematic_sequence/interview_scheme/interview_scheme_2""]","[{""src"":""https://test12345.live/images/schematic_sequence/interview_scheme/interview_scheme_4.png"",""x"":430,""y"":29,""move_time"":7673},{""src"":""https://test12345.live/images/schematic_sequence/interview_scheme/interview_scheme_1.png"",""x"":270,""y"":394,""move_time"":21185},{""src"":""https://test12345.live/images/schematic_sequence/interview_scheme/interview_scheme_3.png"",""x"":430,""y"":394,""move_time"":9101},{""src"":""https://test12345.live/images/schematic_sequence/interview_scheme/interview_scheme_3.png"",""x"":589,""y"":394,""move_time"":9631},{""src"":""https://test12345.live/images/schematic_sequence/interview_scheme/interview_scheme_2.png"",""x"":430,""y"":394,""move_time"":1159},{""src"":""https://test12345.live/images/schematic_sequence/interview_scheme/interview_scheme_4.png"",""x"":749,""y"":394,""move_time"":13951},{""src"":""https://test12345.live/images/schematic_sequence/interview_scheme/interview_scheme_9.png"",""x"":909,""y"":394,""move_time"":6762},{""src"":""https://test12345.live/images/schematic_sequence/interview_scheme/interview_scheme_5.png"",""x"":270,""y"":554,""move_time"":6800},{""src"":""https://test12345.live/images/schematic_sequence/interview_scheme/interview_scheme_7.png"",""x"":430,""y"":554,""move_time"":4678},{""src"":""https://test12345.live/images/schematic_sequence/interview_scheme/interview_scheme_6.png"",""x"":589,""y"":554,""move_time"":3286},{""src"":""https://test12345.live/images/schematic_sequence/interview_scheme/interview_scheme_8.png"",""x"":749,""y"":554,""move_time"":1959},{""src"":""https://test12345.live/images/schematic_sequence/interview_scheme/interview_scheme_ten.png"",""x"":909,""y"":554,""move_time"":2085}]","[{""src"":""https://test12345.live/images/schematic_sequence/interview_scheme/interview_scheme_1.png"",""x"":270,""y"":394},{""src"":""https://test12345.live/images/schematic_sequence/interview_scheme/interview_scheme_5.png"",""x"":270,""y"":554},{""src"":""https://test12345.live/images/schematic_sequence/interview_scheme/interview_scheme_2.png"",""x"":430,""y"":394},{""src"":""https://test12345.live/images/schematic_sequence/interview_scheme/interview_scheme_7.png"",""x"":430,""y"":554},{""src"":""https://test12345.live/images/schematic_sequence/interview_scheme/interview_scheme_3.png"",""x"":589,""y"":394},{""src"":""https://test12345.live/images/schematic_sequence/interview_scheme/interview_scheme_6.png"",""x"":589,""y"":554},{""src"":""https://test12345.live/images/schematic_sequence/interview_scheme/interview_scheme_4.png"",""x"":749,""y"":394},{""src"":""https://test12345.live/images/schematic_sequence/interview_scheme/interview_scheme_8.png"",""x"":749,""y"":554},{""src"":""https://test12345.live/images/schematic_sequence/interview_scheme/interview_scheme_9.png"",""x"":909,""y"":394},{""src"":""https://test12345.live/images/schematic_sequence/interview_scheme/interview_scheme_ten.png"",""x"":909,""y"":554}]","12",""
"","order","9","801137","0.0-9.0","C66651D978724C858A8109F7E14B15F8","conditionC","","69937","[""causal_sequence/package_causal/package_causal_8"",""causal_sequence/package_causal/package_causal_4"",""causal_sequence/package_causal/package_causal_7"",""causal_sequence/package_causal/package_causal_ten"",""causal_sequence/package_causal/package_causal_1"",""causal_sequence/package_causal/package_causal_5"",""causal_sequence/package_causal/package_causal_2"",""causal_sequence/package_causal/package_causal_3"",""causal_sequence/package_causal/package_causal_6"",""causal_sequence/package_causal/package_causal_9""]","[{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_2.png"",""x"":270,""y"":394,""move_time"":30373},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_3.png"",""x"":430,""y"":394,""move_time"":3814},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_5.png"",""x"":589,""y"":394,""move_time"":1963},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_6.png"",""x"":749,""y"":554,""move_time"":1370},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_6.png"",""x"":749,""y"":394,""move_time"":2168},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_1.png"",""x"":909,""y"":394,""move_time"":2619},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_1.png"",""x"":270,""y"":554,""move_time"":9598},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_6.png"",""x"":909,""y"":394,""move_time"":1501},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_5.png"",""x"":749,""y"":394,""move_time"":1054},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_4.png"",""x"":589,""y"":394,""move_time"":2275},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_7.png"",""x"":430,""y"":554,""move_time"":5067},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_8.png"",""x"":589,""y"":554,""move_time"":2595},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_9.png"",""x"":749,""y"":554,""move_time"":1090},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_ten.png"",""x"":909,""y"":554,""move_time"":1745}]","[{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_2.png"",""x"":270,""y"":394},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_1.png"",""x"":270,""y"":554},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_3.png"",""x"":430,""y"":394},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_7.png"",""x"":430,""y"":554},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_4.png"",""x"":589,""y"":394},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_8.png"",""x"":589,""y"":554},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_5.png"",""x"":749,""y"":394},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_9.png"",""x"":749,""y"":554},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_6.png"",""x"":909,""y"":394},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_ten.png"",""x"":909,""y"":554}]","14",""
