"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","initial_locations","moves","final_locations_3","number_of_moves","responses"
"true","fullscreen","0","15706","0.0-0.0","","conditionB","","","","","","",""
"","instructions","1","21481","0.0-1.0","","conditionB","[{""page_index"":0,""viewing_time"":1423.6999999284744},{""page_index"":1,""viewing_time"":1244},{""page_index"":2,""viewing_time"":1248.7000000476837},{""page_index"":3,""viewing_time"":1858.3999999761581}]","5775.299999952316","","","","",""
"","order","2","23691","0.0-2.0","","conditionB","","2208","[""instructions/movie_4"",""instructions/movie_3"",""instructions/movie_2"",""instructions/movie_1"",""blank"",""blank"",""blank"",""blank"",""blank"",""blank""]","[]","[{""src"":""https://test12345.live/images/blank1.jpg"",""x"":183,""y"":213},{""src"":""https://test12345.live/images/blank6.jpg"",""x"":183,""y"":321},{""src"":""https://test12345.live/images/blank2.jpg"",""x"":291,""y"":213},{""src"":""https://test12345.live/images/blank7.jpg"",""x"":291,""y"":321},{""src"":""https://test12345.live/images/blank3.jpg"",""x"":400,""y"":213},{""src"":""https://test12345.live/images/blank8.jpg"",""x"":400,""y"":321},{""src"":""https://test12345.live/images/blank4.jpg"",""x"":508,""y"":213},{""src"":""https://test12345.live/images/blank9.jpg"",""x"":508,""y"":321},{""src"":""https://test12345.live/images/blank5.jpg"",""x"":617,""y"":213},{""src"":""https://test12345.live/images/blank10.jpg"",""x"":617,""y"":321}]","0",""
"","instructions","3","24656","0.0-3.0","","conditionB","[{""page_index"":0,""viewing_time"":965.1000000238419}]","965.6000000238419","","","","",""
"","order","4","40922","0.0-4.0","","conditionB","","16264","[""schematic_sequence/supermarket_scheme/supermarket_scheme_1"",""schematic_sequence/supermarket_scheme/supermarket_scheme_7"",""schematic_sequence/supermarket_scheme/supermarket_scheme_3"",""schematic_sequence/supermarket_scheme/supermarket_scheme_5"",""schematic_sequence/supermarket_scheme/supermarket_scheme_8"",""schematic_sequence/supermarket_scheme/supermarket_scheme_4"",""schematic_sequence/supermarket_scheme/supermarket_scheme_ten"",""schematic_sequence/supermarket_scheme/supermarket_scheme_6"",""schematic_sequence/supermarket_scheme/supermarket_scheme_2"",""schematic_sequence/supermarket_scheme/supermarket_scheme_9""]","[{""src"":""https://test12345.live/images/schematic_sequence/supermarket_scheme/supermarket_scheme_1.png"",""x"":183,""y"":291,""move_time"":2840},{""src"":""https://test12345.live/images/schematic_sequence/supermarket_scheme/supermarket_scheme_4.png"",""x"":183,""y"":399,""move_time"":1124},{""src"":""https://test12345.live/images/schematic_sequence/supermarket_scheme/supermarket_scheme_ten.png"",""x"":400,""y"":291,""move_time"":1467},{""src"":""https://test12345.live/images/schematic_sequence/supermarket_scheme/supermarket_scheme_6.png"",""x"":291,""y"":291,""move_time"":1475},{""src"":""https://test12345.live/images/schematic_sequence/supermarket_scheme/supermarket_scheme_7.png"",""x"":291,""y"":399,""move_time"":1409},{""src"":""https://test12345.live/images/schematic_sequence/supermarket_scheme/supermarket_scheme_2.png"",""x"":400,""y"":399,""move_time"":1324},{""src"":""https://test12345.live/images/schematic_sequence/supermarket_scheme/supermarket_scheme_9.png"",""x"":508,""y"":291,""move_time"":1084},{""src"":""https://test12345.live/images/schematic_sequence/supermarket_scheme/supermarket_scheme_8.png"",""x"":617,""y"":291,""move_time"":1423},{""src"":""https://test12345.live/images/schematic_sequence/supermarket_scheme/supermarket_scheme_5.png"",""x"":617,""y"":399,""move_time"":1335},{""src"":""https://test12345.live/images/schematic_sequence/supermarket_scheme/supermarket_scheme_3.png"",""x"":508,""y"":399,""move_time"":1749}]","[{""src"":""https://test12345.live/images/schematic_sequence/supermarket_scheme/supermarket_scheme_1.png"",""x"":183,""y"":291},{""src"":""https://test12345.live/images/schematic_sequence/supermarket_scheme/supermarket_scheme_4.png"",""x"":183,""y"":399},{""src"":""https://test12345.live/images/schematic_sequence/supermarket_scheme/supermarket_scheme_6.png"",""x"":291,""y"":291},{""src"":""https://test12345.live/images/schematic_sequence/supermarket_scheme/supermarket_scheme_7.png"",""x"":291,""y"":399},{""src"":""https://test12345.live/images/schematic_sequence/supermarket_scheme/supermarket_scheme_ten.png"",""x"":400,""y"":291},{""src"":""https://test12345.live/images/schematic_sequence/supermarket_scheme/supermarket_scheme_2.png"",""x"":400,""y"":399},{""src"":""https://test12345.live/images/schematic_sequence/supermarket_scheme/supermarket_scheme_9.png"",""x"":508,""y"":291},{""src"":""https://test12345.live/images/schematic_sequence/supermarket_scheme/supermarket_scheme_3.png"",""x"":508,""y"":399},{""src"":""https://test12345.live/images/schematic_sequence/supermarket_scheme/supermarket_scheme_8.png"",""x"":617,""y"":291},{""src"":""https://test12345.live/images/schematic_sequence/supermarket_scheme/supermarket_scheme_5.png"",""x"":617,""y"":399}]","10",""
"","order","5","41997","0.0-5.0","","conditionB","","1074","[""causal_sequence/package_causal/package_causal_5"",""causal_sequence/package_causal/package_causal_1"",""causal_sequence/package_causal/package_causal_3"",""causal_sequence/package_causal/package_causal_2"",""causal_sequence/package_causal/package_causal_7"",""causal_sequence/package_causal/package_causal_ten"",""causal_sequence/package_causal/package_causal_4"",""causal_sequence/package_causal/package_causal_9"",""causal_sequence/package_causal/package_causal_8"",""causal_sequence/package_causal/package_causal_6""]","[]","[{""src"":""https://test12345.live/images/blank1.jpg"",""x"":183,""y"":291},{""src"":""https://test12345.live/images/blank6.jpg"",""x"":183,""y"":399},{""src"":""https://test12345.live/images/blank2.jpg"",""x"":291,""y"":291},{""src"":""https://test12345.live/images/blank7.jpg"",""x"":291,""y"":399},{""src"":""https://test12345.live/images/blank3.jpg"",""x"":400,""y"":291},{""src"":""https://test12345.live/images/blank8.jpg"",""x"":400,""y"":399},{""src"":""https://test12345.live/images/blank4.jpg"",""x"":508,""y"":291},{""src"":""https://test12345.live/images/blank9.jpg"",""x"":508,""y"":399},{""src"":""https://test12345.live/images/blank5.jpg"",""x"":617,""y"":291},{""src"":""https://test12345.live/images/blank10.jpg"",""x"":617,""y"":399}]","0",""
"","order","6","42993","0.0-6.0","","conditionB","","996","[""schematic_sequence/hotel_scheme/hotel_scheme_4"",""schematic_sequence/hotel_scheme/hotel_scheme_5"",""schematic_sequence/hotel_scheme/hotel_scheme_ten"",""schematic_sequence/hotel_scheme/hotel_scheme_1"",""schematic_sequence/hotel_scheme/hotel_scheme_3"",""schematic_sequence/hotel_scheme/hotel_scheme_7"",""schematic_sequence/hotel_scheme/hotel_scheme_6"",""schematic_sequence/hotel_scheme/hotel_scheme_8"",""schematic_sequence/hotel_scheme/hotel_scheme_9"",""schematic_sequence/hotel_scheme/hotel_scheme_2""]","[]","[{""src"":""https://test12345.live/images/blank1.jpg"",""x"":183,""y"":291},{""src"":""https://test12345.live/images/blank6.jpg"",""x"":183,""y"":399},{""src"":""https://test12345.live/images/blank2.jpg"",""x"":291,""y"":291},{""src"":""https://test12345.live/images/blank7.jpg"",""x"":291,""y"":399},{""src"":""https://test12345.live/images/blank3.jpg"",""x"":400,""y"":291},{""src"":""https://test12345.live/images/blank8.jpg"",""x"":400,""y"":399},{""src"":""https://test12345.live/images/blank4.jpg"",""x"":508,""y"":291},{""src"":""https://test12345.live/images/blank9.jpg"",""x"":508,""y"":399},{""src"":""https://test12345.live/images/blank5.jpg"",""x"":617,""y"":291},{""src"":""https://test12345.live/images/blank10.jpg"",""x"":617,""y"":399}]","0",""
"","order","7","43950","0.0-7.0","","conditionB","","957","[""causal_sequence/museum_causal/museum_causal_1"",""causal_sequence/museum_causal/museum_causal_8"",""causal_sequence/museum_causal/museum_causal_6"",""causal_sequence/museum_causal/museum_causal_3"",""causal_sequence/museum_causal/museum_causal_2"",""causal_sequence/museum_causal/museum_causal_7"",""causal_sequence/museum_causal/museum_causal_4"",""causal_sequence/museum_causal/museum_causal_9"",""causal_sequence/museum_causal/museum_causal_ten"",""causal_sequence/museum_causal/museum_causal_5""]","[]","[{""src"":""https://test12345.live/images/blank1.jpg"",""x"":183,""y"":291},{""src"":""https://test12345.live/images/blank6.jpg"",""x"":183,""y"":399},{""src"":""https://test12345.live/images/blank2.jpg"",""x"":291,""y"":291},{""src"":""https://test12345.live/images/blank7.jpg"",""x"":291,""y"":399},{""src"":""https://test12345.live/images/blank3.jpg"",""x"":400,""y"":291},{""src"":""https://test12345.live/images/blank8.jpg"",""x"":400,""y"":399},{""src"":""https://test12345.live/images/blank4.jpg"",""x"":508,""y"":291},{""src"":""https://test12345.live/images/blank9.jpg"",""x"":508,""y"":399},{""src"":""https://test12345.live/images/blank5.jpg"",""x"":617,""y"":291},{""src"":""https://test12345.live/images/blank10.jpg"",""x"":617,""y"":399}]","0",""
"","order","8","44720","0.0-8.0","","conditionB","","768","[""semantic_sequence/cat_care_semantic/cat_care_semantic_5"",""semantic_sequence/cat_care_semantic/cat_care_semantic_8"",""semantic_sequence/cat_care_semantic/cat_care_semantic_9"",""semantic_sequence/cat_care_semantic/cat_care_semantic_7"",""semantic_sequence/cat_care_semantic/cat_care_semantic_4"",""semantic_sequence/cat_care_semantic/cat_care_semantic_2"",""semantic_sequence/cat_care_semantic/cat_care_semantic_3"",""semantic_sequence/cat_care_semantic/cat_care_semantic_1"",""semantic_sequence/cat_care_semantic/cat_care_semantic_ten"",""semantic_sequence/cat_care_semantic/cat_care_semantic_6""]","[]","[{""src"":""https://test12345.live/images/blank1.jpg"",""x"":183,""y"":291},{""src"":""https://test12345.live/images/blank6.jpg"",""x"":183,""y"":399},{""src"":""https://test12345.live/images/blank2.jpg"",""x"":291,""y"":291},{""src"":""https://test12345.live/images/blank7.jpg"",""x"":291,""y"":399},{""src"":""https://test12345.live/images/blank3.jpg"",""x"":400,""y"":291},{""src"":""https://test12345.live/images/blank8.jpg"",""x"":400,""y"":399},{""src"":""https://test12345.live/images/blank4.jpg"",""x"":508,""y"":291},{""src"":""https://test12345.live/images/blank9.jpg"",""x"":508,""y"":399},{""src"":""https://test12345.live/images/blank5.jpg"",""x"":617,""y"":291},{""src"":""https://test12345.live/images/blank10.jpg"",""x"":617,""y"":399}]","0",""
"","order","9","45471","0.0-9.0","","conditionB","","750","[""semantic_sequence/traveling_semantic/traveling_semantic_8"",""semantic_sequence/traveling_semantic/traveling_semantic_7"",""semantic_sequence/traveling_semantic/traveling_semantic_6"",""semantic_sequence/traveling_semantic/traveling_semantic_3"",""semantic_sequence/traveling_semantic/traveling_semantic_2"",""semantic_sequence/traveling_semantic/traveling_semantic_ten"",""semantic_sequence/traveling_semantic/traveling_semantic_1"",""semantic_sequence/traveling_semantic/traveling_semantic_5"",""semantic_sequence/traveling_semantic/traveling_semantic_4"",""semantic_sequence/traveling_semantic/traveling_semantic_9""]","[]","[{""src"":""https://test12345.live/images/blank1.jpg"",""x"":183,""y"":291},{""src"":""https://test12345.live/images/blank6.jpg"",""x"":183,""y"":399},{""src"":""https://test12345.live/images/blank2.jpg"",""x"":291,""y"":291},{""src"":""https://test12345.live/images/blank7.jpg"",""x"":291,""y"":399},{""src"":""https://test12345.live/images/blank3.jpg"",""x"":400,""y"":291},{""src"":""https://test12345.live/images/blank8.jpg"",""x"":400,""y"":399},{""src"":""https://test12345.live/images/blank4.jpg"",""x"":508,""y"":291},{""src"":""https://test12345.live/images/blank9.jpg"",""x"":508,""y"":399},{""src"":""https://test12345.live/images/blank5.jpg"",""x"":617,""y"":291},{""src"":""https://test12345.live/images/blank10.jpg"",""x"":617,""y"":399}]","0",""
