"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","initial_locations","moves","final_locations_3","number_of_moves","responses"
"true","fullscreen","0","15393","0.0-0.0","25B06F95013D47D9B5BC112264CFF342","conditionB","","","","","","",""
"","instructions","1","79773","0.0-1.0","25B06F95013D47D9B5BC112264CFF342","conditionB","[{""page_index"":0,""viewing_time"":5651.700000047684},{""page_index"":1,""viewing_time"":6591.699999928474},{""page_index"":2,""viewing_time"":2002.9000000953674},{""page_index"":3,""viewing_time"":48005.89999997616},{""page_index"":4,""viewing_time"":2125.899999976158}]","64379","","","","",""
"","order","2","114099","0.0-2.0","25B06F95013D47D9B5BC112264CFF342","conditionB","","34324","[""instructions/movie_4"",""instructions/movie_3"",""instructions/movie_2"",""instructions/movie_1"",""blank"",""blank"",""blank"",""blank"",""blank"",""blank""]","[{""src"":""https://test12345.live/images/instructions/movie_1.png"",""x"":304,""y"":433,""move_time"":18681},{""src"":""https://test12345.live/images/instructions/movie_3.png"",""x"":483,""y"":29,""move_time"":4856},{""src"":""https://test12345.live/images/instructions/movie_2.png"",""x"":483,""y"":433,""move_time"":3291},{""src"":""https://test12345.live/images/instructions/movie_3.png"",""x"":663,""y"":433,""move_time"":1740},{""src"":""https://test12345.live/images/instructions/movie_4.png"",""x"":842,""y"":433,""move_time"":2050}]","[{""src"":""https://test12345.live/images/instructions/movie_1.png"",""x"":304,""y"":371},{""src"":""https://test12345.live/images/blank6.jpg"",""x"":304,""y"":550},{""src"":""https://test12345.live/images/instructions/movie_2.png"",""x"":483,""y"":371},{""src"":""https://test12345.live/images/blank7.jpg"",""x"":483,""y"":550},{""src"":""https://test12345.live/images/instructions/movie_3.png"",""x"":663,""y"":371},{""src"":""https://test12345.live/images/blank8.jpg"",""x"":663,""y"":550},{""src"":""https://test12345.live/images/instructions/movie_4.png"",""x"":842,""y"":371},{""src"":""https://test12345.live/images/blank9.jpg"",""x"":842,""y"":550},{""src"":""https://test12345.live/images/blank5.jpg"",""x"":1021,""y"":371},{""src"":""https://test12345.live/images/blank10.jpg"",""x"":1021,""y"":550}]","5",""
"","instructions","3","126093","0.0-3.0","25B06F95013D47D9B5BC112264CFF342","conditionB","[{""page_index"":0,""viewing_time"":11993.799999952316}]","11994","","","","",""
"","order","4","205866","0.0-4.0","25B06F95013D47D9B5BC112264CFF342","conditionB","","79772","[""causal_sequence/package_causal/package_causal_7"",""causal_sequence/package_causal/package_causal_1"",""causal_sequence/package_causal/package_causal_4"",""causal_sequence/package_causal/package_causal_9"",""causal_sequence/package_causal/package_causal_5"",""causal_sequence/package_causal/package_causal_ten"",""causal_sequence/package_causal/package_causal_8"",""causal_sequence/package_causal/package_causal_3"",""causal_sequence/package_causal/package_causal_6"",""causal_sequence/package_causal/package_causal_2""]","[{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_3.png"",""x"":304,""y"":433,""move_time"":29016},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_5.png"",""x"":663,""y"":433,""move_time"":4102},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_4.png"",""x"":483,""y"":433,""move_time"":2029},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_6.png"",""x"":842,""y"":433,""move_time"":3785},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_6.png"",""x"":1021,""y"":433,""move_time"":1716},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_5.png"",""x"":842,""y"":433,""move_time"":1360},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_4.png"",""x"":663,""y"":433,""move_time"":1357},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_3.png"",""x"":483,""y"":433,""move_time"":3136},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_1.png"",""x"":304,""y"":433,""move_time"":1718},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_7.png"",""x"":304,""y"":550,""move_time"":8934},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_7.png"",""x"":483,""y"":550,""move_time"":7235},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_6.png"",""x"":304,""y"":550,""move_time"":1627},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_5.png"",""x"":1021,""y"":371,""move_time"":1477},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_4.png"",""x"":842,""y"":371,""move_time"":1352},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_2.png"",""x"":663,""y"":371,""move_time"":1528},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_8.png"",""x"":663,""y"":550,""move_time"":2898},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_9.png"",""x"":842,""y"":550,""move_time"":1846},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_ten.png"",""x"":1021,""y"":550,""move_time"":1763}]","[{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_1.png"",""x"":304,""y"":371},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_6.png"",""x"":304,""y"":550},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_3.png"",""x"":483,""y"":371},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_7.png"",""x"":483,""y"":550},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_2.png"",""x"":663,""y"":371},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_8.png"",""x"":663,""y"":550},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_4.png"",""x"":842,""y"":371},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_9.png"",""x"":842,""y"":550},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_5.png"",""x"":1021,""y"":371},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_ten.png"",""x"":1021,""y"":550}]","18",""
"","order","5","336367","0.0-5.0","25B06F95013D47D9B5BC112264CFF342","conditionB","","130501","[""semantic_sequence/cat_care_semantic/cat_care_semantic_1"",""semantic_sequence/cat_care_semantic/cat_care_semantic_2"",""semantic_sequence/cat_care_semantic/cat_care_semantic_5"",""semantic_sequence/cat_care_semantic/cat_care_semantic_7"",""semantic_sequence/cat_care_semantic/cat_care_semantic_ten"",""semantic_sequence/cat_care_semantic/cat_care_semantic_4"",""semantic_sequence/cat_care_semantic/cat_care_semantic_9"",""semantic_sequence/cat_care_semantic/cat_care_semantic_6"",""semantic_sequence/cat_care_semantic/cat_care_semantic_8"",""semantic_sequence/cat_care_semantic/cat_care_semantic_3""]","[{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_ten.png"",""x"":304,""y"":413,""move_time"":33679},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_ten.png"",""x"":1021,""y"":550,""move_time"":10200},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_ten.png"",""x"":842,""y"":550,""move_time"":14231},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_3.png"",""x"":1021,""y"":550,""move_time"":2001},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_8.png"",""x"":483,""y"":550,""move_time"":5164},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_9.png"",""x"":663,""y"":550,""move_time"":2152},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_4.png"",""x"":304,""y"":550,""move_time"":2764},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_7.png"",""x"":1021,""y"":371,""move_time"":6861},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_5.png"",""x"":663,""y"":371,""move_time"":2992},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_8.png"",""x"":483,""y"":550,""move_time"":5984},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_2.png"",""x"":483,""y"":371,""move_time"":7426},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_6.png"",""x"":842,""y"":371,""move_time"":6417},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_1.png"",""x"":304,""y"":371,""move_time"":2679}]","[{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_1.png"",""x"":304,""y"":371},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_4.png"",""x"":304,""y"":550},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_2.png"",""x"":483,""y"":371},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_8.png"",""x"":483,""y"":550},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_5.png"",""x"":663,""y"":371},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_9.png"",""x"":663,""y"":550},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_6.png"",""x"":842,""y"":371},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_ten.png"",""x"":842,""y"":550},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_7.png"",""x"":1021,""y"":371},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_3.png"",""x"":1021,""y"":550}]","13",""
"","order","6","394278","0.0-6.0","25B06F95013D47D9B5BC112264CFF342","conditionB","","57910","[""causal_sequence/museum_causal/museum_causal_8"",""causal_sequence/museum_causal/museum_causal_6"",""causal_sequence/museum_causal/museum_causal_5"",""causal_sequence/museum_causal/museum_causal_ten"",""causal_sequence/museum_causal/museum_causal_9"",""causal_sequence/museum_causal/museum_causal_4"",""causal_sequence/museum_causal/museum_causal_1"",""causal_sequence/museum_causal/museum_causal_7"",""causal_sequence/museum_causal/museum_causal_2"",""causal_sequence/museum_causal/museum_causal_3""]","[{""src"":""https://test12345.live/images/causal_sequence/museum_causal/museum_causal_9.png"",""x"":1021,""y"":564,""move_time"":14133},{""src"":""https://test12345.live/images/causal_sequence/museum_causal/museum_causal_ten.png"",""x"":842,""y"":564,""move_time"":2276},{""src"":""https://test12345.live/images/causal_sequence/museum_causal/museum_causal_2.png"",""x"":304,""y"":385,""move_time"":11906},{""src"":""https://test12345.live/images/causal_sequence/museum_causal/museum_causal_2.png"",""x"":483,""y"":385,""move_time"":2481},{""src"":""https://test12345.live/images/causal_sequence/museum_causal/museum_causal_1.png"",""x"":304,""y"":385,""move_time"":1280},{""src"":""https://test12345.live/images/causal_sequence/museum_causal/museum_causal_3.png"",""x"":842,""y"":385,""move_time"":2597},{""src"":""https://test12345.live/images/causal_sequence/museum_causal/museum_causal_5.png"",""x"":663,""y"":385,""move_time"":2265},{""src"":""https://test12345.live/images/causal_sequence/museum_causal/museum_causal_4.png"",""x"":1021,""y"":385,""move_time"":9661},{""src"":""https://test12345.live/images/causal_sequence/museum_causal/museum_causal_6.png"",""x"":304,""y"":564,""move_time"":1887},{""src"":""https://test12345.live/images/causal_sequence/museum_causal/museum_causal_7.png"",""x"":483,""y"":564,""move_time"":1987},{""src"":""https://test12345.live/images/causal_sequence/museum_causal/museum_causal_ten.png"",""x"":663,""y"":564,""move_time"":1528},{""src"":""https://test12345.live/images/causal_sequence/museum_causal/museum_causal_9.png"",""x"":842,""y"":564,""move_time"":1628},{""src"":""https://test12345.live/images/causal_sequence/museum_causal/museum_causal_8.png"",""x"":1021,""y"":564,""move_time"":2242}]","[{""src"":""https://test12345.live/images/causal_sequence/museum_causal/museum_causal_1.png"",""x"":304,""y"":371},{""src"":""https://test12345.live/images/causal_sequence/museum_causal/museum_causal_6.png"",""x"":304,""y"":550},{""src"":""https://test12345.live/images/causal_sequence/museum_causal/museum_causal_2.png"",""x"":483,""y"":371},{""src"":""https://test12345.live/images/causal_sequence/museum_causal/museum_causal_7.png"",""x"":483,""y"":550},{""src"":""https://test12345.live/images/causal_sequence/museum_causal/museum_causal_5.png"",""x"":663,""y"":371},{""src"":""https://test12345.live/images/causal_sequence/museum_causal/museum_causal_ten.png"",""x"":663,""y"":550},{""src"":""https://test12345.live/images/causal_sequence/museum_causal/museum_causal_3.png"",""x"":842,""y"":371},{""src"":""https://test12345.live/images/causal_sequence/museum_causal/museum_causal_9.png"",""x"":842,""y"":550},{""src"":""https://test12345.live/images/causal_sequence/museum_causal/museum_causal_4.png"",""x"":1021,""y"":371},{""src"":""https://test12345.live/images/causal_sequence/museum_causal/museum_causal_8.png"",""x"":1021,""y"":550}]","13",""
"","order","7","463567","0.0-7.0","25B06F95013D47D9B5BC112264CFF342","conditionB","","69289","[""causal_sequence/dog_causal/dog_causal_9"",""causal_sequence/dog_causal/dog_causal_5"",""causal_sequence/dog_causal/dog_causal_2"",""causal_sequence/dog_causal/dog_causal_8"",""causal_sequence/dog_causal/dog_causal_4"",""causal_sequence/dog_causal/dog_causal_7"",""causal_sequence/dog_causal/dog_causal_3"",""causal_sequence/dog_causal/dog_causal_ten"",""causal_sequence/dog_causal/dog_causal_6"",""causal_sequence/dog_causal/dog_causal_1""]","[{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_1.png"",""x"":304,""y"":433,""move_time"":27524},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_2.png"",""x"":483,""y"":433,""move_time"":2977},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_3.png"",""x"":663,""y"":433,""move_time"":1861},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_4.png"",""x"":842,""y"":433,""move_time"":3069},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_5.png"",""x"":1021,""y"":371,""move_time"":5908},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_6.png"",""x"":304,""y"":550,""move_time"":2786},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_8.png"",""x"":663,""y"":550,""move_time"":5050},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_7.png"",""x"":483,""y"":550,""move_time"":2745},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_9.png"",""x"":842,""y"":371,""move_time"":2475},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_9.png"",""x"":842,""y"":550,""move_time"":2335},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_4.png"",""x"":663,""y"":371,""move_time"":1803},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_4.png"",""x"":842,""y"":371,""move_time"":4151},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_3.png"",""x"":663,""y"":371,""move_time"":1965},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_ten.png"",""x"":1021,""y"":550,""move_time"":1955}]","[{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_1.png"",""x"":304,""y"":371},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_6.png"",""x"":304,""y"":550},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_2.png"",""x"":483,""y"":371},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_7.png"",""x"":483,""y"":550},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_3.png"",""x"":663,""y"":371},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_8.png"",""x"":663,""y"":550},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_4.png"",""x"":842,""y"":371},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_9.png"",""x"":842,""y"":550},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_5.png"",""x"":1021,""y"":371},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_ten.png"",""x"":1021,""y"":550}]","14",""
"","order","8","605937","0.0-8.0","25B06F95013D47D9B5BC112264CFF342","conditionB","","142369","[""schematic_sequence/hotel_scheme/hotel_scheme_ten"",""schematic_sequence/hotel_scheme/hotel_scheme_3"",""schematic_sequence/hotel_scheme/hotel_scheme_7"",""schematic_sequence/hotel_scheme/hotel_scheme_1"",""schematic_sequence/hotel_scheme/hotel_scheme_8"",""schematic_sequence/hotel_scheme/hotel_scheme_6"",""schematic_sequence/hotel_scheme/hotel_scheme_4"",""schematic_sequence/hotel_scheme/hotel_scheme_2"",""schematic_sequence/hotel_scheme/hotel_scheme_5"",""schematic_sequence/hotel_scheme/hotel_scheme_9""]","[{""src"":""https://test12345.live/images/schematic_sequence/hotel_scheme/hotel_scheme_1.png"",""x"":304,""y"":388,""move_time"":106901},{""src"":""https://test12345.live/images/schematic_sequence/hotel_scheme/hotel_scheme_2.png"",""x"":483,""y"":388,""move_time"":4948},{""src"":""https://test12345.live/images/schematic_sequence/hotel_scheme/hotel_scheme_3.png"",""x"":663,""y"":388,""move_time"":4047},{""src"":""https://test12345.live/images/schematic_sequence/hotel_scheme/hotel_scheme_4.png"",""x"":842,""y"":371,""move_time"":3474},{""src"":""https://test12345.live/images/schematic_sequence/hotel_scheme/hotel_scheme_5.png"",""x"":1021,""y"":371,""move_time"":2439},{""src"":""https://test12345.live/images/schematic_sequence/hotel_scheme/hotel_scheme_7.png"",""x"":483,""y"":550,""move_time"":5014},{""src"":""https://test12345.live/images/schematic_sequence/hotel_scheme/hotel_scheme_6.png"",""x"":304,""y"":550,""move_time"":1833},{""src"":""https://test12345.live/images/schematic_sequence/hotel_scheme/hotel_scheme_8.png"",""x"":663,""y"":550,""move_time"":3954},{""src"":""https://test12345.live/images/schematic_sequence/hotel_scheme/hotel_scheme_9.png"",""x"":842,""y"":550,""move_time"":2531},{""src"":""https://test12345.live/images/schematic_sequence/hotel_scheme/hotel_scheme_ten.png"",""x"":1021,""y"":550,""move_time"":3727}]","[{""src"":""https://test12345.live/images/schematic_sequence/hotel_scheme/hotel_scheme_1.png"",""x"":304,""y"":371},{""src"":""https://test12345.live/images/schematic_sequence/hotel_scheme/hotel_scheme_6.png"",""x"":304,""y"":550},{""src"":""https://test12345.live/images/schematic_sequence/hotel_scheme/hotel_scheme_2.png"",""x"":483,""y"":371},{""src"":""https://test12345.live/images/schematic_sequence/hotel_scheme/hotel_scheme_7.png"",""x"":483,""y"":550},{""src"":""https://test12345.live/images/schematic_sequence/hotel_scheme/hotel_scheme_3.png"",""x"":663,""y"":371},{""src"":""https://test12345.live/images/schematic_sequence/hotel_scheme/hotel_scheme_8.png"",""x"":663,""y"":550},{""src"":""https://test12345.live/images/schematic_sequence/hotel_scheme/hotel_scheme_4.png"",""x"":842,""y"":371},{""src"":""https://test12345.live/images/schematic_sequence/hotel_scheme/hotel_scheme_9.png"",""x"":842,""y"":550},{""src"":""https://test12345.live/images/schematic_sequence/hotel_scheme/hotel_scheme_5.png"",""x"":1021,""y"":371},{""src"":""https://test12345.live/images/schematic_sequence/hotel_scheme/hotel_scheme_ten.png"",""x"":1021,""y"":550}]","10",""
"","order","9","723559","0.0-9.0","25B06F95013D47D9B5BC112264CFF342","conditionB","","117621","[""semantic_sequence/housework_semantic/housework_semantic_8"",""semantic_sequence/housework_semantic/housework_semantic_4"",""semantic_sequence/housework_semantic/housework_semantic_6"",""semantic_sequence/housework_semantic/housework_semantic_ten"",""semantic_sequence/housework_semantic/housework_semantic_5"",""semantic_sequence/housework_semantic/housework_semantic_2"",""semantic_sequence/housework_semantic/housework_semantic_1"",""semantic_sequence/housework_semantic/housework_semantic_9"",""semantic_sequence/housework_semantic/housework_semantic_7"",""semantic_sequence/housework_semantic/housework_semantic_3""]","[{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_ten.png"",""x"":1021,""y"":550,""move_time"":42048},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_9.png"",""x"":842,""y"":550,""move_time"":11078},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_9.png"",""x"":663,""y"":550,""move_time"":14507},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_ten.png"",""x"":842,""y"":550,""move_time"":1610},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_6.png"",""x"":1021,""y"":550,""move_time"":3680},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_8.png"",""x"":304,""y"":433,""move_time"":6995},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_1.png"",""x"":483,""y"":433,""move_time"":2687},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_2.png"",""x"":663,""y"":433,""move_time"":1783},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_7.png"",""x"":842,""y"":433,""move_time"":7638},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_7.png"",""x"":1021,""y"":433,""move_time"":1719},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_3.png"",""x"":842,""y"":433,""move_time"":1734},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_3.png"",""x"":304,""y"":557,""move_time"":6982},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_5.png"",""x"":842,""y"":377,""move_time"":2383},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_7.png"",""x"":483,""y"":557,""move_time"":6988},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_4.png"",""x"":1021,""y"":377,""move_time"":3517}]","[{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_8.png"",""x"":304,""y"":371},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_3.png"",""x"":304,""y"":550},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_1.png"",""x"":483,""y"":371},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_7.png"",""x"":483,""y"":550},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_2.png"",""x"":663,""y"":371},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_9.png"",""x"":663,""y"":550},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_5.png"",""x"":842,""y"":371},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_ten.png"",""x"":842,""y"":550},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_4.png"",""x"":1021,""y"":371},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_6.png"",""x"":1021,""y"":550}]","15",""
