"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","initial_locations","moves","final_locations_3","number_of_moves","responses"
"true","fullscreen","0","3975","0.0-0.0","34DBFA16D26044D58AAB9AB321AB290C","conditionA","","","","","","",""
"","instructions","1","29340","0.0-1.0","34DBFA16D26044D58AAB9AB321AB290C","conditionA","[{""page_index"":0,""viewing_time"":4379.700000047684},{""page_index"":1,""viewing_time"":12282.399999976158},{""page_index"":2,""viewing_time"":1650.199999988079},{""page_index"":3,""viewing_time"":5717.199999988079},{""page_index"":4,""viewing_time"":1333}]","25363.100000023842","","","","",""
"","order","2","47575","0.0-2.0","34DBFA16D26044D58AAB9AB321AB290C","conditionA","","18232","[""instructions/movie_4"",""instructions/movie_3"",""instructions/movie_2"",""instructions/movie_1"",""blank"",""blank"",""blank"",""blank"",""blank"",""blank""]","[{""src"":""https://test12345.live/images/instructions/movie_2.png"",""x"":307,""y"":469,""move_time"":8599},{""src"":""https://test12345.live/images/instructions/movie_1.png"",""x"":489,""y"":469,""move_time"":2305},{""src"":""https://test12345.live/images/instructions/movie_3.png"",""x"":670,""y"":469,""move_time"":2238},{""src"":""https://test12345.live/images/instructions/movie_4.png"",""x"":851,""y"":469,""move_time"":3029}]","[{""src"":""https://test12345.live/images/instructions/movie_2.png"",""x"":307,""y"":469},{""src"":""https://test12345.live/images/blank6.jpg"",""x"":307,""y"":650},{""src"":""https://test12345.live/images/instructions/movie_1.png"",""x"":489,""y"":469},{""src"":""https://test12345.live/images/blank7.jpg"",""x"":489,""y"":650},{""src"":""https://test12345.live/images/instructions/movie_3.png"",""x"":670,""y"":469},{""src"":""https://test12345.live/images/blank8.jpg"",""x"":670,""y"":650},{""src"":""https://test12345.live/images/instructions/movie_4.png"",""x"":851,""y"":469},{""src"":""https://test12345.live/images/blank9.jpg"",""x"":851,""y"":650},{""src"":""https://test12345.live/images/blank5.jpg"",""x"":1032,""y"":469},{""src"":""https://test12345.live/images/blank10.jpg"",""x"":1032,""y"":650}]","4",""
"","instructions","3","48919","0.0-3.0","34DBFA16D26044D58AAB9AB321AB290C","conditionA","[{""page_index"":0,""viewing_time"":1342.800000011921}]","1343.0999999642372","","","","",""
"","order","4","116117","0.0-4.0","34DBFA16D26044D58AAB9AB321AB290C","conditionA","","67196","[""semantic_sequence/housework_semantic/housework_semantic_1"",""semantic_sequence/housework_semantic/housework_semantic_4"",""semantic_sequence/housework_semantic/housework_semantic_8"",""semantic_sequence/housework_semantic/housework_semantic_9"",""semantic_sequence/housework_semantic/housework_semantic_7"",""semantic_sequence/housework_semantic/housework_semantic_5"",""semantic_sequence/housework_semantic/housework_semantic_ten"",""semantic_sequence/housework_semantic/housework_semantic_2"",""semantic_sequence/housework_semantic/housework_semantic_3"",""semantic_sequence/housework_semantic/housework_semantic_6""]","[{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_ten.png"",""x"":307,""y"":469,""move_time"":14116},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_6.png"",""x"":489,""y"":469,""move_time"":10377},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_8.png"",""x"":851,""y"":469,""move_time"":8588},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_2.png"",""x"":670,""y"":650,""move_time"":5066},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_9.png"",""x"":851,""y"":650,""move_time"":2483},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_3.png"",""x"":1032,""y"":650,""move_time"":3565},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_2.png"",""x"":670,""y"":650,""move_time"":3955},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_1.png"",""x"":489,""y"":650,""move_time"":2044},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_4.png"",""x"":670,""y"":469,""move_time"":5819},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_5.png"",""x"":1032,""y"":469,""move_time"":4657},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_7.png"",""x"":307,""y"":650,""move_time"":2646}]","[{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_ten.png"",""x"":307,""y"":469},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_7.png"",""x"":307,""y"":650},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_6.png"",""x"":489,""y"":469},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_1.png"",""x"":489,""y"":650},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_4.png"",""x"":670,""y"":469},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_2.png"",""x"":670,""y"":650},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_8.png"",""x"":851,""y"":469},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_9.png"",""x"":851,""y"":650},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_5.png"",""x"":1032,""y"":469},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_3.png"",""x"":1032,""y"":650}]","11",""
"","order","5","185916","0.0-5.0","34DBFA16D26044D58AAB9AB321AB290C","conditionA","","69798","[""schematic_sequence/dinner_party_scheme/dinner_party_scheme_1"",""schematic_sequence/dinner_party_scheme/dinner_party_scheme_4"",""schematic_sequence/dinner_party_scheme/dinner_party_scheme_6"",""schematic_sequence/dinner_party_scheme/dinner_party_scheme_8"",""schematic_sequence/dinner_party_scheme/dinner_party_scheme_3"",""schematic_sequence/dinner_party_scheme/dinner_party_scheme_5"",""schematic_sequence/dinner_party_scheme/dinner_party_scheme_2"",""schematic_sequence/dinner_party_scheme/dinner_party_scheme_ten"",""schematic_sequence/dinner_party_scheme/dinner_party_scheme_7"",""schematic_sequence/dinner_party_scheme/dinner_party_scheme_9""]","[{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_1.png"",""x"":307,""y"":61,""move_time"":6073},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_1.png"",""x"":489,""y"":469,""move_time"":2042},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_4.png"",""x"":670,""y"":469,""move_time"":2839},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_6.png"",""x"":670,""y"":650,""move_time"":4085},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_6.png"",""x"":489,""y"":650,""move_time"":3645},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_7.png"",""x"":670,""y"":650,""move_time"":2585},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_4.png"",""x"":851,""y"":469,""move_time"":1686},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_ten.png"",""x"":670,""y"":469,""move_time"":2173},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_9.png"",""x"":1032,""y"":650,""move_time"":5052},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_8.png"",""x"":851,""y"":650,""move_time"":2780},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_6.png"",""x"":307,""y"":650,""move_time"":4977},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_5.png"",""x"":489,""y"":650,""move_time"":2950},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_2.png"",""x"":489,""y"":243,""move_time"":3317},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_4.png"",""x"":1032,""y"":469,""move_time"":2074},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_4.png"",""x"":851,""y"":469,""move_time"":1612},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_3.png"",""x"":1032,""y"":469,""move_time"":1711},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_1.png"",""x"":307,""y"":469,""move_time"":1604},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_ten.png"",""x"":489,""y"":469,""move_time"":3183},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_2.png"",""x"":670,""y"":469,""move_time"":2221},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_4.png"",""x"":851,""y"":243,""move_time"":4152},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_3.png"",""x"":851,""y"":469,""move_time"":1741},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_4.png"",""x"":1032,""y"":469,""move_time"":1722}]","[{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_1.png"",""x"":307,""y"":469},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_6.png"",""x"":307,""y"":650},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_ten.png"",""x"":489,""y"":469},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_5.png"",""x"":489,""y"":650},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_2.png"",""x"":670,""y"":469},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_7.png"",""x"":670,""y"":650},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_3.png"",""x"":851,""y"":469},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_8.png"",""x"":851,""y"":650},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_4.png"",""x"":1032,""y"":469},{""src"":""https://test12345.live/images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_9.png"",""x"":1032,""y"":650}]","22",""
"","order","6","282382","0.0-6.0","34DBFA16D26044D58AAB9AB321AB290C","conditionA","","96465","[""causal_sequence/saving_a_cat_causal/saving_a_cat_causal_8"",""causal_sequence/saving_a_cat_causal/saving_a_cat_causal_4"",""causal_sequence/saving_a_cat_causal/saving_a_cat_causal_9"",""causal_sequence/saving_a_cat_causal/saving_a_cat_causal_3"",""causal_sequence/saving_a_cat_causal/saving_a_cat_causal_ten"",""causal_sequence/saving_a_cat_causal/saving_a_cat_causal_6"",""causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1"",""causal_sequence/saving_a_cat_causal/saving_a_cat_causal_2"",""causal_sequence/saving_a_cat_causal/saving_a_cat_causal_5"",""causal_sequence/saving_a_cat_causal/saving_a_cat_causal_7""]","[{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_7.png"",""x"":670,""y"":650,""move_time"":47095},{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_8.png"",""x"":851,""y"":650,""move_time"":2840},{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_2.png"",""x"":489,""y"":469,""move_time"":3151},{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_4.png"",""x"":670,""y"":469,""move_time"":2651},{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_9.png"",""x"":1032,""y"":650,""move_time"":2423},{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_3.png"",""x"":670,""y"":469,""move_time"":3091},{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_4.png"",""x"":851,""y"":469,""move_time"":2347},{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_7.png"",""x"":489,""y"":650,""move_time"":3433},{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_8.png"",""x"":670,""y"":650,""move_time"":1453},{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_9.png"",""x"":851,""y"":650,""move_time"":1753},{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_ten.png"",""x"":1032,""y"":650,""move_time"":2476},{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_2.png"",""x"":489,""y"":469,""move_time"":8397},{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"",""x"":307,""y"":469,""move_time"":3211},{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_5.png"",""x"":1032,""y"":469,""move_time"":8089},{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_6.png"",""x"":307,""y"":650,""move_time"":2340}]","[{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"",""x"":307,""y"":469},{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_6.png"",""x"":307,""y"":650},{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_2.png"",""x"":489,""y"":469},{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_7.png"",""x"":489,""y"":650},{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_3.png"",""x"":670,""y"":469},{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_8.png"",""x"":670,""y"":650},{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_4.png"",""x"":851,""y"":469},{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_9.png"",""x"":851,""y"":650},{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_5.png"",""x"":1032,""y"":469},{""src"":""https://test12345.live/images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_ten.png"",""x"":1032,""y"":650}]","15",""
"","order","7","378979","0.0-7.0","34DBFA16D26044D58AAB9AB321AB290C","conditionA","","96595","[""semantic_sequence/cat_care_semantic/cat_care_semantic_ten"",""semantic_sequence/cat_care_semantic/cat_care_semantic_2"",""semantic_sequence/cat_care_semantic/cat_care_semantic_7"",""semantic_sequence/cat_care_semantic/cat_care_semantic_8"",""semantic_sequence/cat_care_semantic/cat_care_semantic_4"",""semantic_sequence/cat_care_semantic/cat_care_semantic_3"",""semantic_sequence/cat_care_semantic/cat_care_semantic_5"",""semantic_sequence/cat_care_semantic/cat_care_semantic_1"",""semantic_sequence/cat_care_semantic/cat_care_semantic_6"",""semantic_sequence/cat_care_semantic/cat_care_semantic_9""]","[{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_6.png"",""x"":851,""y"":650,""move_time"":22141},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_9.png"",""x"":670,""y"":650,""move_time"":2517},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_1.png"",""x"":489,""y"":650,""move_time"":2483},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_3.png"",""x"":489,""y"":469,""move_time"":3102},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_ten.png"",""x"":1032,""y"":650,""move_time"":3196},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_6.png"",""x"":851,""y"":469,""move_time"":2542},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_7.png"",""x"":1032,""y"":469,""move_time"":5533},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_4.png"",""x"":851,""y"":650,""move_time"":7241},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_2.png"",""x"":670,""y"":469,""move_time"":8521},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_1.png"",""x"":307,""y"":650,""move_time"":5800},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_8.png"",""x"":489,""y"":650,""move_time"":3236},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_2.png"",""x"":307,""y"":469,""move_time"":7678},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_5.png"",""x"":670,""y"":469,""move_time"":3032},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_4.png"",""x"":670,""y"":243,""move_time"":2411},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_9.png"",""x"":670,""y"":650,""move_time"":3909},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_9.png"",""x"":851,""y"":650,""move_time"":2054},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_8.png"",""x"":670,""y"":650,""move_time"":1367},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_1.png"",""x"":489,""y"":650,""move_time"":1325},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_7.png"",""x"":307,""y"":650,""move_time"":2675},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_6.png"",""x"":1032,""y"":469,""move_time"":1646},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_5.png"",""x"":851,""y"":469,""move_time"":1297},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_4.png"",""x"":670,""y"":469,""move_time"":1663}]","[{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_2.png"",""x"":307,""y"":469},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_7.png"",""x"":307,""y"":650},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_3.png"",""x"":489,""y"":469},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_1.png"",""x"":489,""y"":650},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_4.png"",""x"":670,""y"":469},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_8.png"",""x"":670,""y"":650},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_5.png"",""x"":851,""y"":469},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_9.png"",""x"":851,""y"":650},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_6.png"",""x"":1032,""y"":469},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_ten.png"",""x"":1032,""y"":650}]","22",""
"","order","8","521548","0.0-8.0","34DBFA16D26044D58AAB9AB321AB290C","conditionA","","142568","[""schematic_sequence/flight_scheme/flight_scheme_1"",""schematic_sequence/flight_scheme/flight_scheme_ten"",""schematic_sequence/flight_scheme/flight_scheme_8"",""schematic_sequence/flight_scheme/flight_scheme_4"",""schematic_sequence/flight_scheme/flight_scheme_9"",""schematic_sequence/flight_scheme/flight_scheme_5"",""schematic_sequence/flight_scheme/flight_scheme_2"",""schematic_sequence/flight_scheme/flight_scheme_7"",""schematic_sequence/flight_scheme/flight_scheme_6"",""schematic_sequence/flight_scheme/flight_scheme_3""]","[{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_1.png"",""x"":307,""y"":469,""move_time"":75639},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_5.png"",""x"":851,""y"":650,""move_time"":8052},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_5.png"",""x"":489,""y"":650,""move_time"":3359},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_6.png"",""x"":670,""y"":650,""move_time"":2015},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_3.png"",""x"":307,""y"":650,""move_time"":7020},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_4.png"",""x"":1032,""y"":469,""move_time"":2537},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_3.png"",""x"":851,""y"":469,""move_time"":2657},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_8.png"",""x"":851,""y"":650,""move_time"":2841},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_9.png"",""x"":1032,""y"":650,""move_time"":2902},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_5.png"",""x"":307,""y"":650,""move_time"":2698},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_6.png"",""x"":489,""y"":650,""move_time"":1436},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_8.png"",""x"":670,""y"":650,""move_time"":1764},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_9.png"",""x"":851,""y"":650,""move_time"":2228},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_ten.png"",""x"":1032,""y"":650,""move_time"":2462},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_2.png"",""x"":489,""y"":469,""move_time"":12379},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_3.png"",""x"":670,""y"":469,""move_time"":1535},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_4.png"",""x"":851,""y"":469,""move_time"":2000},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_5.png"",""x"":1032,""y"":469,""move_time"":3752},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_6.png"",""x"":307,""y"":650,""move_time"":2142},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_7.png"",""x"":489,""y"":650,""move_time"":2006}]","[{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_1.png"",""x"":307,""y"":469},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_6.png"",""x"":307,""y"":650},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_2.png"",""x"":489,""y"":469},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_7.png"",""x"":489,""y"":650},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_3.png"",""x"":670,""y"":469},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_8.png"",""x"":670,""y"":650},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_4.png"",""x"":851,""y"":469},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_9.png"",""x"":851,""y"":650},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_5.png"",""x"":1032,""y"":469},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_ten.png"",""x"":1032,""y"":650}]","20",""
"","order","9","558435","0.0-9.0","34DBFA16D26044D58AAB9AB321AB290C","conditionA","","36885","[""semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_1"",""semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_9"",""semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_ten"",""semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_3"",""semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_6"",""semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_7"",""semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_4"",""semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_5"",""semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_2"",""semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_8""]","[{""src"":""https://test12345.live/images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_1.png"",""x"":307,""y"":469,""move_time"":11378},{""src"":""https://test12345.live/images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_2.png"",""x"":489,""y"":469,""move_time"":3789},{""src"":""https://test12345.live/images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_3.png"",""x"":670,""y"":469,""move_time"":1952},{""src"":""https://test12345.live/images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_4.png"",""x"":851,""y"":469,""move_time"":1713},{""src"":""https://test12345.live/images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_5.png"",""x"":1032,""y"":469,""move_time"":1587},{""src"":""https://test12345.live/images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_6.png"",""x"":307,""y"":650,""move_time"":5324},{""src"":""https://test12345.live/images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_7.png"",""x"":489,""y"":650,""move_time"":2495},{""src"":""https://test12345.live/images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_8.png"",""x"":670,""y"":650,""move_time"":3122},{""src"":""https://test12345.live/images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_9.png"",""x"":851,""y"":650,""move_time"":2108},{""src"":""https://test12345.live/images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_ten.png"",""x"":1032,""y"":650,""move_time"":2024}]","[{""src"":""https://test12345.live/images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_1.png"",""x"":307,""y"":469},{""src"":""https://test12345.live/images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_6.png"",""x"":307,""y"":650},{""src"":""https://test12345.live/images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_2.png"",""x"":489,""y"":469},{""src"":""https://test12345.live/images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_7.png"",""x"":489,""y"":650},{""src"":""https://test12345.live/images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_3.png"",""x"":670,""y"":469},{""src"":""https://test12345.live/images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_8.png"",""x"":670,""y"":650},{""src"":""https://test12345.live/images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_4.png"",""x"":851,""y"":469},{""src"":""https://test12345.live/images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_9.png"",""x"":851,""y"":650},{""src"":""https://test12345.live/images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_5.png"",""x"":1032,""y"":469},{""src"":""https://test12345.live/images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_ten.png"",""x"":1032,""y"":650}]","10",""
