"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","initial_locations","moves","final_locations_3","number_of_moves","responses"
"true","fullscreen","0","195862","0.0-0.0","AE949E8EC8A24F5C81624827E2DFFBC6","conditionB","","","","","","",""
"","instructions","1","214541","0.0-1.0","AE949E8EC8A24F5C81624827E2DFFBC6","conditionB","[{""page_index"":0,""viewing_time"":2485.5999999940395},{""page_index"":1,""viewing_time"":6808},{""page_index"":2,""viewing_time"":1671.800000011921},{""page_index"":3,""viewing_time"":6680.199999988079},{""page_index"":4,""viewing_time"":1031.9000000059605}]","18677.90000000596","","","","",""
"","order","2","236372","0.0-2.0","AE949E8EC8A24F5C81624827E2DFFBC6","conditionB","","21830","[""instructions/movie_4"",""instructions/movie_3"",""instructions/movie_2"",""instructions/movie_1"",""blank"",""blank"",""blank"",""blank"",""blank"",""blank""]","[{""src"":""https://test12345.live/images/instructions/movie_2.png"",""x"":512,""y"":757,""move_time"":7322},{""src"":""https://test12345.live/images/instructions/movie_1.png"",""x"":512,""y"":757,""move_time"":3281},{""src"":""https://test12345.live/images/instructions/movie_2.png"",""x"":512,""y"":757,""move_time"":3336},{""src"":""https://test12345.live/images/instructions/movie_1.png"",""x"":814,""y"":757,""move_time"":1304},{""src"":""https://test12345.live/images/instructions/movie_3.png"",""x"":1115,""y"":757,""move_time"":1607},{""src"":""https://test12345.live/images/instructions/movie_4.png"",""x"":1417,""y"":757,""move_time"":1057}]","[{""src"":""https://test12345.live/images/instructions/movie_2.png"",""x"":512,""y"":757},{""src"":""https://test12345.live/images/blank6.jpg"",""x"":512,""y"":1059},{""src"":""https://test12345.live/images/instructions/movie_1.png"",""x"":814,""y"":757},{""src"":""https://test12345.live/images/blank7.jpg"",""x"":814,""y"":1059},{""src"":""https://test12345.live/images/instructions/movie_3.png"",""x"":1115,""y"":757},{""src"":""https://test12345.live/images/blank8.jpg"",""x"":1115,""y"":1059},{""src"":""https://test12345.live/images/instructions/movie_4.png"",""x"":1417,""y"":757},{""src"":""https://test12345.live/images/blank9.jpg"",""x"":1417,""y"":1059},{""src"":""https://test12345.live/images/blank5.jpg"",""x"":1718,""y"":757},{""src"":""https://test12345.live/images/blank10.jpg"",""x"":1718,""y"":1059}]","6",""
"","instructions","3","237660","0.0-3.0","AE949E8EC8A24F5C81624827E2DFFBC6","conditionB","[{""page_index"":0,""viewing_time"":1287.800000011921}]","1288","","","","",""
"","order","4","297956","0.0-4.0","AE949E8EC8A24F5C81624827E2DFFBC6","conditionB","","60295","[""semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_7"",""semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_2"",""semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_9"",""semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_ten"",""semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_1"",""semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_6"",""semantic_sequence/self_care_activities_semantic/semantic_self_care_activities_semantic_9"",""semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_3"",""semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_5"",""semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_8""]","[{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_1.png"",""x"":512,""y"":757,""move_time"":9340},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_2.png"",""x"":814,""y"":757,""move_time"":4512},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_3.png"",""x"":1115,""y"":757,""move_time"":4441},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_5.png"",""x"":1417,""y"":757,""move_time"":13696},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_6.png"",""x"":1718,""y"":757,""move_time"":2022},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_8.png"",""x"":814,""y"":1059,""move_time"":5681},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_7.png"",""x"":512,""y"":1059,""move_time"":1505},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_9.png"",""x"":1115,""y"":1059,""move_time"":5639},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_ten.png"",""x"":1417,""y"":1059,""move_time"":1385},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_5.png"",""x"":1417,""y"":410,""move_time"":2767},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/semantic_self_care_activities_semantic_9.png"",""x"":1417,""y"":757,""move_time"":1239},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_6.png"",""x"":1718,""y"":410,""move_time"":1193},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_5.png"",""x"":1718,""y"":757,""move_time"":714},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_ten.png"",""x"":1718,""y"":1059,""move_time"":1815},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_9.png"",""x"":1417,""y"":1059,""move_time"":600},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_8.png"",""x"":1115,""y"":1059,""move_time"":665},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_7.png"",""x"":814,""y"":1059,""move_time"":648},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_6.png"",""x"":512,""y"":1059,""move_time"":1478}]","[{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_1.png"",""x"":512,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_6.png"",""x"":512,""y"":1059},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_2.png"",""x"":814,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_7.png"",""x"":814,""y"":1059},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_3.png"",""x"":1115,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_8.png"",""x"":1115,""y"":1059},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/semantic_self_care_activities_semantic_9.png"",""x"":1417,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_9.png"",""x"":1417,""y"":1059},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_5.png"",""x"":1718,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_ten.png"",""x"":1718,""y"":1059}]","18",""
"","order","5","324620","0.0-5.0","AE949E8EC8A24F5C81624827E2DFFBC6","conditionB","","26663","[""semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_8"",""semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_4"",""semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_ten"",""semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_9"",""semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_2"",""semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_3"",""semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_7"",""semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_5"",""semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_6"",""semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_1""]","[{""src"":""https://test12345.live/images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_1.png"",""x"":512,""y"":757,""move_time"":8124},{""src"":""https://test12345.live/images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_2.png"",""x"":814,""y"":757,""move_time"":1801},{""src"":""https://test12345.live/images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_3.png"",""x"":1115,""y"":757,""move_time"":3120},{""src"":""https://test12345.live/images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_4.png"",""x"":1417,""y"":757,""move_time"":1497},{""src"":""https://test12345.live/images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_5.png"",""x"":1718,""y"":757,""move_time"":1572},{""src"":""https://test12345.live/images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_6.png"",""x"":512,""y"":1059,""move_time"":1379},{""src"":""https://test12345.live/images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_7.png"",""x"":814,""y"":1059,""move_time"":2374},{""src"":""https://test12345.live/images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_9.png"",""x"":1417,""y"":1059,""move_time"":2746},{""src"":""https://test12345.live/images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_8.png"",""x"":1115,""y"":1059,""move_time"":1480},{""src"":""https://test12345.live/images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_ten.png"",""x"":1718,""y"":1059,""move_time"":1616}]","[{""src"":""https://test12345.live/images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_1.png"",""x"":512,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_6.png"",""x"":512,""y"":1059},{""src"":""https://test12345.live/images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_2.png"",""x"":814,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_7.png"",""x"":814,""y"":1059},{""src"":""https://test12345.live/images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_3.png"",""x"":1115,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_8.png"",""x"":1115,""y"":1059},{""src"":""https://test12345.live/images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_4.png"",""x"":1417,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_9.png"",""x"":1417,""y"":1059},{""src"":""https://test12345.live/images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_5.png"",""x"":1718,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_ten.png"",""x"":1718,""y"":1059}]","10",""
"","order","6","356852","0.0-6.0","AE949E8EC8A24F5C81624827E2DFFBC6","conditionB","","32231","[""schematic_sequence/restaurant_scheme/restaurant_scheme_ten"",""schematic_sequence/restaurant_scheme/restaurant_scheme_2"",""schematic_sequence/restaurant_scheme/restaurant_scheme_1"",""schematic_sequence/restaurant_scheme/restaurant_scheme_6"",""schematic_sequence/restaurant_scheme/restaurant_scheme_4"",""schematic_sequence/restaurant_scheme/restaurant_scheme_3"",""schematic_sequence/restaurant_scheme/restaurant_scheme_8"",""schematic_sequence/restaurant_scheme/restaurant_scheme_9"",""schematic_sequence/restaurant_scheme/restaurant_scheme_7"",""schematic_sequence/restaurant_scheme/restaurant_scheme_5""]","[{""src"":""https://test12345.live/images/schematic_sequence/restaurant_scheme/restaurant_scheme_1.png"",""x"":512,""y"":757,""move_time"":8260},{""src"":""https://test12345.live/images/schematic_sequence/restaurant_scheme/restaurant_scheme_ten.png"",""x"":1718,""y"":1059,""move_time"":1912},{""src"":""https://test12345.live/images/schematic_sequence/restaurant_scheme/restaurant_scheme_9.png"",""x"":1417,""y"":1059,""move_time"":3776},{""src"":""https://test12345.live/images/schematic_sequence/restaurant_scheme/restaurant_scheme_2.png"",""x"":814,""y"":757,""move_time"":1463},{""src"":""https://test12345.live/images/schematic_sequence/restaurant_scheme/restaurant_scheme_3.png"",""x"":1115,""y"":757,""move_time"":1425},{""src"":""https://test12345.live/images/schematic_sequence/restaurant_scheme/restaurant_scheme_4.png"",""x"":1417,""y"":757,""move_time"":3512},{""src"":""https://test12345.live/images/schematic_sequence/restaurant_scheme/restaurant_scheme_6.png"",""x"":1718,""y"":757,""move_time"":4905},{""src"":""https://test12345.live/images/schematic_sequence/restaurant_scheme/restaurant_scheme_8.png"",""x"":1115,""y"":1059,""move_time"":1095},{""src"":""https://test12345.live/images/schematic_sequence/restaurant_scheme/restaurant_scheme_7.png"",""x"":814,""y"":1059,""move_time"":2230},{""src"":""https://test12345.live/images/schematic_sequence/restaurant_scheme/restaurant_scheme_5.png"",""x"":512,""y"":1059,""move_time"":1819}]","[{""src"":""https://test12345.live/images/schematic_sequence/restaurant_scheme/restaurant_scheme_1.png"",""x"":512,""y"":757},{""src"":""https://test12345.live/images/schematic_sequence/restaurant_scheme/restaurant_scheme_5.png"",""x"":512,""y"":1059},{""src"":""https://test12345.live/images/schematic_sequence/restaurant_scheme/restaurant_scheme_2.png"",""x"":814,""y"":757},{""src"":""https://test12345.live/images/schematic_sequence/restaurant_scheme/restaurant_scheme_7.png"",""x"":814,""y"":1059},{""src"":""https://test12345.live/images/schematic_sequence/restaurant_scheme/restaurant_scheme_3.png"",""x"":1115,""y"":757},{""src"":""https://test12345.live/images/schematic_sequence/restaurant_scheme/restaurant_scheme_8.png"",""x"":1115,""y"":1059},{""src"":""https://test12345.live/images/schematic_sequence/restaurant_scheme/restaurant_scheme_4.png"",""x"":1417,""y"":757},{""src"":""https://test12345.live/images/schematic_sequence/restaurant_scheme/restaurant_scheme_9.png"",""x"":1417,""y"":1059},{""src"":""https://test12345.live/images/schematic_sequence/restaurant_scheme/restaurant_scheme_6.png"",""x"":1718,""y"":757},{""src"":""https://test12345.live/images/schematic_sequence/restaurant_scheme/restaurant_scheme_ten.png"",""x"":1718,""y"":1059}]","10",""
"","order","7","376556","0.0-7.0","AE949E8EC8A24F5C81624827E2DFFBC6","conditionB","","19703","[""semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_3"",""semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_1"",""semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_6"",""semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_7"",""semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_9"",""semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_4"",""semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_ten"",""semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_8"",""semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_5"",""semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_2""]","[{""src"":""https://test12345.live/images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_1.png"",""x"":512,""y"":757,""move_time"":4324},{""src"":""https://test12345.live/images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_2.png"",""x"":814,""y"":757,""move_time"":3161},{""src"":""https://test12345.live/images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_3.png"",""x"":1115,""y"":757,""move_time"":1686},{""src"":""https://test12345.live/images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_4.png"",""x"":1417,""y"":757,""move_time"":1433},{""src"":""https://test12345.live/images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_5.png"",""x"":1718,""y"":757,""move_time"":1192},{""src"":""https://test12345.live/images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_6.png"",""x"":512,""y"":1059,""move_time"":1097},{""src"":""https://test12345.live/images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_7.png"",""x"":814,""y"":1059,""move_time"":1944},{""src"":""https://test12345.live/images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_8.png"",""x"":1115,""y"":1059,""move_time"":1600},{""src"":""https://test12345.live/images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_9.png"",""x"":1417,""y"":1059,""move_time"":1145},{""src"":""https://test12345.live/images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_ten.png"",""x"":1718,""y"":1059,""move_time"":1232}]","[{""src"":""https://test12345.live/images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_1.png"",""x"":512,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_6.png"",""x"":512,""y"":1059},{""src"":""https://test12345.live/images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_2.png"",""x"":814,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_7.png"",""x"":814,""y"":1059},{""src"":""https://test12345.live/images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_3.png"",""x"":1115,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_8.png"",""x"":1115,""y"":1059},{""src"":""https://test12345.live/images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_4.png"",""x"":1417,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_9.png"",""x"":1417,""y"":1059},{""src"":""https://test12345.live/images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_5.png"",""x"":1718,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_ten.png"",""x"":1718,""y"":1059}]","10",""
"","order","8","392364","0.0-8.0","AE949E8EC8A24F5C81624827E2DFFBC6","conditionB","","15807","[""semantic_sequence/using_technology_semantic/using_technology_semantic_8"",""semantic_sequence/using_technology_semantic/using_technology_semantic_7"",""semantic_sequence/using_technology_semantic/using_technology_semantic_6"",""semantic_sequence/using_technology_semantic/using_technology_semantic_2"",""semantic_sequence/using_technology_semantic/using_technology_semantic_5"",""semantic_sequence/using_technology_semantic/using_technology_semantic_ten"",""semantic_sequence/using_technology_semantic/using_technology_semantic_3"",""semantic_sequence/using_technology_semantic/using_technology_semantic_1"",""semantic_sequence/using_technology_semantic/using_technology_semantic_4"",""semantic_sequence/using_technology_semantic/using_technology_semantic_9""]","[{""src"":""https://test12345.live/images/semantic_sequence/using_technology_semantic/using_technology_semantic_ten.png"",""x"":1718,""y"":1059,""move_time"":4811},{""src"":""https://test12345.live/images/semantic_sequence/using_technology_semantic/using_technology_semantic_9.png"",""x"":1417,""y"":1059,""move_time"":1137},{""src"":""https://test12345.live/images/semantic_sequence/using_technology_semantic/using_technology_semantic_1.png"",""x"":512,""y"":757,""move_time"":1065},{""src"":""https://test12345.live/images/semantic_sequence/using_technology_semantic/using_technology_semantic_8.png"",""x"":1115,""y"":1059,""move_time"":1136},{""src"":""https://test12345.live/images/semantic_sequence/using_technology_semantic/using_technology_semantic_7.png"",""x"":814,""y"":1059,""move_time"":1248},{""src"":""https://test12345.live/images/semantic_sequence/using_technology_semantic/using_technology_semantic_6.png"",""x"":512,""y"":1059,""move_time"":1096},{""src"":""https://test12345.live/images/semantic_sequence/using_technology_semantic/using_technology_semantic_2.png"",""x"":814,""y"":757,""move_time"":1188},{""src"":""https://test12345.live/images/semantic_sequence/using_technology_semantic/using_technology_semantic_5.png"",""x"":1718,""y"":757,""move_time"":1229},{""src"":""https://test12345.live/images/semantic_sequence/using_technology_semantic/using_technology_semantic_4.png"",""x"":1417,""y"":757,""move_time"":1232},{""src"":""https://test12345.live/images/semantic_sequence/using_technology_semantic/using_technology_semantic_3.png"",""x"":1115,""y"":757,""move_time"":999}]","[{""src"":""https://test12345.live/images/semantic_sequence/using_technology_semantic/using_technology_semantic_1.png"",""x"":512,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/using_technology_semantic/using_technology_semantic_6.png"",""x"":512,""y"":1059},{""src"":""https://test12345.live/images/semantic_sequence/using_technology_semantic/using_technology_semantic_2.png"",""x"":814,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/using_technology_semantic/using_technology_semantic_7.png"",""x"":814,""y"":1059},{""src"":""https://test12345.live/images/semantic_sequence/using_technology_semantic/using_technology_semantic_3.png"",""x"":1115,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/using_technology_semantic/using_technology_semantic_8.png"",""x"":1115,""y"":1059},{""src"":""https://test12345.live/images/semantic_sequence/using_technology_semantic/using_technology_semantic_4.png"",""x"":1417,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/using_technology_semantic/using_technology_semantic_9.png"",""x"":1417,""y"":1059},{""src"":""https://test12345.live/images/semantic_sequence/using_technology_semantic/using_technology_semantic_5.png"",""x"":1718,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/using_technology_semantic/using_technology_semantic_ten.png"",""x"":1718,""y"":1059}]","10",""
"","order","9","457068","0.0-9.0","AE949E8EC8A24F5C81624827E2DFFBC6","conditionB","","64703","[""semantic_sequence/housework_semantic/housework_semantic_3"",""semantic_sequence/housework_semantic/housework_semantic_6"",""semantic_sequence/housework_semantic/housework_semantic_ten"",""semantic_sequence/housework_semantic/housework_semantic_7"",""semantic_sequence/housework_semantic/housework_semantic_8"",""semantic_sequence/housework_semantic/housework_semantic_9"",""semantic_sequence/housework_semantic/housework_semantic_5"",""semantic_sequence/housework_semantic/housework_semantic_4"",""semantic_sequence/housework_semantic/housework_semantic_2"",""semantic_sequence/housework_semantic/housework_semantic_1""]","[{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_9.png"",""x"":1115,""y"":1059,""move_time"":13226},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_6.png"",""x"":512,""y"":757,""move_time"":5154},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_7.png"",""x"":814,""y"":1059,""move_time"":4864},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_9.png"",""x"":1417,""y"":1059,""move_time"":2416},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_2.png"",""x"":1115,""y"":1059,""move_time"":1561},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_1.png"",""x"":1115,""y"":757,""move_time"":3102},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_5.png"",""x"":1417,""y"":757,""move_time"":3728},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_ten.png"",""x"":1718,""y"":1059,""move_time"":1616},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_2.png"",""x"":1718,""y"":757,""move_time"":6448},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_8.png"",""x"":1115,""y"":1059,""move_time"":1624},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_3.png"",""x"":512,""y"":410,""move_time"":4328},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_1.png"",""x"":1115,""y"":757,""move_time"":2648},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_4.png"",""x"":512,""y"":1059,""move_time"":1072},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_1.png"",""x"":814,""y"":757,""move_time"":3920},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_5.png"",""x"":1115,""y"":757,""move_time"":920},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_2.png"",""x"":1417,""y"":757,""move_time"":791},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_3.png"",""x"":1718,""y"":757,""move_time"":1424}]","[{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_6.png"",""x"":512,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_4.png"",""x"":512,""y"":1059},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_1.png"",""x"":814,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_7.png"",""x"":814,""y"":1059},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_5.png"",""x"":1115,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_8.png"",""x"":1115,""y"":1059},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_2.png"",""x"":1417,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_9.png"",""x"":1417,""y"":1059},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_3.png"",""x"":1718,""y"":757},{""src"":""https://test12345.live/images/semantic_sequence/housework_semantic/housework_semantic_ten.png"",""x"":1718,""y"":1059}]","17",""
