"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","initial_locations","moves","final_locations_3","number_of_moves","responses"
"true","fullscreen","0","6481","0.0-0.0","162E3F2DB6784842857FD9209FDCA555","conditionB","","","","","","",""
"","instructions","1","18256","0.0-1.0","162E3F2DB6784842857FD9209FDCA555","conditionB","[{""page_index"":0,""viewing_time"":1353.1999999284744},{""page_index"":1,""viewing_time"":4187.600000023842},{""page_index"":2,""viewing_time"":1288.2000000476837},{""page_index"":3,""viewing_time"":3679.7999999523163},{""page_index"":4,""viewing_time"":1264.1000000238419}]","11773.299999952316","","","","",""
"","order","2","45588","0.0-2.0","162E3F2DB6784842857FD9209FDCA555","conditionB","","27331","[""instructions/movie_4"",""instructions/movie_3"",""instructions/movie_2"",""instructions/movie_1"",""blank"",""blank"",""blank"",""blank"",""blank"",""blank""]","[{""src"":""https://test12345.live/images/instructions/movie_1.png"",""x"":273,""y"":421,""move_time"":15878},{""src"":""https://test12345.live/images/instructions/movie_2.png"",""x"":435,""y"":421,""move_time"":5550},{""src"":""https://test12345.live/images/instructions/movie_1.png"",""x"":597,""y"":421,""move_time"":1159},{""src"":""https://test12345.live/images/instructions/movie_2.png"",""x"":273,""y"":421,""move_time"":845},{""src"":""https://test12345.live/images/instructions/movie_1.png"",""x"":435,""y"":421,""move_time"":1233},{""src"":""https://test12345.live/images/instructions/movie_3.png"",""x"":597,""y"":421,""move_time"":970},{""src"":""https://test12345.live/images/instructions/movie_4.png"",""x"":759,""y"":421,""move_time"":1171}]","[{""src"":""https://test12345.live/images/instructions/movie_2.png"",""x"":273,""y"":421},{""src"":""https://test12345.live/images/blank6.jpg"",""x"":273,""y"":583},{""src"":""https://test12345.live/images/instructions/movie_1.png"",""x"":435,""y"":421},{""src"":""https://test12345.live/images/blank7.jpg"",""x"":435,""y"":583},{""src"":""https://test12345.live/images/instructions/movie_3.png"",""x"":597,""y"":421},{""src"":""https://test12345.live/images/blank8.jpg"",""x"":597,""y"":583},{""src"":""https://test12345.live/images/instructions/movie_4.png"",""x"":759,""y"":421},{""src"":""https://test12345.live/images/blank9.jpg"",""x"":759,""y"":583},{""src"":""https://test12345.live/images/blank5.jpg"",""x"":920,""y"":421},{""src"":""https://test12345.live/images/blank10.jpg"",""x"":920,""y"":583}]","7",""
"","instructions","3","46792","0.0-3.0","162E3F2DB6784842857FD9209FDCA555","conditionB","[{""page_index"":0,""viewing_time"":1202.8000000715256}]","1203.2000000476837","","","","",""
"","order","4","118753","0.0-4.0","162E3F2DB6784842857FD9209FDCA555","conditionB","","71961","[""semantic_sequence/cat_care_semantic/cat_care_semantic_1"",""semantic_sequence/cat_care_semantic/cat_care_semantic_6"",""semantic_sequence/cat_care_semantic/cat_care_semantic_8"",""semantic_sequence/cat_care_semantic/cat_care_semantic_ten"",""semantic_sequence/cat_care_semantic/cat_care_semantic_9"",""semantic_sequence/cat_care_semantic/cat_care_semantic_2"",""semantic_sequence/cat_care_semantic/cat_care_semantic_7"",""semantic_sequence/cat_care_semantic/cat_care_semantic_4"",""semantic_sequence/cat_care_semantic/cat_care_semantic_5"",""semantic_sequence/cat_care_semantic/cat_care_semantic_3""]","[{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_9.png"",""x"":759,""y"":421,""move_time"":39073},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_8.png"",""x"":597,""y"":421,""move_time"":1706},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_7.png"",""x"":435,""y"":421,""move_time"":2354},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_8.png"",""x"":597,""y"":583,""move_time"":2730},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_9.png"",""x"":759,""y"":583,""move_time"":1125},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_ten.png"",""x"":273,""y"":421,""move_time"":8267},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_7.png"",""x"":597,""y"":421,""move_time"":1830},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_7.png"",""x"":435,""y"":583,""move_time"":2208},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_1.png"",""x"":435,""y"":421,""move_time"":1346},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_6.png"",""x"":597,""y"":421,""move_time"":1425},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_2.png"",""x"":759,""y"":421,""move_time"":5162},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_4.png"",""x"":273,""y"":583,""move_time"":1063},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_5.png"",""x"":920,""y"":421,""move_time"":1282},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_3.png"",""x"":920,""y"":583,""move_time"":1126}]","[{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_ten.png"",""x"":273,""y"":421},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_4.png"",""x"":273,""y"":583},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_1.png"",""x"":435,""y"":421},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_7.png"",""x"":435,""y"":583},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_6.png"",""x"":597,""y"":421},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_8.png"",""x"":597,""y"":583},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_2.png"",""x"":759,""y"":421},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_9.png"",""x"":759,""y"":583},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_5.png"",""x"":920,""y"":421},{""src"":""https://test12345.live/images/semantic_sequence/cat_care_semantic/cat_care_semantic_3.png"",""x"":920,""y"":583}]","14",""
"","order","5","211358","0.0-5.0","162E3F2DB6784842857FD9209FDCA555","conditionB","","92604","[""causal_sequence/coin_causal/coin_causal_6"",""causal_sequence/coin_causal/coin_causal_3"",""causal_sequence/coin_causal/coin_causal_7"",""causal_sequence/coin_causal/coin_causal_5"",""causal_sequence/coin_causal/coin_causal_2"",""causal_sequence/coin_causal/coin_causal_4"",""causal_sequence/coin_causal/coin_causal_1"",""causal_sequence/coin_causal/coin_causal_9"",""causal_sequence/coin_causal/coin_causal_8"",""causal_sequence/coin_causal/coin_causal_ten""]","[{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_9.png"",""x"":435,""y"":421,""move_time"":24708},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_9.png"",""x"":273,""y"":421,""move_time"":3313},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_9.png"",""x"":597,""y"":583,""move_time"":20463},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_2.png"",""x"":273,""y"":421,""move_time"":1670},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_2.png"",""x"":435,""y"":421,""move_time"":9934},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_1.png"",""x"":273,""y"":421,""move_time"":1095},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_3.png"",""x"":597,""y"":421,""move_time"":4619},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_8.png"",""x"":759,""y"":421,""move_time"":2083},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_4.png"",""x"":920,""y"":421,""move_time"":5466},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_6.png"",""x"":273,""y"":583,""move_time"":2231},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_7.png"",""x"":435,""y"":583,""move_time"":4517},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_6.png"",""x"":759,""y"":583,""move_time"":1075},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_7.png"",""x"":273,""y"":583,""move_time"":777},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_6.png"",""x"":435,""y"":583,""move_time"":1560},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_9.png"",""x"":759,""y"":583,""move_time"":2045},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_5.png"",""x"":597,""y"":583,""move_time"":5085},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_ten.png"",""x"":920,""y"":583,""move_time"":1075}]","[{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_1.png"",""x"":273,""y"":421},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_7.png"",""x"":273,""y"":583},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_2.png"",""x"":435,""y"":421},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_6.png"",""x"":435,""y"":583},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_3.png"",""x"":597,""y"":421},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_5.png"",""x"":597,""y"":583},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_8.png"",""x"":759,""y"":421},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_9.png"",""x"":759,""y"":583},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_4.png"",""x"":920,""y"":421},{""src"":""https://test12345.live/images/causal_sequence/coin_causal/coin_causal_ten.png"",""x"":920,""y"":583}]","17",""
"","order","6","250831","0.0-6.0","162E3F2DB6784842857FD9209FDCA555","conditionB","","39473","[""semantic_sequence/traveling_semantic/traveling_semantic_1"",""semantic_sequence/traveling_semantic/traveling_semantic_4"",""semantic_sequence/traveling_semantic/traveling_semantic_9"",""semantic_sequence/traveling_semantic/traveling_semantic_3"",""semantic_sequence/traveling_semantic/traveling_semantic_5"",""semantic_sequence/traveling_semantic/traveling_semantic_6"",""semantic_sequence/traveling_semantic/traveling_semantic_2"",""semantic_sequence/traveling_semantic/traveling_semantic_7"",""semantic_sequence/traveling_semantic/traveling_semantic_8"",""semantic_sequence/traveling_semantic/traveling_semantic_ten""]","[{""src"":""https://test12345.live/images/semantic_sequence/traveling_semantic/traveling_semantic_1.png"",""x"":273,""y"":421,""move_time"":9053},{""src"":""https://test12345.live/images/semantic_sequence/traveling_semantic/traveling_semantic_2.png"",""x"":435,""y"":421,""move_time"":1376},{""src"":""https://test12345.live/images/semantic_sequence/traveling_semantic/traveling_semantic_3.png"",""x"":597,""y"":421,""move_time"":1815},{""src"":""https://test12345.live/images/semantic_sequence/traveling_semantic/traveling_semantic_4.png"",""x"":759,""y"":421,""move_time"":3737},{""src"":""https://test12345.live/images/semantic_sequence/traveling_semantic/traveling_semantic_5.png"",""x"":920,""y"":421,""move_time"":1146},{""src"":""https://test12345.live/images/semantic_sequence/traveling_semantic/traveling_semantic_6.png"",""x"":273,""y"":583,""move_time"":1426},{""src"":""https://test12345.live/images/semantic_sequence/traveling_semantic/traveling_semantic_7.png"",""x"":597,""y"":583,""move_time"":913},{""src"":""https://test12345.live/images/semantic_sequence/traveling_semantic/traveling_semantic_7.png"",""x"":435,""y"":583,""move_time"":2445},{""src"":""https://test12345.live/images/semantic_sequence/traveling_semantic/traveling_semantic_8.png"",""x"":920,""y"":214,""move_time"":2513},{""src"":""https://test12345.live/images/semantic_sequence/traveling_semantic/traveling_semantic_8.png"",""x"":597,""y"":583,""move_time"":7745},{""src"":""https://test12345.live/images/semantic_sequence/traveling_semantic/traveling_semantic_ten.png"",""x"":759,""y"":583,""move_time"":1733},{""src"":""https://test12345.live/images/semantic_sequence/traveling_semantic/traveling_semantic_ten.png"",""x"":920,""y"":583,""move_time"":2919},{""src"":""https://test12345.live/images/semantic_sequence/traveling_semantic/traveling_semantic_9.png"",""x"":759,""y"":583,""move_time"":1593}]","[{""src"":""https://test12345.live/images/semantic_sequence/traveling_semantic/traveling_semantic_1.png"",""x"":273,""y"":421},{""src"":""https://test12345.live/images/semantic_sequence/traveling_semantic/traveling_semantic_6.png"",""x"":273,""y"":583},{""src"":""https://test12345.live/images/semantic_sequence/traveling_semantic/traveling_semantic_2.png"",""x"":435,""y"":421},{""src"":""https://test12345.live/images/semantic_sequence/traveling_semantic/traveling_semantic_7.png"",""x"":435,""y"":583},{""src"":""https://test12345.live/images/semantic_sequence/traveling_semantic/traveling_semantic_3.png"",""x"":597,""y"":421},{""src"":""https://test12345.live/images/semantic_sequence/traveling_semantic/traveling_semantic_8.png"",""x"":597,""y"":583},{""src"":""https://test12345.live/images/semantic_sequence/traveling_semantic/traveling_semantic_4.png"",""x"":759,""y"":421},{""src"":""https://test12345.live/images/semantic_sequence/traveling_semantic/traveling_semantic_9.png"",""x"":759,""y"":583},{""src"":""https://test12345.live/images/semantic_sequence/traveling_semantic/traveling_semantic_5.png"",""x"":920,""y"":421},{""src"":""https://test12345.live/images/semantic_sequence/traveling_semantic/traveling_semantic_ten.png"",""x"":920,""y"":583}]","13",""
"","order","7","301422","0.0-7.0","162E3F2DB6784842857FD9209FDCA555","conditionB","","50590","[""schematic_sequence/flight_scheme/flight_scheme_1"",""schematic_sequence/flight_scheme/flight_scheme_3"",""schematic_sequence/flight_scheme/flight_scheme_7"",""schematic_sequence/flight_scheme/flight_scheme_8"",""schematic_sequence/flight_scheme/flight_scheme_5"",""schematic_sequence/flight_scheme/flight_scheme_4"",""schematic_sequence/flight_scheme/flight_scheme_6"",""schematic_sequence/flight_scheme/flight_scheme_9"",""schematic_sequence/flight_scheme/flight_scheme_2"",""schematic_sequence/flight_scheme/flight_scheme_ten""]","[{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_1.png"",""x"":273,""y"":421,""move_time"":13378},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_3.png"",""x"":435,""y"":421,""move_time"":1485},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_4.png"",""x"":597,""y"":421,""move_time"":4047},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_4.png"",""x"":759,""y"":421,""move_time"":1743},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_3.png"",""x"":597,""y"":421,""move_time"":1360},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_1.png"",""x"":435,""y"":421,""move_time"":1165},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_2.png"",""x"":273,""y"":421,""move_time"":1837},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_5.png"",""x"":920,""y"":421,""move_time"":6317},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_7.png"",""x"":273,""y"":583,""move_time"":3531},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_7.png"",""x"":435,""y"":583,""move_time"":6211},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_6.png"",""x"":273,""y"":583,""move_time"":2115},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_8.png"",""x"":597,""y"":583,""move_time"":4909},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_9.png"",""x"":759,""y"":583,""move_time"":1023},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_ten.png"",""x"":920,""y"":583,""move_time"":849}]","[{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_2.png"",""x"":273,""y"":421},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_6.png"",""x"":273,""y"":583},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_1.png"",""x"":435,""y"":421},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_7.png"",""x"":435,""y"":583},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_3.png"",""x"":597,""y"":421},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_8.png"",""x"":597,""y"":583},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_4.png"",""x"":759,""y"":421},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_9.png"",""x"":759,""y"":583},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_5.png"",""x"":920,""y"":421},{""src"":""https://test12345.live/images/schematic_sequence/flight_scheme/flight_scheme_ten.png"",""x"":920,""y"":583}]","14",""
"","order","8","345282","0.0-8.0","162E3F2DB6784842857FD9209FDCA555","conditionB","","43859","[""causal_sequence/dog_causal/dog_causal_2"",""causal_sequence/dog_causal/dog_causal_1"",""causal_sequence/dog_causal/dog_causal_ten"",""causal_sequence/dog_causal/dog_causal_5"",""causal_sequence/dog_causal/dog_causal_7"",""causal_sequence/dog_causal/dog_causal_6"",""causal_sequence/dog_causal/dog_causal_8"",""causal_sequence/dog_causal/dog_causal_9"",""causal_sequence/dog_causal/dog_causal_3"",""causal_sequence/dog_causal/dog_causal_4""]","[{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_1.png"",""x"":273,""y"":421,""move_time"":12057},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_2.png"",""x"":435,""y"":421,""move_time"":2700},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_3.png"",""x"":597,""y"":421,""move_time"":1638},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_4.png"",""x"":759,""y"":421,""move_time"":11478},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_5.png"",""x"":920,""y"":421,""move_time"":1511},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_7.png"",""x"":273,""y"":583,""move_time"":1910},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_7.png"",""x"":435,""y"":583,""move_time"":5313},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_6.png"",""x"":273,""y"":583,""move_time"":1176},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_8.png"",""x"":597,""y"":583,""move_time"":2634},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_9.png"",""x"":759,""y"":583,""move_time"":1167},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_ten.png"",""x"":920,""y"":583,""move_time"":1241}]","[{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_1.png"",""x"":273,""y"":421},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_6.png"",""x"":273,""y"":583},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_2.png"",""x"":435,""y"":421},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_7.png"",""x"":435,""y"":583},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_3.png"",""x"":597,""y"":421},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_8.png"",""x"":597,""y"":583},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_4.png"",""x"":759,""y"":421},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_9.png"",""x"":759,""y"":583},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_5.png"",""x"":920,""y"":421},{""src"":""https://test12345.live/images/causal_sequence/dog_causal/dog_causal_ten.png"",""x"":920,""y"":583}]","11",""
"","order","9","450616","0.0-9.0","162E3F2DB6784842857FD9209FDCA555","conditionB","","105333","[""causal_sequence/package_causal/package_causal_2"",""causal_sequence/package_causal/package_causal_8"",""causal_sequence/package_causal/package_causal_1"",""causal_sequence/package_causal/package_causal_7"",""causal_sequence/package_causal/package_causal_3"",""causal_sequence/package_causal/package_causal_ten"",""causal_sequence/package_causal/package_causal_9"",""causal_sequence/package_causal/package_causal_4"",""causal_sequence/package_causal/package_causal_6"",""causal_sequence/package_causal/package_causal_5""]","[{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_8.png"",""x"":597,""y"":421,""move_time"":16463},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_ten.png"",""x"":920,""y"":583,""move_time"":1543},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_2.png"",""x"":273,""y"":421,""move_time"":3089},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_9.png"",""x"":759,""y"":583,""move_time"":10176},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_5.png"",""x"":920,""y"":214,""move_time"":10502},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_5.png"",""x"":435,""y"":421,""move_time"":2714},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_8.png"",""x"":435,""y"":583,""move_time"":1340},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_5.png"",""x"":597,""y"":421,""move_time"":7567},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_4.png"",""x"":435,""y"":421,""move_time"":3545},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_4.png"",""x"":759,""y"":421,""move_time"":5570},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_1.png"",""x"":435,""y"":421,""move_time"":4906},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_5.png"",""x"":597,""y"":583,""move_time"":1989},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_3.png"",""x"":597,""y"":421,""move_time"":3304},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_1.png"",""x"":920,""y"":421,""move_time"":3544},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_4.png"",""x"":435,""y"":421,""move_time"":2001},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_3.png"",""x"":759,""y"":421,""move_time"":938},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_6.png"",""x"":597,""y"":421,""move_time"":1813},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_6.png"",""x"":759,""y"":421,""move_time"":1205},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_4.png"",""x"":597,""y"":421,""move_time"":1399},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_7.png"",""x"":273,""y"":583,""move_time"":4395},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_5.png"",""x"":759,""y"":421,""move_time"":4415},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_6.png"",""x"":920,""y"":421,""move_time"":1876},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_1.png"",""x"":273,""y"":583,""move_time"":2452},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_8.png"",""x"":597,""y"":583,""move_time"":1051}]","[{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_2.png"",""x"":273,""y"":421},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_1.png"",""x"":273,""y"":583},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_3.png"",""x"":435,""y"":421},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_7.png"",""x"":435,""y"":583},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_4.png"",""x"":597,""y"":421},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_8.png"",""x"":597,""y"":583},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_5.png"",""x"":759,""y"":421},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_9.png"",""x"":759,""y"":583},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_6.png"",""x"":920,""y"":421},{""src"":""https://test12345.live/images/causal_sequence/package_causal/package_causal_ten.png"",""x"":920,""y"":583}]","24",""
