PID,practice,run,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt
1234,1,0,1,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1500,1000,NaN,NaN,NaN
1234,1,0,2,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,1000,1500,NaN,NaN,NaN
1234,1,0,3,prac2,NaN,Stimuli/Practice_stims/Outcome_learning/randy-fath-epf1tdtIIkM-unsplash.jpg,no-gain,2000,1000,NaN,NaN,NaN
1234,1,0,4,prac1,NaN,Stimuli/Practice_stims/Outcome_learning/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg,gain,1000,2000,NaN,NaN,NaN
1234,0,1,5,J,26,Stimuli/Experimental_stims/faces/art-hauntington-jzY0KRJopEI-unsplash.jpg,no_gain,1000,1000,NaN,NaN,NaN
1234,0,1,6,J,26,Stimuli/Experimental_stims/faces/art-hauntington-jzY0KRJopEI-unsplash.jpg,no_gain,1000,1500,NaN,NaN,NaN
1234,0,1,7,C,23,Stimuli/Experimental_stims/outdoor_scenes/yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg,no_gain,1500,1500,NaN,NaN,NaN
1234,0,1,8,B,22,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,gain,1000,3000,NaN,NaN,NaN
1234,0,1,9,G,58,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,gain,1500,1000,NaN,NaN,NaN
1234,0,1,10,F,30,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,no_gain,1000,3000,NaN,NaN,NaN
1234,0,1,11,J,26,Stimuli/Experimental_stims/faces/art-hauntington-jzY0KRJopEI-unsplash.jpg,no_gain,2000,3000,NaN,NaN,NaN
1234,0,1,12,K,37,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,no_gain,3000,1500,NaN,NaN,NaN
1234,0,1,13,G,58,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,gain,1500,1000,NaN,NaN,NaN
1234,0,1,14,J,26,Stimuli/Experimental_stims/faces/art-hauntington-jzY0KRJopEI-unsplash.jpg,no_gain,1000,1000,NaN,NaN,NaN
1234,0,1,15,K,37,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,no_gain,2000,1000,NaN,NaN,NaN
1234,0,1,16,E,48,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,no_gain,1500,2000,NaN,NaN,NaN
1234,0,1,17,L,39,Stimuli/Experimental_stims/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg,gain,1000,1000,NaN,NaN,NaN
1234,0,1,18,K,37,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,no_gain,3000,3000,NaN,NaN,NaN
1234,0,1,19,L,39,Stimuli/Experimental_stims/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg,gain,3500,1500,NaN,NaN,NaN
1234,0,1,20,D,53,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,gain,1500,2000,NaN,NaN,NaN
1234,0,1,21,K,37,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,no_gain,2000,1500,NaN,NaN,NaN
1234,0,1,22,D,53,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,gain,1000,3000,NaN,NaN,NaN
1234,0,1,23,K,37,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,no_gain,3000,1500,NaN,NaN,NaN
1234,0,1,24,A,18,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,no_gain,3000,2000,NaN,NaN,NaN
1234,0,1,25,H,25,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,gain,1000,1000,NaN,NaN,NaN
1234,0,1,26,E,48,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,no_gain,1000,1000,NaN,NaN,NaN
1234,0,1,27,B,22,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,gain,1500,1000,NaN,NaN,NaN
1234,0,1,28,H,25,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,gain,3000,2000,NaN,NaN,NaN
1234,0,1,29,E,48,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,no_gain,1500,2000,NaN,NaN,NaN
1234,0,1,30,H,25,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,gain,3000,3500,NaN,NaN,NaN
1234,0,1,31,B,22,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,gain,1000,2000,NaN,NaN,NaN
1234,0,1,32,F,30,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,no_gain,3000,3000,NaN,NaN,NaN
1234,0,1,33,C,23,Stimuli/Experimental_stims/outdoor_scenes/yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg,no_gain,3500,1500,NaN,NaN,NaN
1234,0,1,34,I,40,Stimuli/Experimental_stims/body_parts/klara-kulikova-TcUfF24fUMY-unsplash.jpg,gain,2000,1000,NaN,NaN,NaN
1234,0,1,35,C,23,Stimuli/Experimental_stims/outdoor_scenes/yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg,no_gain,1500,1000,NaN,NaN,NaN
1234,0,1,36,L,39,Stimuli/Experimental_stims/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg,gain,1000,1000,NaN,NaN,NaN
1234,0,1,37,L,39,Stimuli/Experimental_stims/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg,gain,1000,1500,NaN,NaN,NaN
1234,0,1,38,G,58,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,gain,1500,1500,NaN,NaN,NaN
1234,0,1,39,E,48,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,no_gain,1000,3500,NaN,NaN,NaN
1234,0,1,40,H,25,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,gain,2000,1000,NaN,NaN,NaN
1234,0,2,41,C,23,Stimuli/Experimental_stims/outdoor_scenes/yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg,no_gain,3500,2000,NaN,NaN,NaN
1234,0,2,42,A,18,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,no_gain,1000,1000,NaN,NaN,NaN
1234,0,2,43,I,40,Stimuli/Experimental_stims/body_parts/klara-kulikova-TcUfF24fUMY-unsplash.jpg,gain,3500,2000,NaN,NaN,NaN
1234,0,2,44,B,22,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,gain,2000,1500,NaN,NaN,NaN
1234,0,2,45,F,30,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,no_gain,1500,1500,NaN,NaN,NaN
1234,0,2,46,I,40,Stimuli/Experimental_stims/body_parts/klara-kulikova-TcUfF24fUMY-unsplash.jpg,gain,2000,1000,NaN,NaN,NaN
1234,0,2,47,I,40,Stimuli/Experimental_stims/body_parts/klara-kulikova-TcUfF24fUMY-unsplash.jpg,gain,3000,1500,NaN,NaN,NaN
1234,0,2,48,A,18,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,no_gain,3000,1500,NaN,NaN,NaN
1234,0,2,49,E,48,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,no_gain,3000,3000,NaN,NaN,NaN
1234,0,2,50,F,30,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,no_gain,1500,1500,NaN,NaN,NaN
1234,0,2,51,D,53,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,gain,1000,3500,NaN,NaN,NaN
1234,0,2,52,B,22,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,gain,1000,2000,NaN,NaN,NaN
1234,0,2,53,A,18,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,no_gain,1000,3000,NaN,NaN,NaN
1234,0,2,54,D,53,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,gain,3500,2000,NaN,NaN,NaN
1234,0,2,55,I,40,Stimuli/Experimental_stims/body_parts/klara-kulikova-TcUfF24fUMY-unsplash.jpg,gain,1000,1500,NaN,NaN,NaN
1234,0,2,56,D,53,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,gain,1500,1000,NaN,NaN,NaN
1234,0,2,57,C,23,Stimuli/Experimental_stims/outdoor_scenes/yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg,no_gain,1500,1500,NaN,NaN,NaN
1234,0,2,58,G,58,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,gain,1000,3500,NaN,NaN,NaN
1234,0,2,59,F,30,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,no_gain,1500,3000,NaN,NaN,NaN
1234,0,2,60,H,25,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,gain,1000,1000,NaN,NaN,NaN
1234,0,2,61,L,39,Stimuli/Experimental_stims/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg,gain,1500,3000,NaN,NaN,NaN
1234,0,2,62,J,26,Stimuli/Experimental_stims/faces/art-hauntington-jzY0KRJopEI-unsplash.jpg,no_gain,1000,1000,NaN,NaN,NaN
1234,0,2,63,J,26,Stimuli/Experimental_stims/faces/art-hauntington-jzY0KRJopEI-unsplash.jpg,no_gain,3000,1000,NaN,NaN,NaN
1234,0,2,64,L,39,Stimuli/Experimental_stims/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg,gain,1000,2000,NaN,NaN,NaN
1234,0,2,65,G,58,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,gain,3000,3000,NaN,NaN,NaN
1234,0,2,66,C,23,Stimuli/Experimental_stims/outdoor_scenes/yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg,no_gain,1500,2000,NaN,NaN,NaN
1234,0,2,67,E,48,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,no_gain,2000,1000,NaN,NaN,NaN
1234,0,2,68,K,37,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,no_gain,1000,3500,NaN,NaN,NaN
1234,0,2,69,A,18,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,no_gain,2000,1500,NaN,NaN,NaN
1234,0,2,70,B,22,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,gain,2000,1000,NaN,NaN,NaN
1234,0,2,71,D,53,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,gain,1500,1000,NaN,NaN,NaN
1234,0,2,72,H,25,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,gain,2000,3000,NaN,NaN,NaN
1234,0,2,73,A,18,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,no_gain,1500,3500,NaN,NaN,NaN
1234,0,2,74,F,30,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,no_gain,3500,1500,NaN,NaN,NaN
1234,0,2,75,G,58,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,gain,2000,1000,NaN,NaN,NaN
1234,0,2,76,I,40,Stimuli/Experimental_stims/body_parts/klara-kulikova-TcUfF24fUMY-unsplash.jpg,gain,1000,1000,NaN,NaN,NaN
