"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","4395","0.0-0.0","9/8/2023, 6:22:26 PM","conditionO","","","","",""
"","instructions","1","70985","0.0-1.0","9/8/2023, 6:22:26 PM","conditionO","[{""page_index"":0,""viewing_time"":3202.399999976158},{""page_index"":1,""viewing_time"":18366.899999976158},{""page_index"":2,""viewing_time"":4091.899999976158},{""page_index"":3,""viewing_time"":31130.300000071526},{""page_index"":4,""viewing_time"":3650.6999999284744},{""page_index"":5,""viewing_time"":6136.899999976158}]","66581.79999995232","","",""
"","image-button-response","2","76861","0.0-2.0","9/8/2023, 6:22:26 PM","conditionO","","5870","images/with_no_order_2.jpeg","1",""
"","instructions","3","79295","0.0-3.0","9/8/2023, 6:22:26 PM","conditionO","[{""page_index"":0,""viewing_time"":2432.2000000476837}]","2432.899999976158","","",""
"","image-button-response","4","81638","0.0-4.0","9/8/2023, 6:22:26 PM","conditionO","","2339.7000000476837","images/with_no_no_order_2.jpeg","2",""
"","instructions","5","83591","0.0-5.0","9/8/2023, 6:22:26 PM","conditionO","[{""page_index"":0,""viewing_time"":1950.5}]","1951.3999999761581","","",""
"","image-button-response","6","85918","0.0-6.0","9/8/2023, 6:22:26 PM","conditionO","","2323.899999976158","images/with_order_2.jpeg","0",""
"","instructions","7","87625","0.0-7.0","9/8/2023, 6:22:26 PM","conditionO","[{""page_index"":0,""viewing_time"":1704.7999999523163}]","1705.6000000238419","","",""
"","instructions","8","90736","0.0-8.0","9/8/2023, 6:22:26 PM","conditionO","[{""page_index"":0,""viewing_time"":3108.7000000476837}]","3109.5","","",""
"","image-button-response","9","96644","0.0-9.0","9/8/2023, 6:22:26 PM","conditionO","","5903.100000023842","images/memory_example_1.jpg","0",""
"","instructions","10","100048","0.0-10.0","9/8/2023, 6:22:26 PM","conditionO","[{""page_index"":0,""viewing_time"":1684.6000000238419},{""page_index"":1,""viewing_time"":1718.2000000476837}]","3403.7000000476837","","",""
"","image-button-response","11","108521","0.0-11.0","9/8/2023, 6:22:26 PM","conditionO","","8468.399999976158","images/scrambled_22.jpeg","2",""
"","image-button-response","12","118598","0.0-12.0","9/8/2023, 6:22:26 PM","conditionO","","10074.100000023842","images/order_33.jpeg","0",""
"","image-button-response","13","126210","0.0-13.0","9/8/2023, 6:22:26 PM","conditionO","","7608.899999976158","images/order_22.jpeg","0",""
"","image-button-response","14","131726","0.0-14.0","9/8/2023, 6:22:26 PM","conditionO","","5512.800000071526","images/memory_7.png","1",""
"","image-button-response","15","139369","0.0-15.0","9/8/2023, 6:22:26 PM","conditionO","","7639.799999952316","images/memory_8.png","1",""
"","image-button-response","16","144719","0.0-16.0","9/8/2023, 6:22:26 PM","conditionO","","5346.5","images/memory_9.png","0",""
"","image-button-response","17","152926","0.0-17.0","9/8/2023, 6:22:26 PM","conditionO","","8203.700000047684","images/order_11.jpeg","0",""
"","image-button-response","18","161636","0.0-18.0","9/8/2023, 6:22:26 PM","conditionO","","8706.100000023842","images/scrambled_11.jpeg","2",""
"","image-button-response","19","175732","0.0-19.0","9/8/2023, 6:22:26 PM","conditionO","","14093.200000047684","images/non_order_11.jpeg","1",""
"","image-button-response","20","181950","0.0-20.0","9/8/2023, 6:22:26 PM","conditionO","","6215.099999904633","images/memory_11.png","0",""
"","image-button-response","21","186824","0.0-21.0","9/8/2023, 6:22:26 PM","conditionO","","4871.200000047684","images/memory_10.png","1",""
"","image-button-response","22","192135","0.0-22.0","9/8/2023, 6:22:26 PM","conditionO","","5307.600000023842","images/memory_12.png","0",""
"","image-button-response","23","199903","0.0-23.0","9/8/2023, 6:22:26 PM","conditionO","","7764.100000023842","images/order_44.jpeg","0",""
"","image-button-response","24","215683","0.0-24.0","9/8/2023, 6:22:26 PM","conditionO","","15777.399999976158","images/non_order_33.jpeg","1",""
"","image-button-response","25","219997","0.0-25.0","9/8/2023, 6:22:26 PM","conditionO","","4310.600000023842","images/order_55.jpeg","0",""
"","image-button-response","26","227821","0.0-26.0","9/8/2023, 6:22:26 PM","conditionO","","7821","images/memory_5.png","0",""
"","image-button-response","27","245523","0.0-27.0","9/8/2023, 6:22:26 PM","conditionO","","17699.299999952316","images/memory_13.png","1",""
"","image-button-response","28","249837","0.0-28.0","9/8/2023, 6:22:26 PM","conditionO","","4312.199999928474","images/memory_1.png","0",""
"","survey-text","29","253120","0.0-29.0","9/8/2023, 6:22:26 PM","conditionO","","3266.2000000476837","","","{""Q0"":""30""}"
"","survey-text","30","257753","0.0-30.0","9/8/2023, 6:22:26 PM","conditionO","","4617.5","","","{""Q0"":""female""}"
"","instructions","31","263019","0.0-31.0","9/8/2023, 6:22:26 PM","conditionO","[{""page_index"":0,""viewing_time"":5263.399999976158}]","5264.399999976158","","",""
