"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","1973","0.0-0.0","8.9.2023, 17:59:13","conditionS","","","","",""
"","instructions","1","6303","0.0-1.0","8.9.2023, 17:59:13","conditionS","[{""page_index"":0,""viewing_time"":909.5},{""page_index"":1,""viewing_time"":884},{""page_index"":2,""viewing_time"":559.8999999761581},{""page_index"":3,""viewing_time"":472.19999998807907},{""page_index"":4,""viewing_time"":463.9000000357628},{""page_index"":5,""viewing_time"":1040}]","4329.899999976158","","",""
"","image-button-response","2","6979","0.0-2.0","8.9.2023, 17:59:13","conditionS","","675.2000000476837","images/with_no_order_2.jpeg","2",""
"","instructions","3","9115","0.0-3.0","8.9.2023, 17:59:13","conditionS","[{""page_index"":0,""viewing_time"":2134.699999988079}]","2135","","",""
"","image-button-response","4","9759","0.0-4.0","8.9.2023, 17:59:13","conditionS","","643.0999999642372","images/with_no_no_order_2.jpeg","2",""
"","instructions","5","10478","0.0-5.0","8.9.2023, 17:59:13","conditionS","[{""page_index"":0,""viewing_time"":718.8000000119209}]","719","","",""
"","image-button-response","6","11520","0.0-6.0","8.9.2023, 17:59:13","conditionS","","1040.9000000357628","images/with_order_2.jpeg","2",""
"","instructions","7","13139","0.0-7.0","8.9.2023, 17:59:13","conditionS","[{""page_index"":0,""viewing_time"":1618.4000000357628}]","1618.699999988079","","",""
"","instructions","8","13971","0.0-8.0","8.9.2023, 17:59:13","conditionS","[{""page_index"":0,""viewing_time"":831.6999999880791}]","831.8000000119209","","",""
"","image-button-response","9","14691","0.0-9.0","8.9.2023, 17:59:13","conditionS","","719.1999999880791","images/memory_example_1.jpg","1",""
"","instructions","10","16191","0.0-10.0","8.9.2023, 17:59:13","conditionS","[{""page_index"":0,""viewing_time"":711.3000000119209},{""page_index"":1,""viewing_time"":788.1000000238419}]","1499.7000000476837","","",""
"","image-button-response","11","17055","0.0-11.0","8.9.2023, 17:59:13","conditionS","","863.1000000238419","images/scrambled_22.jpeg","1",""
"","image-button-response","12","17599","0.0-12.0","8.9.2023, 17:59:13","conditionS","","543.1999999880791","images/order_33.jpeg","1",""
"","image-button-response","13","18175","0.0-13.0","8.9.2023, 17:59:13","conditionS","","575.2999999523163","images/order_22.jpeg","1",""
"","image-button-response","14","18883","0.0-14.0","8.9.2023, 17:59:13","conditionS","","707","images/memory_7.png","1",""
"","image-button-response","15","19379","0.0-15.0","8.9.2023, 17:59:13","conditionS","","495.2000000476837","images/memory_8.png","1",""
"","image-button-response","16","19771","0.0-16.0","8.9.2023, 17:59:13","conditionS","","391.0999999642372","images/memory_9.png","1",""
"","image-button-response","17","20475","0.0-17.0","8.9.2023, 17:59:13","conditionS","","703.3999999761581","images/order_11.jpeg","1",""
"","image-button-response","18","21059","0.0-18.0","8.9.2023, 17:59:13","conditionS","","582.8000000119209","images/scrambled_11.jpeg","1",""
"","image-button-response","19","21595","0.0-19.0","8.9.2023, 17:59:13","conditionS","","535.1000000238419","images/non_order_11.jpeg","1",""
"","image-button-response","20","22743","0.0-20.0","8.9.2023, 17:59:13","conditionS","","1147.199999988079","images/memory_11.png","1",""
"","image-button-response","21","23255","0.0-21.0","8.9.2023, 17:59:13","conditionS","","511.19999998807907","images/memory_10.png","1",""
"","image-button-response","22","23671","0.0-22.0","8.9.2023, 17:59:13","conditionS","","415.19999998807907","images/memory_12.png","1",""
"","image-button-response","23","24423","0.0-23.0","8.9.2023, 17:59:13","conditionS","","751.1999999880791","images/order_44.jpeg","1",""
"","image-button-response","24","24875","0.0-24.0","8.9.2023, 17:59:13","conditionS","","450.7999999523163","images/non_order_33.jpeg","1",""
"","image-button-response","25","25363","0.0-25.0","8.9.2023, 17:59:13","conditionS","","487.19999998807907","images/order_55.jpeg","1",""
"","image-button-response","26","26235","0.0-26.0","8.9.2023, 17:59:13","conditionS","","871.0999999642372","images/memory_5.png","1",""
"","image-button-response","27","26691","0.0-27.0","8.9.2023, 17:59:13","conditionS","","455.60000002384186","images/memory_13.png","1",""
"","image-button-response","28","27171","0.0-28.0","8.9.2023, 17:59:13","conditionS","","479.10000002384186","images/memory_1.png","1",""
"","survey-text","29","32231","0.0-29.0","8.9.2023, 17:59:13","conditionS","","5057.100000023842","","","{""Q0"":""iddo""}"
"","survey-text","30","34795","0.0-30.0","8.9.2023, 17:59:13","conditionS","","2561.600000023842","","","{""Q0"":""iddo""}"
"","instructions","31","35523","0.0-31.0","8.9.2023, 17:59:13","conditionS","[{""page_index"":0,""viewing_time"":727.5}]","727.6999999880791","","",""
