"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","4877","0.0-0.0","9/4/2023, 12:46:16 PM","conditionO","","","","",""
"","instructions","1","46587","0.0-1.0","9/4/2023, 12:46:16 PM","conditionO","[{""page_index"":0,""viewing_time"":3391},{""page_index"":1,""viewing_time"":8071},{""page_index"":2,""viewing_time"":6805},{""page_index"":3,""viewing_time"":6260},{""page_index"":4,""viewing_time"":9550},{""page_index"":5,""viewing_time"":7630}]","41708","","",""
"","image-button-response","2","50587","0.0-2.0","9/4/2023, 12:46:16 PM","conditionO","","3999","images/with_no_order_2.jpeg","0",""
"","image-button-response","3","52885","0.0-3.0","9/4/2023, 12:46:16 PM","conditionO","","2297","images/with_no_no_order_2.jpeg","2",""
"","image-button-response","4","55646","0.0-4.0","9/4/2023, 12:46:16 PM","conditionO","","2759","images/with_order_2.jpeg","0",""
"","instructions","5","59216","0.0-5.0","9/4/2023, 12:46:16 PM","conditionO","[{""page_index"":0,""viewing_time"":3570}]","3570","","",""
"","image-button-response","6","72126","0.0-6.0","9/4/2023, 12:46:16 PM","conditionO","","12908","images/memory_example_1.jpg","0",""
"","instructions","7","81583","0.0-7.0","9/4/2023, 12:46:16 PM","conditionO","[{""page_index"":0,""viewing_time"":6818},{""page_index"":1,""viewing_time"":2638}]","9456","","",""
"","image-button-response","8","90365","0.0-8.0","9/4/2023, 12:46:16 PM","conditionO","","8780","images/non_order_2.jpeg","1",""
"","image-button-response","9","93906","0.0-9.0","9/4/2023, 12:46:16 PM","conditionO","","3539","images/scrambled_2.jpeg","2",""
"","image-button-response","10","100499","0.0-10.0","9/4/2023, 12:46:16 PM","conditionO","","6592","images/order_2.jpeg","0",""
"","image-button-response","11","113732","0.0-11.0","9/4/2023, 12:46:16 PM","conditionO","","13231","images/memory_1.png","0",""
"","image-button-response","12","124485","0.0-12.0","9/4/2023, 12:46:16 PM","conditionO","","10753","images/memory_2.png","0",""
"","image-button-response","13","130766","0.0-13.0","9/4/2023, 12:46:16 PM","conditionO","","6279","images/memory_3.png","1",""
"","image-button-response","14","143386","0.0-14.0","9/4/2023, 12:46:16 PM","conditionO","","12619","images/scrambled_1.jpeg","1",""
"","image-button-response","15","151017","0.0-15.0","9/4/2023, 12:46:16 PM","conditionO","","7630","images/non_order_1.jpeg","1",""
"","image-button-response","16","158445","0.0-16.0","9/4/2023, 12:46:16 PM","conditionO","","7427","images/order_1.jpeg","0",""
"","image-button-response","17","164605","0.0-17.0","9/4/2023, 12:46:16 PM","conditionO","","6159","images/memory_4.png","1",""
"","image-button-response","18","172479","0.0-18.0","9/4/2023, 12:46:16 PM","conditionO","","7872","images/memory_5.png","0",""
"","image-button-response","19","178215","0.0-19.0","9/4/2023, 12:46:16 PM","conditionO","","5735","images/memory_6.png","0",""
"","survey-text","20","183267","0.0-20.0","9/4/2023, 12:46:16 PM","conditionO","","5045","","","{""Q0"":""30""}"
"","survey-text","21","188486","0.0-21.0","9/4/2023, 12:46:16 PM","conditionO","","5212","","","{""Q0"":""FEMALE""}"
"","instructions","22","205265","0.0-22.0","9/4/2023, 12:46:16 PM","conditionO","[{""page_index"":0,""viewing_time"":16778}]","16778","","",""
