"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","2501","0.0-0.0","9/8/2023, 5:16:16 PM","conditionO","","","","",""
"","instructions","1","23009","0.0-1.0","9/8/2023, 5:16:16 PM","conditionO","[{""page_index"":0,""viewing_time"":942},{""page_index"":1,""viewing_time"":8137},{""page_index"":2,""viewing_time"":2536},{""page_index"":3,""viewing_time"":1192},{""page_index"":4,""viewing_time"":38},{""page_index"":5,""viewing_time"":7661}]","20506","","",""
"","image-button-response","2","28875","0.0-2.0","9/8/2023, 5:16:16 PM","conditionO","","5865","images/with_no_order_2.jpeg","1",""
"","instructions","3","30697","0.0-3.0","9/8/2023, 5:16:16 PM","conditionO","[{""page_index"":0,""viewing_time"":1821}]","1821","","",""
"","image-button-response","4","32009","0.0-4.0","9/8/2023, 5:16:16 PM","conditionO","","1311","images/with_no_no_order_2.jpeg","2",""
"","instructions","5","33431","0.0-5.0","9/8/2023, 5:16:16 PM","conditionO","[{""page_index"":0,""viewing_time"":1422}]","1422","","",""
"","image-button-response","6","35009","0.0-6.0","9/8/2023, 5:16:16 PM","conditionO","","1576","images/with_order_2.jpeg","0",""
"","instructions","7","35891","0.0-7.0","9/8/2023, 5:16:16 PM","conditionO","[{""page_index"":0,""viewing_time"":881}]","881","","",""
"","instructions","8","37545","0.0-8.0","9/8/2023, 5:16:16 PM","conditionO","[{""page_index"":0,""viewing_time"":1654}]","1654","","",""
"","image-button-response","9","45929","0.0-9.0","9/8/2023, 5:16:16 PM","conditionO","","8384","images/memory_example_1.jpg","0",""
"","instructions","10","48125","0.0-10.0","9/8/2023, 5:16:16 PM","conditionO","[{""page_index"":0,""viewing_time"":1073},{""page_index"":1,""viewing_time"":1122}]","2195","","",""
"","image-button-response","11","61173","0.0-11.0","9/8/2023, 5:16:16 PM","conditionO","","13047","images/scrambled_22.jpeg","2",""
"","image-button-response","12","67921","0.0-12.0","9/8/2023, 5:16:16 PM","conditionO","","6748","images/order_33.jpeg","0",""
"","image-button-response","13","75035","0.0-13.0","9/8/2023, 5:16:16 PM","conditionO","","7114","images/order_22.jpeg","0",""
"","image-button-response","14","79829","0.0-14.0","9/8/2023, 5:16:16 PM","conditionO","","4793","images/memory_7.png","1",""
"","image-button-response","15","82465","0.0-15.0","9/8/2023, 5:16:16 PM","conditionO","","2636","images/memory_8.png","1",""
"","image-button-response","16","84737","0.0-16.0","9/8/2023, 5:16:16 PM","conditionO","","2271","images/memory_9.png","0",""
"","image-button-response","17","89451","0.0-17.0","9/8/2023, 5:16:16 PM","conditionO","","4714","images/order_11.jpeg","0",""
"","image-button-response","18","94717","0.0-18.0","9/8/2023, 5:16:16 PM","conditionO","","5266","images/scrambled_11.jpeg","2",""
"","image-button-response","19","98259","0.0-19.0","9/8/2023, 5:16:16 PM","conditionO","","3542","images/non_order_11.jpeg","1",""
"","image-button-response","20","100853","0.0-20.0","9/8/2023, 5:16:16 PM","conditionO","","2594","images/memory_11.png","0",""
"","image-button-response","21","106049","0.0-21.0","9/8/2023, 5:16:16 PM","conditionO","","5196","images/memory_10.png","1",""
"","image-button-response","22","109513","0.0-22.0","9/8/2023, 5:16:16 PM","conditionO","","3462","images/memory_12.png","0",""
"","image-button-response","23","119853","0.0-23.0","9/8/2023, 5:16:16 PM","conditionO","","10339","images/order_44.jpeg","0",""
"","image-button-response","24","125365","0.0-24.0","9/8/2023, 5:16:16 PM","conditionO","","5510","images/non_order_33.jpeg","1",""
"","image-button-response","25","125395","0.0-25.0","9/8/2023, 5:16:16 PM","conditionO","","29","images/order_55.jpeg","1",""
"","image-button-response","26","131435","0.0-26.0","9/8/2023, 5:16:16 PM","conditionO","","6039","images/memory_5.png","0",""
"","image-button-response","27","137551","0.0-27.0","9/8/2023, 5:16:16 PM","conditionO","","6116","images/memory_13.png","1",""
"","image-button-response","28","142005","0.0-28.0","9/8/2023, 5:16:16 PM","conditionO","","4454","images/memory_1.png","1",""
"","survey-text","29","144937","0.0-29.0","9/8/2023, 5:16:16 PM","conditionO","","2930","","","{""Q0"":""30""}"
"","survey-text","30","144963","0.0-30.0","9/8/2023, 5:16:16 PM","conditionO","","24","","","{""Q0"":""""}"
"","instructions","31","152833","0.0-31.0","9/8/2023, 5:16:16 PM","conditionO","[{""page_index"":0,""viewing_time"":7870}]","7871","","",""
