"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","2782","0.0-0.0","8.9.2023, 17:56:08","conditionS","","","","",""
"","instructions","1","9877","0.0-1.0","8.9.2023, 17:56:08","conditionS","[{""page_index"":0,""viewing_time"":2314.5},{""page_index"":1,""viewing_time"":1487.800000011921},{""page_index"":2,""viewing_time"":647.8999999761581},{""page_index"":3,""viewing_time"":1108.199999988079},{""page_index"":4,""viewing_time"":671.7000000476837},{""page_index"":5,""viewing_time"":864}]","7094.399999976158","","",""
"","image-button-response","2","11513","0.0-2.0","8.9.2023, 17:56:08","conditionS","","1635.0999999642372","images/with_no_order_2.jpeg","1",""
"","instructions","3","12666","0.0-3.0","8.9.2023, 17:56:08","conditionS","[{""page_index"":0,""viewing_time"":1152.300000011921}]","1152.6000000238419","","",""
"","image-button-response","4","13550","0.0-4.0","8.9.2023, 17:56:08","conditionS","","882.1000000238419","images/with_no_no_order_2.jpeg","1",""
"","instructions","5","14974","0.0-5.0","8.9.2023, 17:56:08","conditionS","[{""page_index"":0,""viewing_time"":1423.5999999642372}]","1423.7999999523163","","",""
"","image-button-response","6","16029","0.0-6.0","8.9.2023, 17:56:08","conditionS","","1054.800000011921","images/with_order_2.jpeg","1",""
"","instructions","7","17089","0.0-7.0","8.9.2023, 17:56:08","conditionS","[{""page_index"":0,""viewing_time"":1059.199999988079}]","1059.3999999761581","","",""
"","instructions","8","18035","0.0-8.0","8.9.2023, 17:56:08","conditionS","[{""page_index"":0,""viewing_time"":944.8000000119209}]","944.8999999761581","","",""
"","image-button-response","9","18913","0.0-9.0","8.9.2023, 17:56:08","conditionS","","878","images/memory_example_1.jpg","1",""
"","instructions","10","20597","0.0-10.0","8.9.2023, 17:56:08","conditionS","[{""page_index"":0,""viewing_time"":771.6000000238419},{""page_index"":1,""viewing_time"":912.0999999642372}]","1684","","",""
"","image-button-response","11","21397","0.0-11.0","8.9.2023, 17:56:08","conditionS","","799","images/scrambled_22.jpeg","2",""
"","image-button-response","12","21830","0.0-12.0","8.9.2023, 17:56:08","conditionS","","431.5999999642372","images/order_33.jpeg","2",""
"","image-button-response","13","22038","0.0-13.0","8.9.2023, 17:56:08","conditionS","","206.5999999642372","images/order_22.jpeg","2",""
"","image-button-response","14","22801","0.0-14.0","8.9.2023, 17:56:08","conditionS","","762.7000000476837","images/memory_7.png","1",""
"","image-button-response","15","22993","0.0-15.0","8.9.2023, 17:56:08","conditionS","","190.69999998807907","images/memory_8.png","1",""
"","image-button-response","16","23202","0.0-16.0","8.9.2023, 17:56:08","conditionS","","207.69999998807907","images/memory_9.png","1",""
"","image-button-response","17","24225","0.0-17.0","8.9.2023, 17:56:08","conditionS","","1023.0999999642372","images/order_11.jpeg","1",""
"","image-button-response","18","24929","0.0-18.0","8.9.2023, 17:56:08","conditionS","","703.1999999880791","images/scrambled_11.jpeg","2",""
"","image-button-response","19","25186","0.0-19.0","8.9.2023, 17:56:08","conditionS","","255.29999995231628","images/non_order_11.jpeg","2",""
"","image-button-response","20","26053","0.0-20.0","8.9.2023, 17:56:08","conditionS","","866.6999999880791","images/memory_11.png","1",""
"","image-button-response","21","26261","0.0-21.0","8.9.2023, 17:56:08","conditionS","","207.5","images/memory_10.png","1",""
"","image-button-response","22","26453","0.0-22.0","8.9.2023, 17:56:08","conditionS","","190.5999999642372","images/memory_12.png","1",""
"","image-button-response","23","27317","0.0-23.0","8.9.2023, 17:56:08","conditionS","","863.6000000238419","images/order_44.jpeg","2",""
"","image-button-response","24","27542","0.0-24.0","8.9.2023, 17:56:08","conditionS","","223.69999998807907","images/non_order_33.jpeg","2",""
"","image-button-response","25","27749","0.0-25.0","8.9.2023, 17:56:08","conditionS","","206.5","images/order_55.jpeg","2",""
"","image-button-response","26","28777","0.0-26.0","8.9.2023, 17:56:08","conditionS","","1027.1000000238419","images/memory_5.png","1",""
"","image-button-response","27","28985","0.0-27.0","8.9.2023, 17:56:08","conditionS","","207.39999997615814","images/memory_13.png","1",""
"","image-button-response","28","29210","0.0-28.0","8.9.2023, 17:56:08","conditionS","","223.80000001192093","images/memory_1.png","1",""
"","survey-text","29","34171","0.0-29.0","8.9.2023, 17:56:08","conditionS","","4958.099999964237","","","{""Q0"":""iddo""}"
"","survey-text","30","37777","0.0-30.0","8.9.2023, 17:56:08","conditionS","","3603.5","","","{""Q0"":""iddo""}"
"","instructions","31","38905","0.0-31.0","8.9.2023, 17:56:08","conditionS","[{""page_index"":0,""viewing_time"":1127.2000000476837}]","1127.5","","",""
