"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","2816","0.0-0.0","9/4/2023, 1:37:20 PM","conditionS","","","","",""
"","instructions","1","23193","0.0-1.0","9/4/2023, 1:37:20 PM","conditionS","[{""page_index"":0,""viewing_time"":1684.2999999523163},{""page_index"":1,""viewing_time"":6550.400000095367},{""page_index"":2,""viewing_time"":2795.399999856949},{""page_index"":3,""viewing_time"":1233.8000001907349},{""page_index"":4,""viewing_time"":1978.3999998569489},{""page_index"":5,""viewing_time"":6132.5}]","20375.299999952316","","",""
"","image-button-response","2","25791","0.0-2.0","9/4/2023, 1:37:20 PM","conditionS","","2595.0999999046326","images/with_no_order_2.jpeg","1",""
"","image-button-response","3","27293","0.0-3.0","9/4/2023, 1:37:20 PM","conditionS","","1500.3000001907349","images/with_no_no_order_2.jpeg","2",""
"","image-button-response","4","28617","0.0-4.0","9/4/2023, 1:37:20 PM","conditionS","","1322.3000001907349","images/with_order_2.jpeg","0",""
"","instructions","5","37182","0.0-5.0","9/4/2023, 1:37:20 PM","conditionS","[{""page_index"":0,""viewing_time"":8564.400000095367}]","8564.799999952316","","",""
"","image-button-response","6","56207","0.0-6.0","9/4/2023, 1:37:20 PM","conditionS","","19023.10000014305","images/memory_example_1.jpg","1",""
"","instructions","7","60564","0.0-7.0","9/4/2023, 1:37:20 PM","conditionS","[{""page_index"":0,""viewing_time"":2740.7000000476837},{""page_index"":1,""viewing_time"":1614.5}]","4355.600000143051","","",""
"","image-button-response","8","64728","0.0-8.0","9/4/2023, 1:37:20 PM","conditionS","","4162.600000143051","images/non_order_2.jpeg","1",""
"","image-button-response","9","67203","0.0-9.0","9/4/2023, 1:37:20 PM","conditionS","","2473.600000143051","images/scrambled_2.jpeg","2",""
"","image-button-response","10","67278","0.0-10.0","9/4/2023, 1:37:20 PM","conditionS","","73.09999990463257","images/order_2.jpeg","2",""
"","image-button-response","11","71080","0.0-11.0","9/4/2023, 1:37:20 PM","conditionS","","3801.2000000476837","images/memory_1.png","0",""
"","image-button-response","12","72760","0.0-12.0","9/4/2023, 1:37:20 PM","conditionS","","1678.4000000953674","images/memory_2.png","0",""
"","image-button-response","13","75452","0.0-13.0","9/4/2023, 1:37:20 PM","conditionS","","2690.7000000476837","images/memory_3.png","1",""
"","image-button-response","14","93174","0.0-14.0","9/4/2023, 1:37:20 PM","conditionS","","17720.599999904633","images/scrambled_1.jpeg","2",""
"","image-button-response","15","101176","0.0-15.0","9/4/2023, 1:37:20 PM","conditionS","","7999.899999856949","images/non_order_1.jpeg","1",""
"","image-button-response","16","107867","0.0-16.0","9/4/2023, 1:37:20 PM","conditionS","","6689.299999952316","images/order_1.jpeg","0",""
"","image-button-response","17","112256","0.0-17.0","9/4/2023, 1:37:20 PM","conditionS","","4387.5","images/memory_4.png","1",""
"","image-button-response","18","116314","0.0-18.0","9/4/2023, 1:37:20 PM","conditionS","","4056.5","images/memory_5.png","1",""
"","image-button-response","19","120941","0.0-19.0","9/4/2023, 1:37:20 PM","conditionS","","4625.099999904633","images/memory_6.png","0",""
"","survey-text","20","123581","0.0-20.0","9/4/2023, 1:37:20 PM","conditionS","","2634.2000000476837","","","{""Q0"":""35""}"
"","survey-text","21","130567","0.0-21.0","9/4/2023, 1:37:20 PM","conditionS","","6982.799999952316","","","{""Q0"":""female""}"
"","instructions","22","134798","0.0-22.0","9/4/2023, 1:37:20 PM","conditionS","[{""page_index"":0,""viewing_time"":4230.300000190735}]","4230.800000190735","","",""
