"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","3577","0.0-0.0","9/8/2023, 6:08:29 PM","conditionS","","","","",""
"","instructions","1","42195","0.0-1.0","9/8/2023, 6:08:29 PM","conditionS","[{""page_index"":0,""viewing_time"":2463.0999999046326},{""page_index"":1,""viewing_time"":9149.800000190735},{""page_index"":2,""viewing_time"":5800.300000190735},{""page_index"":3,""viewing_time"":5272.799999713898},{""page_index"":4,""viewing_time"":7525.099999904633},{""page_index"":5,""viewing_time"":8403.700000286102}]","38615.300000190735","","",""
"","image-button-response","2","45635","0.0-2.0","9/8/2023, 6:08:29 PM","conditionS","","3438.300000190735","images/with_no_order_2.jpeg","1",""
"","instructions","3","49270","0.0-3.0","9/8/2023, 6:08:29 PM","conditionS","[{""page_index"":0,""viewing_time"":3634.800000190735}]","3635","","",""
"","image-button-response","4","50987","0.0-4.0","9/8/2023, 6:08:29 PM","conditionS","","1715.1999998092651","images/with_no_no_order_2.jpeg","2",""
"","instructions","5","53500","0.0-5.0","9/8/2023, 6:08:29 PM","conditionS","[{""page_index"":0,""viewing_time"":2513}]","2513.2000002861023","","",""
"","image-button-response","6","55603","0.0-6.0","9/8/2023, 6:08:29 PM","conditionS","","2101.5999999046326","images/with_order_2.jpeg","0",""
"","instructions","7","58322","0.0-7.0","9/8/2023, 6:08:29 PM","conditionS","[{""page_index"":0,""viewing_time"":2718.199999809265}]","2718.4000000953674","","",""
"","instructions","8","62032","0.0-8.0","9/8/2023, 6:08:29 PM","conditionS","[{""page_index"":0,""viewing_time"":3709.5999999046326}]","3709.7999997138977","","",""
"","image-button-response","9","79654","0.0-9.0","9/8/2023, 6:08:29 PM","conditionS","","17620.39999961853","images/memory_example_1.jpg","0",""
"","instructions","10","88044","0.0-10.0","9/8/2023, 6:08:29 PM","conditionS","[{""page_index"":0,""viewing_time"":5924},{""page_index"":1,""viewing_time"":2465.199999809265}]","8389.39999961853","","",""
"","image-button-response","11","92760","0.0-11.0","9/8/2023, 6:08:29 PM","conditionS","","4714.199999809265","images/scrambled_22.jpeg","2",""
"","image-button-response","12","98085","0.0-12.0","9/8/2023, 6:08:29 PM","conditionS","","5324.5","images/order_33.jpeg","0",""
"","image-button-response","13","104339","0.0-13.0","9/8/2023, 6:08:29 PM","conditionS","","6252.599999904633","images/order_22.jpeg","0",""
"","image-button-response","14","113843","0.0-14.0","9/8/2023, 6:08:29 PM","conditionS","","9502.800000190735","images/memory_7.png","1",""
"","image-button-response","15","121207","0.0-15.0","9/8/2023, 6:08:29 PM","conditionS","","7362.10000038147","images/memory_8.png","1",""
"","image-button-response","16","126783","0.0-16.0","9/8/2023, 6:08:29 PM","conditionS","","5575.199999809265","images/memory_9.png","0",""
"","image-button-response","17","130588","0.0-17.0","9/8/2023, 6:08:29 PM","conditionS","","3804.0999999046326","images/order_11.jpeg","0",""
"","image-button-response","18","137279","0.0-18.0","9/8/2023, 6:08:29 PM","conditionS","","6689.299999713898","images/scrambled_11.jpeg","1",""
"","image-button-response","19","142412","0.0-19.0","9/8/2023, 6:08:29 PM","conditionS","","5132.400000095367","images/non_order_11.jpeg","1",""
"","image-button-response","20","148293","0.0-20.0","9/8/2023, 6:08:29 PM","conditionS","","5879.599999904633","images/memory_11.png","0",""
"","image-button-response","21","153263","0.0-21.0","9/8/2023, 6:08:29 PM","conditionS","","4969.099999904633","images/memory_10.png","1",""
"","image-button-response","22","157360","0.0-22.0","9/8/2023, 6:08:29 PM","conditionS","","4096.5","images/memory_12.png","0",""
"","image-button-response","23","162117","0.0-23.0","9/8/2023, 6:08:29 PM","conditionS","","4755.700000286102","images/order_44.jpeg","0",""
"","image-button-response","24","168757","0.0-24.0","9/8/2023, 6:08:29 PM","conditionS","","6638.5","images/non_order_33.jpeg","1",""
"","image-button-response","25","171769","0.0-25.0","9/8/2023, 6:08:29 PM","conditionS","","3010.6000003814697","images/order_55.jpeg","0",""
"","image-button-response","26","179832","0.0-26.0","9/8/2023, 6:08:29 PM","conditionS","","8062.099999904633","images/memory_5.png","0",""
"","image-button-response","27","189057","0.0-27.0","9/8/2023, 6:08:29 PM","conditionS","","9223.700000286102","images/memory_13.png","1",""
"","image-button-response","28","193109","0.0-28.0","9/8/2023, 6:08:29 PM","conditionS","","4051.300000190735","images/memory_1.png","0",""
"","survey-text","29","196328","0.0-29.0","9/8/2023, 6:08:29 PM","conditionS","","3213.2999997138977","","","{""Q0"":""35""}"
"","survey-text","30","201934","0.0-30.0","9/8/2023, 6:08:29 PM","conditionS","","5600.799999713898","","","{""Q0"":""MALE""}"
"","instructions","31","209135","0.0-31.0","9/8/2023, 6:08:29 PM","conditionS","[{""page_index"":0,""viewing_time"":7200.599999904633}]","7201","","",""
