"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","2317","0.0-0.0","4.9.2023, 11:09:44","conditionO","","","","",""
"","instructions","1","7540","0.0-1.0","4.9.2023, 11:09:44","conditionO","[{""page_index"":0,""viewing_time"":1026.1999999955297},{""page_index"":1,""viewing_time"":1175.5},{""page_index"":2,""viewing_time"":664.1000000014901},{""page_index"":3,""viewing_time"":624.7000000029802},{""page_index"":4,""viewing_time"":707.7999999970198},{""page_index"":5,""viewing_time"":1023.5}]","5222.69999999553","","",""
"","image-button-response","2","12628","0.0-2.0","4.9.2023, 11:09:44","conditionO","","5086.4000000059605","images/with_no_order_2.jpeg","1",""
"","image-button-response","3","15875","0.0-3.0","4.9.2023, 11:09:44","conditionO","","3246.89999999851","images/with_no_no_order_2.jpeg","2",""
"","image-button-response","4","17204","0.0-4.0","4.9.2023, 11:09:44","conditionO","","1327.3999999985099","images/with_order_2.jpeg","0",""
"","instructions","5","18039","0.0-5.0","4.9.2023, 11:09:44","conditionO","[{""page_index"":0,""viewing_time"":835.1000000014901}]","835.2999999970198","","",""
"","image-button-response","6","18903","0.0-6.0","4.9.2023, 11:09:44","conditionO","","863.3000000044703","images/memory_example_1.jpg","1",""
"","instructions","7","21292","0.0-7.0","4.9.2023, 11:09:44","conditionO","[{""page_index"":0,""viewing_time"":1463.3999999985099},{""page_index"":1,""viewing_time"":925.2999999970198}]","2388.89999999851","","",""
"","image-button-response","8","22481","0.0-8.0","4.9.2023, 11:09:44","conditionO","","1187","images/non_order_2.jpeg","2",""
"","image-button-response","9","23211","0.0-9.0","4.9.2023, 11:09:44","conditionO","","729.5","images/scrambled_2.jpeg","2",""
"","image-button-response","10","24152","0.0-10.0","4.9.2023, 11:09:44","conditionO","","939.1000000014901","images/order_2.jpeg","2",""
"","image-button-response","11","25464","0.0-11.0","4.9.2023, 11:09:44","conditionO","","1311.1000000014901","images/memory_1.png","1",""
"","image-button-response","12","26979","0.0-12.0","4.9.2023, 11:09:44","conditionO","","1514.6000000014901","images/memory_2.png","1",""
"","image-button-response","13","39556","0.0-13.0","4.9.2023, 11:09:44","conditionO","","12575.60000000149","images/memory_3.png","1",""
"","image-button-response","14","54884","0.0-14.0","4.9.2023, 11:09:44","conditionO","","15327","images/scrambled_1.jpeg","1",""
"","image-button-response","15","55940","0.0-15.0","4.9.2023, 11:09:44","conditionO","","1055.2000000029802","images/non_order_1.jpeg","1",""
"","image-button-response","16","57168","0.0-16.0","4.9.2023, 11:09:44","conditionO","","1227.5","images/order_1.jpeg","1",""
"","image-button-response","17","59304","0.0-17.0","4.9.2023, 11:09:44","conditionO","","2134.5","images/memory_4.png","1",""
"","image-button-response","18","61808","0.0-18.0","4.9.2023, 11:09:44","conditionO","","2503.2999999970198","images/memory_5.png","1",""
"","image-button-response","19","64772","0.0-19.0","4.9.2023, 11:09:44","conditionO","","2963.10000000149","images/memory_6.png","1",""
"","survey-text","20","67048","0.0-20.0","4.9.2023, 11:09:44","conditionO","","2274.2999999970198","","","{""Q0"":""7287""}"
"","survey-text","21","70308","0.0-21.0","4.9.2023, 11:09:44","conditionO","","3258.4000000059605","","","{""Q0"":""7287""}"
"","instructions","22","71144","0.0-22.0","4.9.2023, 11:09:44","conditionO","[{""page_index"":0,""viewing_time"":835.1000000014901}]","835.3999999985099","","",""
