"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","2689","0.0-0.0","9/4/2023, 10:26:32 AM","conditionS","","","","",""
"","instructions","1","22055","0.0-1.0","9/4/2023, 10:26:32 AM","conditionS","[{""page_index"":0,""viewing_time"":1535.6999999997206},{""page_index"":1,""viewing_time"":5673.5},{""page_index"":2,""viewing_time"":2737.3000000002794},{""page_index"":3,""viewing_time"":1821.0999999996275},{""page_index"":4,""viewing_time"":2216},{""page_index"":5,""viewing_time"":5380.9000000003725}]","19364.799999999814","","",""
"","image-button-response","2","24473","0.0-2.0","9/4/2023, 10:26:32 AM","conditionS","","2417.0999999996275","images/with_no_order_2.jpeg","1",""
"","image-button-response","3","26130","0.0-3.0","9/4/2023, 10:26:32 AM","conditionS","","1655.6000000005588","images/with_no_no_order_2.jpeg","2",""
"","image-button-response","4","27496","0.0-4.0","9/4/2023, 10:26:32 AM","conditionS","","1365.2000000001863","images/with_order_2.jpeg","0",""
"","instructions","5","31128","0.0-5.0","9/4/2023, 10:26:32 AM","conditionS","[{""page_index"":0,""viewing_time"":3632}]","3632.2000000001863","","",""
"","image-button-response","6","37143","0.0-6.0","9/4/2023, 10:26:32 AM","conditionS","","6013.299999999814","images/memory_example_1.jpg","0",""
"","instructions","7","42604","0.0-7.0","9/4/2023, 10:26:32 AM","conditionS","[{""page_index"":0,""viewing_time"":2023.2999999998137},{""page_index"":1,""viewing_time"":3438.0999999996275}]","5461.5","","",""
"","image-button-response","8","45167","0.0-8.0","9/4/2023, 10:26:32 AM","conditionS","","2562.100000000559","images/non_order_2.jpeg","1",""
"","image-button-response","9","47661","0.0-9.0","9/4/2023, 10:26:32 AM","conditionS","","2492.5999999996275","images/scrambled_2.jpeg","2",""
"","image-button-response","10","56031","0.0-10.0","9/4/2023, 10:26:32 AM","conditionS","","8369","images/order_2.jpeg","1",""
"","image-button-response","11","61361","0.0-11.0","9/4/2023, 10:26:32 AM","conditionS","","5329.0999999996275","images/memory_1.png","1",""
"","image-button-response","12","64312","0.0-12.0","9/4/2023, 10:26:32 AM","conditionS","","2951.199999999255","images/memory_2.png","0",""
"","image-button-response","13","69120","0.0-13.0","9/4/2023, 10:26:32 AM","conditionS","","4807.200000000186","images/memory_3.png","1",""
"","image-button-response","14","74906","0.0-14.0","9/4/2023, 10:26:32 AM","conditionS","","5784.299999999814","images/scrambled_1.jpeg","2",""
"","image-button-response","15","82978","0.0-15.0","9/4/2023, 10:26:32 AM","conditionS","","8071.100000000559","images/non_order_1.jpeg","1",""
"","image-button-response","16","90413","0.0-16.0","9/4/2023, 10:26:32 AM","conditionS","","7434.299999999814","images/order_1.jpeg","0",""
"","image-button-response","17","93092","0.0-17.0","9/4/2023, 10:26:32 AM","conditionS","","2678.100000000559","images/memory_4.png","1",""
"","image-button-response","18","97037","0.0-18.0","9/4/2023, 10:26:32 AM","conditionS","","3944.2000000001863","images/memory_5.png","1",""
"","image-button-response","19","100394","0.0-19.0","9/4/2023, 10:26:32 AM","conditionS","","3356.2000000001863","images/memory_6.png","0",""
"","survey-text","20","102800","0.0-20.0","9/4/2023, 10:26:32 AM","conditionS","","2402.7000000001863","","","{""Q0"":""26""}"
"","survey-text","21","107417","0.0-21.0","9/4/2023, 10:26:32 AM","conditionS","","4613.300000000745","","","{""Q0"":""MALE""}"
"","instructions","22","111597","0.0-22.0","9/4/2023, 10:26:32 AM","conditionS","[{""page_index"":0,""viewing_time"":4179.199999999255}]","4179.399999999441","","",""
