"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","2289","0.0-0.0","9/8/2023, 3:07:16 PM","conditionS","","","","",""
"","instructions","1","17744","0.0-1.0","9/8/2023, 3:07:16 PM","conditionS","[{""page_index"":0,""viewing_time"":918.3999996185303},{""page_index"":1,""viewing_time"":6895.700000286102},{""page_index"":2,""viewing_time"":2016},{""page_index"":3,""viewing_time"":1472},{""page_index"":4,""viewing_time"":1520.0999999046326},{""page_index"":5,""viewing_time"":2632.0999999046326}]","15454.5","","",""
"","image-button-response","2","21736","0.0-2.0","9/8/2023, 3:07:16 PM","conditionS","","3991.2999997138977","images/with_no_order_2.jpeg","1",""
"","instructions","3","23680","0.0-3.0","9/8/2023, 3:07:16 PM","conditionS","[{""page_index"":0,""viewing_time"":1943.5}]","1943.5999999046326","","",""
"","image-button-response","4","24712","0.0-4.0","9/8/2023, 3:07:16 PM","conditionS","","1031.0999999046326","images/with_no_no_order_2.jpeg","2",""
"","instructions","5","25711","0.0-5.0","9/8/2023, 3:07:16 PM","conditionS","[{""page_index"":0,""viewing_time"":999.1999998092651}]","999.2999997138977","","",""
"","image-button-response","6","27680","0.0-6.0","9/8/2023, 3:07:16 PM","conditionS","","1968","images/with_order_2.jpeg","0",""
"","instructions","7","28672","0.0-7.0","9/8/2023, 3:07:16 PM","conditionS","[{""page_index"":0,""viewing_time"":990.9000000953674}]","991.1000003814697","","",""
"","instructions","8","31064","0.0-8.0","9/8/2023, 3:07:16 PM","conditionS","[{""page_index"":0,""viewing_time"":2391.9000000953674}]","2392","","",""
"","image-button-response","9","37664","0.0-9.0","9/8/2023, 3:07:16 PM","conditionS","","6599.5","images/memory_example_1.jpg","0",""
"","instructions","10","40056","0.0-10.0","9/8/2023, 3:07:16 PM","conditionS","[{""page_index"":0,""viewing_time"":1271.3000001907349},{""page_index"":1,""viewing_time"":1120.1999998092651}]","2391.699999809265","","",""
"","image-button-response","11","50304","0.0-11.0","9/8/2023, 3:07:16 PM","conditionS","","10247.300000190735","images/scrambled_22.jpeg","2",""
"","image-button-response","12","55928","0.0-12.0","9/8/2023, 3:07:16 PM","conditionS","","5623.400000095367","images/order_33.jpeg","0",""
"","image-button-response","13","63344","0.0-13.0","9/8/2023, 3:07:16 PM","conditionS","","7415.200000286102","images/order_22.jpeg","0",""
"","image-button-response","14","70000","0.0-14.0","9/8/2023, 3:07:16 PM","conditionS","","6655.300000190735","images/memory_7.png","1",""
"","image-button-response","15","75864","0.0-15.0","9/8/2023, 3:07:16 PM","conditionS","","5863.400000095367","images/memory_8.png","1",""
"","image-button-response","16","80136","0.0-16.0","9/8/2023, 3:07:16 PM","conditionS","","4271.400000095367","images/memory_9.png","0",""
"","image-button-response","17","95080","0.0-17.0","9/8/2023, 3:07:16 PM","conditionS","","14943.200000286102","images/order_11.jpeg","0",""
"","image-button-response","18","101944","0.0-18.0","9/8/2023, 3:07:16 PM","conditionS","","6863","images/scrambled_11.jpeg","2",""
"","image-button-response","19","106144","0.0-19.0","9/8/2023, 3:07:16 PM","conditionS","","4199.5","images/non_order_11.jpeg","1",""
"","image-button-response","20","111848","0.0-20.0","9/8/2023, 3:07:16 PM","conditionS","","5703.200000286102","images/memory_11.png","0",""
"","image-button-response","21","114056","0.0-21.0","9/8/2023, 3:07:16 PM","conditionS","","2207.4000000953674","images/memory_10.png","1",""
"","image-button-response","22","117552","0.0-22.0","9/8/2023, 3:07:16 PM","conditionS","","3495.4000000953674","images/memory_12.png","0",""
"","image-button-response","23","128409","0.0-23.0","9/8/2023, 3:07:16 PM","conditionS","","10855.199999809265","images/order_44.jpeg","0",""
"","image-button-response","24","133489","0.0-24.0","9/8/2023, 3:07:16 PM","conditionS","","5079.199999809265","images/non_order_33.jpeg","1",""
"","image-button-response","25","136457","0.0-25.0","9/8/2023, 3:07:16 PM","conditionS","","2967.800000190735","images/order_55.jpeg","0",""
"","image-button-response","26","139648","0.0-26.0","9/8/2023, 3:07:16 PM","conditionS","","3190.9000000953674","images/memory_5.png","0",""
"","image-button-response","27","144433","0.0-27.0","9/8/2023, 3:07:16 PM","conditionS","","4783.599999904633","images/memory_13.png","1",""
"","image-button-response","28","146544","0.0-28.0","9/8/2023, 3:07:16 PM","conditionS","","2111.2000002861023","images/memory_1.png","0",""
"","survey-text","29","149673","0.0-29.0","9/8/2023, 3:07:16 PM","conditionS","","3125","","","{""Q0"":""33""}"
"","survey-text","30","153760","0.0-30.0","9/8/2023, 3:07:16 PM","conditionS","","4085","","","{""Q0"":""Male""}"
"","instructions","31","163160","0.0-31.0","9/8/2023, 3:07:16 PM","conditionS","[{""page_index"":0,""viewing_time"":9399.400000095367}]","9399.5","","",""
