"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","10368","0.0-0.0","9/8/2023, 7:18:13 PM","conditionO","","","","",""
"","instructions","1","37703","0.0-1.0","9/8/2023, 7:18:13 PM","conditionO","[{""page_index"":0,""viewing_time"":3150.600000000093},{""page_index"":1,""viewing_time"":3797.8000000000466},{""page_index"":2,""viewing_time"":4088.399999999907},{""page_index"":3,""viewing_time"":3419.600000000093},{""page_index"":4,""viewing_time"":10299.299999999814},{""page_index"":5,""viewing_time"":2577.8000000000466}]","27334.100000000093","","",""
"","image-button-response","2","40266","0.0-2.0","9/8/2023, 7:18:13 PM","conditionO","","2561.0999999998603","images/with_no_order_2.jpeg","1",""
"","instructions","3","53337","0.0-3.0","9/8/2023, 7:18:13 PM","conditionO","[{""page_index"":0,""viewing_time"":13070.300000000047}]","13070.600000000093","","",""
"","image-button-response","4","56532","0.0-4.0","9/8/2023, 7:18:13 PM","conditionO","","3193.3000000000466","images/with_no_no_order_2.jpeg","2",""
"","instructions","5","58682","0.0-5.0","9/8/2023, 7:18:13 PM","conditionO","[{""page_index"":0,""viewing_time"":2149.1999999999534}]","2149.3000000000466","","",""
"","image-button-response","6","60140","0.0-6.0","9/8/2023, 7:18:13 PM","conditionO","","1457.1000000000931","images/with_order_2.jpeg","0",""
"","instructions","7","61539","0.0-7.0","9/8/2023, 7:18:13 PM","conditionO","[{""page_index"":0,""viewing_time"":1397.5}]","1397.8999999999069","","",""
"","instructions","8","63373","0.0-8.0","9/8/2023, 7:18:13 PM","conditionO","[{""page_index"":0,""viewing_time"":1833}]","1833.2999999998137","","",""
"","image-button-response","9","70675","0.0-9.0","9/8/2023, 7:18:13 PM","conditionO","","7301.299999999814","images/memory_example_1.jpg","0",""
"","instructions","10","77150","0.0-10.0","9/8/2023, 7:18:13 PM","conditionO","[{""page_index"":0,""viewing_time"":5079.300000000047},{""page_index"":1,""viewing_time"":1395}]","6474.600000000093","","",""
"","image-button-response","11","84879","0.0-11.0","9/8/2023, 7:18:13 PM","conditionO","","7727.699999999953","images/scrambled_22.jpeg","2",""
"","image-button-response","12","88843","0.0-12.0","9/8/2023, 7:18:13 PM","conditionO","","3963","images/order_33.jpeg","0",""
"","image-button-response","13","93159","0.0-13.0","9/8/2023, 7:18:13 PM","conditionO","","4313.800000000047","images/order_22.jpeg","0",""
"","image-button-response","14","101065","0.0-14.0","9/8/2023, 7:18:13 PM","conditionO","","7906","images/memory_7.png","0",""
"","image-button-response","15","104012","0.0-15.0","9/8/2023, 7:18:13 PM","conditionO","","2945.5","images/memory_8.png","1",""
"","image-button-response","16","126266","0.0-16.0","9/8/2023, 7:18:13 PM","conditionO","","22253.199999999953","images/memory_9.png","0",""
"","image-button-response","17","129551","0.0-17.0","9/8/2023, 7:18:13 PM","conditionO","","3283.5","images/order_11.jpeg","0",""
"","image-button-response","18","132990","0.0-18.0","9/8/2023, 7:18:13 PM","conditionO","","3438.100000000093","images/scrambled_11.jpeg","2",""
"","image-button-response","19","145665","0.0-19.0","9/8/2023, 7:18:13 PM","conditionO","","12672.5","images/non_order_11.jpeg","1",""
"","image-button-response","20","150273","0.0-20.0","9/8/2023, 7:18:13 PM","conditionO","","4606.699999999721","images/memory_11.png","0",""
"","image-button-response","21","153016","0.0-21.0","9/8/2023, 7:18:13 PM","conditionO","","2742.0999999996275","images/memory_10.png","0",""
"","image-button-response","22","156956","0.0-22.0","9/8/2023, 7:18:13 PM","conditionO","","3938.899999999907","images/memory_12.png","1",""
"","image-button-response","23","160866","0.0-23.0","9/8/2023, 7:18:13 PM","conditionO","","3908.2000000001863","images/order_44.jpeg","0",""
"","image-button-response","24","172497","0.0-24.0","9/8/2023, 7:18:13 PM","conditionO","","11629.19999999972","images/non_order_33.jpeg","1",""
"","image-button-response","25","174676","0.0-25.0","9/8/2023, 7:18:13 PM","conditionO","","2178.7999999998137","images/order_55.jpeg","0",""
"","image-button-response","26","178727","0.0-26.0","9/8/2023, 7:18:13 PM","conditionO","","4049.600000000093","images/memory_5.png","1",""
"","image-button-response","27","191369","0.0-27.0","9/8/2023, 7:18:13 PM","conditionO","","12640.5","images/memory_13.png","1",""
"","image-button-response","28","196644","0.0-28.0","9/8/2023, 7:18:13 PM","conditionO","","5273.5","images/memory_1.png","0",""
"","survey-text","29","199466","0.0-29.0","9/8/2023, 7:18:13 PM","conditionO","","2817.399999999907","","","{""Q0"":""33""}"
"","survey-text","30","202255","0.0-30.0","9/8/2023, 7:18:13 PM","conditionO","","2785.1999999997206","","","{""Q0"":""female""}"
"","instructions","31","205772","0.0-31.0","9/8/2023, 7:18:13 PM","conditionO","[{""page_index"":0,""viewing_time"":3516.9000000003725}]","3517.100000000093","","",""
