"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","2495","0.0-0.0","9/4/2023, 11:19:22 AM","conditionO","","","","",""
"","instructions","1","21394","0.0-1.0","9/4/2023, 11:19:22 AM","conditionO","[{""page_index"":0,""viewing_time"":1370.5},{""page_index"":1,""viewing_time"":5138.699999999255},{""page_index"":2,""viewing_time"":3721},{""page_index"":3,""viewing_time"":2182.300000000745},{""page_index"":4,""viewing_time"":2004.5},{""page_index"":5,""viewing_time"":4477}]","18894.799999998882","","",""
"","image-button-response","2","25797","0.0-2.0","9/4/2023, 11:19:22 AM","conditionO","","4399.199999999255","images/with_no_order_2.jpeg","1",""
"","image-button-response","3","27849","0.0-3.0","9/4/2023, 11:19:22 AM","conditionO","","2050","images/with_no_no_order_2.jpeg","2",""
"","image-button-response","4","29537","0.0-4.0","9/4/2023, 11:19:22 AM","conditionO","","1685.1000000014901","images/with_order_2.jpeg","0",""
"","instructions","5","31221","0.0-5.0","9/4/2023, 11:19:22 AM","conditionO","[{""page_index"":0,""viewing_time"":1682.199999999255}]","1682.5","","",""
"","image-button-response","6","49281","0.0-6.0","9/4/2023, 11:19:22 AM","conditionO","","18058.199999999255","images/memory_example_1.jpg","1",""
"","instructions","7","57037","0.0-7.0","9/4/2023, 11:19:22 AM","conditionO","[{""page_index"":0,""viewing_time"":4994.9000000003725},{""page_index"":1,""viewing_time"":2759.9000000003725}]","7755.300000000745","","",""
"","image-button-response","8","61193","0.0-8.0","9/4/2023, 11:19:22 AM","conditionO","","4151.800000000745","images/non_order_2.jpeg","1",""
"","image-button-response","9","66689","0.0-9.0","9/4/2023, 11:19:22 AM","conditionO","","5492.4000000003725","images/scrambled_2.jpeg","2",""
"","image-button-response","10","74144","0.0-10.0","9/4/2023, 11:19:22 AM","conditionO","","7452.0999999996275","images/order_2.jpeg","1",""
"","image-button-response","11","87930","0.0-11.0","9/4/2023, 11:19:22 AM","conditionO","","13784.699999999255","images/memory_1.png","0",""
"","image-button-response","12","94150","0.0-12.0","9/4/2023, 11:19:22 AM","conditionO","","6217.5999999996275","images/memory_2.png","0",""
"","image-button-response","13","98183","0.0-13.0","9/4/2023, 11:19:22 AM","conditionO","","4030.9000000003725","images/memory_3.png","1",""
"","image-button-response","14","108618","0.0-14.0","9/4/2023, 11:19:22 AM","conditionO","","10432.5","images/scrambled_1.jpeg","2",""
"","image-button-response","15","115288","0.0-15.0","9/4/2023, 11:19:22 AM","conditionO","","6668.4000000003725","images/non_order_1.jpeg","1",""
"","image-button-response","16","123241","0.0-16.0","9/4/2023, 11:19:22 AM","conditionO","","7950.299999998882","images/order_1.jpeg","0",""
"","image-button-response","17","126874","0.0-17.0","9/4/2023, 11:19:22 AM","conditionO","","3630.9000000003725","images/memory_4.png","1",""
"","image-button-response","18","131184","0.0-18.0","9/4/2023, 11:19:22 AM","conditionO","","4307.799999998882","images/memory_5.png","1",""
"","image-button-response","19","134762","0.0-19.0","9/4/2023, 11:19:22 AM","conditionO","","3575.9000000003725","images/memory_6.png","0",""
"","survey-text","20","137907","0.0-20.0","9/4/2023, 11:19:22 AM","conditionO","","3135.4000000003725","","","{""Q0"":""35""}"
"","survey-text","21","142549","0.0-21.0","9/4/2023, 11:19:22 AM","conditionO","","4631.299999998882","","","{""Q0"":""female""}"
"","instructions","22","147550","0.0-22.0","9/4/2023, 11:19:22 AM","conditionO","[{""page_index"":0,""viewing_time"":4997.9000000003725}]","4998.5","","",""
