"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","3390","0.0-0.0","9/8/2023, 3:08:43 PM","conditionS","","","","",""
"","instructions","1","25410","0.0-1.0","9/8/2023, 3:08:43 PM","conditionS","[{""page_index"":0,""viewing_time"":1979},{""page_index"":1,""viewing_time"":5625},{""page_index"":2,""viewing_time"":2736},{""page_index"":3,""viewing_time"":1617},{""page_index"":4,""viewing_time"":2069},{""page_index"":5,""viewing_time"":7992}]","22018","","",""
"","image-button-response","2","29966","0.0-2.0","9/8/2023, 3:08:43 PM","conditionS","","4552","images/with_no_order_2.jpeg","1",""
"","instructions","3","31458","0.0-3.0","9/8/2023, 3:08:43 PM","conditionS","[{""page_index"":0,""viewing_time"":1491}]","1491","","",""
"","image-button-response","4","33408","0.0-4.0","9/8/2023, 3:08:43 PM","conditionS","","1948","images/with_no_no_order_2.jpeg","2",""
"","instructions","5","34511","0.0-5.0","9/8/2023, 3:08:43 PM","conditionS","[{""page_index"":0,""viewing_time"":1102}]","1102","","",""
"","image-button-response","6","36549","0.0-6.0","9/8/2023, 3:08:43 PM","conditionS","","2037","images/with_order_2.jpeg","0",""
"","instructions","7","37450","0.0-7.0","9/8/2023, 3:08:43 PM","conditionS","[{""page_index"":0,""viewing_time"":899}]","899","","",""
"","instructions","8","39837","0.0-8.0","9/8/2023, 3:08:43 PM","conditionS","[{""page_index"":0,""viewing_time"":2387}]","2388","","",""
"","image-button-response","9","46131","0.0-9.0","9/8/2023, 3:08:43 PM","conditionS","","6292","images/memory_example_1.jpg","0",""
"","instructions","10","48752","0.0-10.0","9/8/2023, 3:08:43 PM","conditionS","[{""page_index"":0,""viewing_time"":1241},{""page_index"":1,""viewing_time"":1379}]","2621","","",""
"","image-button-response","11","52343","0.0-11.0","9/8/2023, 3:08:43 PM","conditionS","","3589","images/scrambled_22.jpeg","2",""
"","image-button-response","12","62285","0.0-12.0","9/8/2023, 3:08:43 PM","conditionS","","9940","images/order_33.jpeg","0",""
"","image-button-response","13","70392","0.0-13.0","9/8/2023, 3:08:43 PM","conditionS","","8106","images/order_22.jpeg","0",""
"","image-button-response","14","73234","0.0-14.0","9/8/2023, 3:08:43 PM","conditionS","","2841","images/memory_7.png","1",""
"","image-button-response","15","77354","0.0-15.0","9/8/2023, 3:08:43 PM","conditionS","","4118","images/memory_8.png","1",""
"","image-button-response","16","79911","0.0-16.0","9/8/2023, 3:08:43 PM","conditionS","","2555","images/memory_9.png","0",""
"","image-button-response","17","89211","0.0-17.0","9/8/2023, 3:08:43 PM","conditionS","","9298","images/order_11.jpeg","0",""
"","image-button-response","18","101255","0.0-18.0","9/8/2023, 3:08:43 PM","conditionS","","12044","images/scrambled_11.jpeg","2",""
"","image-button-response","19","109442","0.0-19.0","9/8/2023, 3:08:43 PM","conditionS","","8185","images/non_order_11.jpeg","1",""
"","image-button-response","20","112137","0.0-20.0","9/8/2023, 3:08:43 PM","conditionS","","2695","images/memory_11.png","0",""
"","image-button-response","21","114825","0.0-21.0","9/8/2023, 3:08:43 PM","conditionS","","2686","images/memory_10.png","1",""
"","image-button-response","22","119185","0.0-22.0","9/8/2023, 3:08:43 PM","conditionS","","4358","images/memory_12.png","0",""
"","image-button-response","23","125105","0.0-23.0","9/8/2023, 3:08:43 PM","conditionS","","5918","images/order_44.jpeg","0",""
"","image-button-response","24","137466","0.0-24.0","9/8/2023, 3:08:43 PM","conditionS","","12359","images/non_order_33.jpeg","1",""
"","image-button-response","25","141818","0.0-25.0","9/8/2023, 3:08:43 PM","conditionS","","4348","images/order_55.jpeg","0",""
"","image-button-response","26","147853","0.0-26.0","9/8/2023, 3:08:43 PM","conditionS","","6032","images/memory_5.png","0",""
"","image-button-response","27","152273","0.0-27.0","9/8/2023, 3:08:43 PM","conditionS","","4419","images/memory_13.png","1",""
"","image-button-response","28","154425","0.0-28.0","9/8/2023, 3:08:43 PM","conditionS","","2151","images/memory_1.png","0",""
"","survey-text","29","157340","0.0-29.0","9/8/2023, 3:08:43 PM","conditionS","","2910","","","{""Q0"":""28""}"
"","survey-text","30","160385","0.0-30.0","9/8/2023, 3:08:43 PM","conditionS","","3042","","","{""Q0"":""Male""}"
"","instructions","31","164762","0.0-31.0","9/8/2023, 3:08:43 PM","conditionS","[{""page_index"":0,""viewing_time"":4375}]","4375","","",""
