"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","2831","0.0-0.0","9/4/2023, 5:36:24 PM","conditionS","","","","",""
"","instructions","1","49570","0.0-1.0","9/4/2023, 5:36:24 PM","conditionS","[{""page_index"":0,""viewing_time"":1835},{""page_index"":1,""viewing_time"":28286.80000001192},{""page_index"":2,""viewing_time"":4158.199999988079},{""page_index"":3,""viewing_time"":1950.199999988079},{""page_index"":4,""viewing_time"":2319.300000011921},{""page_index"":5,""viewing_time"":8186.300000011921}]","46736.69999998808","","",""
"","image-button-response","2","54014","0.0-2.0","9/4/2023, 5:36:24 PM","conditionS","","4440.199999988079","images/with_no_order_2.jpeg","1",""
"","instructions","3","56280","0.0-3.0","9/4/2023, 5:36:24 PM","conditionS","[{""page_index"":0,""viewing_time"":2264.399999976158}]","2265","","",""
"","image-button-response","4","57685","0.0-4.0","9/4/2023, 5:36:24 PM","conditionS","","1402.800000011921","images/with_no_no_order_2.jpeg","2",""
"","instructions","5","58946","0.0-5.0","9/4/2023, 5:36:24 PM","conditionS","[{""page_index"":0,""viewing_time"":1259.4000000357628}]","1259.9000000357628","","",""
"","image-button-response","6","60881","0.0-6.0","9/4/2023, 5:36:24 PM","conditionS","","1931.2999999523163","images/with_order_2.jpeg","0",""
"","instructions","7","62093","0.0-7.0","9/4/2023, 5:36:24 PM","conditionS","[{""page_index"":0,""viewing_time"":1209.199999988079}]","1209.8999999761581","","",""
"","instructions","8","66002","0.0-8.0","9/4/2023, 5:36:24 PM","conditionS","[{""page_index"":0,""viewing_time"":3906.899999976158}]","3907.7999999523163","","",""
"","image-button-response","9","100164","0.0-9.0","9/4/2023, 5:36:24 PM","conditionS","","34158.60000002384","images/memory_example_1.jpg","1",""
"","instructions","10","105022","0.0-10.0","9/4/2023, 5:36:24 PM","conditionS","[{""page_index"":0,""viewing_time"":3331.599999964237},{""page_index"":1,""viewing_time"":1525}]","4857.399999976158","","",""
"","image-button-response","11","116410","0.0-11.0","9/4/2023, 5:36:24 PM","conditionS","","11393.200000047684","images/scrambled_22.jpeg","1",""
"","image-button-response","12","121244","0.0-12.0","9/4/2023, 5:36:24 PM","conditionS","","4837.300000011921","images/order_33.jpeg","0",""
"","image-button-response","13","128459","0.0-13.0","9/4/2023, 5:36:24 PM","conditionS","","7218.099999964237","images/order_22.jpeg","0",""
"","image-button-response","14","137987","0.0-14.0","9/4/2023, 5:36:24 PM","conditionS","","9529.900000035763","images/memory_7.png","1",""
"","image-button-response","15","145390","0.0-15.0","9/4/2023, 5:36:24 PM","conditionS","","7403.5","images/memory_8.png","1",""
"","image-button-response","16","150826","0.0-16.0","9/4/2023, 5:36:24 PM","conditionS","","5434.100000023842","images/memory_9.png","0",""
"","image-button-response","17","164849","0.0-17.0","9/4/2023, 5:36:24 PM","conditionS","","14022.199999988079","images/scrambled_11.jpeg","1",""
"","image-button-response","18","169062","0.0-18.0","9/4/2023, 5:36:24 PM","conditionS","","4210.299999952316","images/order_11.jpeg","0",""
"","image-button-response","19","173511","0.0-19.0","9/4/2023, 5:36:24 PM","conditionS","","4446.900000035763","images/non_order_11.jpeg","1",""
"","image-button-response","20","185355","0.0-20.0","9/4/2023, 5:36:24 PM","conditionS","","11843.099999964237","images/memory_10.png","1",""
"","image-button-response","21","189514","0.0-21.0","9/4/2023, 5:36:24 PM","conditionS","","4156.599999964237","images/memory_11.png","0",""
"","image-button-response","22","194014","0.0-22.0","9/4/2023, 5:36:24 PM","conditionS","","4498.199999988079","images/memory_12.png","0",""
"","image-button-response","23","197128","0.0-23.0","9/4/2023, 5:36:24 PM","conditionS","","3111.2000000476837","images/order_44.jpeg","0",""
"","image-button-response","24","203944","0.0-24.0","9/4/2023, 5:36:24 PM","conditionS","","6813.600000023842","images/non_order_33.jpeg","1",""
"","image-button-response","25","207306","0.0-25.0","9/4/2023, 5:36:24 PM","conditionS","","3359.399999976158","images/order_55.jpeg","0",""
"","image-button-response","26","213782","0.0-26.0","9/4/2023, 5:36:24 PM","conditionS","","6471.699999988079","images/memory_5.png","0",""
"","image-button-response","27","218926","0.0-27.0","9/4/2023, 5:36:24 PM","conditionS","","5142.199999988079","images/memory_13.png","0",""
"","image-button-response","28","221617","0.0-28.0","9/4/2023, 5:36:24 PM","conditionS","","2689.099999964237","images/memory_1.png","0",""
"","survey-text","29","224891","0.0-29.0","9/4/2023, 5:36:24 PM","conditionS","","3267.600000023842","","","{""Q0"":""34""}"
"","survey-text","30","229190","0.0-30.0","9/4/2023, 5:36:24 PM","conditionS","","4295.5","","","{""Q0"":""MALE""}"
"","instructions","31","237651","0.0-31.0","9/4/2023, 5:36:24 PM","conditionS","[{""page_index"":0,""viewing_time"":8459.800000011921}]","8460.600000023842","","",""
