"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","2216","0.0-0.0","9/4/2023, 5:24:27 PM","conditionS","","","","",""
"","instructions","1","28438","0.0-1.0","9/4/2023, 5:24:27 PM","conditionS","[{""page_index"":0,""viewing_time"":1091.5},{""page_index"":1,""viewing_time"":8357.700000047684},{""page_index"":2,""viewing_time"":2548.5},{""page_index"":3,""viewing_time"":2505.7999999523163},{""page_index"":4,""viewing_time"":3741.9000000953674},{""page_index"":5,""viewing_time"":7975.899999856949}]","26222","","",""
"","image-button-response","2","32539","0.0-2.0","9/4/2023, 5:24:27 PM","conditionS","","4098.299999952316","images/with_no_order_2.jpeg","1",""
"","instructions","3","34424","0.0-3.0","9/4/2023, 5:24:27 PM","conditionS","[{""page_index"":0,""viewing_time"":1884.6000001430511}]","1884.9000000953674","","",""
"","image-button-response","4","41492","0.0-4.0","9/4/2023, 5:24:27 PM","conditionS","","7067.100000143051","images/with_no_no_order_2.jpeg","2",""
"","instructions","5","42654","0.0-5.0","9/4/2023, 5:24:27 PM","conditionS","[{""page_index"":0,""viewing_time"":1161}]","1161.1000001430511","","",""
"","image-button-response","6","44460","0.0-6.0","9/4/2023, 5:24:27 PM","conditionS","","1805.0999999046326","images/with_order_2.jpeg","0",""
"","instructions","7","45316","0.0-7.0","9/4/2023, 5:24:27 PM","conditionS","[{""page_index"":0,""viewing_time"":855.3999998569489}]","855.6999998092651","","",""
"","instructions","8","47744","0.0-8.0","9/4/2023, 5:24:27 PM","conditionS","[{""page_index"":0,""viewing_time"":2427.2000000476837}]","2427.5","","",""
"","image-button-response","9","58640","0.0-9.0","9/4/2023, 5:24:27 PM","conditionS","","10895.299999952316","images/memory_example_1.jpg","1",""
"","instructions","10","64182","0.0-10.0","9/4/2023, 5:24:27 PM","conditionS","[{""page_index"":0,""viewing_time"":2107},{""page_index"":1,""viewing_time"":3433.899999856949}]","5541.099999904633","","",""
"","image-button-response","11","71660","0.0-11.0","9/4/2023, 5:24:27 PM","conditionS","","7477.200000047684","images/scrambled_22.jpeg","2",""
"","image-button-response","12","76371","0.0-12.0","9/4/2023, 5:24:27 PM","conditionS","","4708.900000095367","images/order_33.jpeg","0",""
"","image-button-response","13","81801","0.0-13.0","9/4/2023, 5:24:27 PM","conditionS","","5428.5","images/order_22.jpeg","0",""
"","image-button-response","14","88512","0.0-14.0","9/4/2023, 5:24:27 PM","conditionS","","6710","images/memory_7.png","0",""
"","image-button-response","15","92692","0.0-15.0","9/4/2023, 5:24:27 PM","conditionS","","4179.100000143051","images/memory_8.png","0",""
"","image-button-response","16","108956","0.0-16.0","9/4/2023, 5:24:27 PM","conditionS","","16263.200000047684","images/memory_9.png","0",""
"","image-button-response","17","116232","0.0-17.0","9/4/2023, 5:24:27 PM","conditionS","","7274.900000095367","images/scrambled_11.jpeg","0",""
"","image-button-response","18","122215","0.0-18.0","9/4/2023, 5:24:27 PM","conditionS","","5981.700000047684","images/order_11.jpeg","0",""
"","image-button-response","19","125097","0.0-19.0","9/4/2023, 5:24:27 PM","conditionS","","2881.2000000476837","images/non_order_11.jpeg","1",""
"","image-button-response","20","131251","0.0-20.0","9/4/2023, 5:24:27 PM","conditionS","","6153.099999904633","images/memory_10.png","1",""
"","image-button-response","21","137653","0.0-21.0","9/4/2023, 5:24:27 PM","conditionS","","6401","images/memory_11.png","0",""
"","image-button-response","22","140317","0.0-22.0","9/4/2023, 5:24:27 PM","conditionS","","2663.2000000476837","images/memory_12.png","1",""
"","image-button-response","23","144658","0.0-23.0","9/4/2023, 5:24:27 PM","conditionS","","4339.100000143051","images/order_44.jpeg","0",""
"","image-button-response","24","150171","0.0-24.0","9/4/2023, 5:24:27 PM","conditionS","","5512.899999856949","images/non_order_33.jpeg","1",""
"","image-button-response","25","153791","0.0-25.0","9/4/2023, 5:24:27 PM","conditionS","","3619.0999999046326","images/order_55.jpeg","0",""
"","image-button-response","26","158732","0.0-26.0","9/4/2023, 5:24:27 PM","conditionS","","4939.299999952316","images/memory_5.png","0",""
"","image-button-response","27","163755","0.0-27.0","9/4/2023, 5:24:27 PM","conditionS","","5022.599999904633","images/memory_13.png","1",""
"","image-button-response","28","168001","0.0-28.0","9/4/2023, 5:24:27 PM","conditionS","","4244.899999856949","images/memory_1.png","0",""
"","survey-text","29","170402","0.0-29.0","9/4/2023, 5:24:27 PM","conditionS","","2397.5","","","{""Q0"":""31""}"
"","survey-text","30","174091","0.0-30.0","9/4/2023, 5:24:27 PM","conditionS","","3687.100000143051","","","{""Q0"":""Female""}"
"","instructions","31","177220","0.0-31.0","9/4/2023, 5:24:27 PM","conditionS","[{""page_index"":0,""viewing_time"":3127.9000000953674}]","3128.300000190735","","",""
