"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","6272","0.0-0.0","9/8/2023, 6:18:00 PM","conditionS","","","","",""
"","instructions","1","46950","0.0-1.0","9/8/2023, 6:18:00 PM","conditionS","[{""page_index"":0,""viewing_time"":2989.199999809265},{""page_index"":1,""viewing_time"":14055.70000076294},{""page_index"":2,""viewing_time"":7047.39999961853},{""page_index"":3,""viewing_time"":3367.699999809265},{""page_index"":4,""viewing_time"":4367.800000190735},{""page_index"":5,""viewing_time"":8848.199999809265}]","40676.900000572205","","",""
"","image-button-response","2","52414","0.0-2.0","9/8/2023, 6:18:00 PM","conditionS","","5462.299999237061","images/with_no_order_2.jpeg","1",""
"","instructions","3","54733","0.0-3.0","9/8/2023, 6:18:00 PM","conditionS","[{""page_index"":0,""viewing_time"":2314.199999809265}]","2314.3999996185303","","",""
"","image-button-response","4","57277","0.0-4.0","9/8/2023, 6:18:00 PM","conditionS","","2542.5","images/with_no_no_order_2.jpeg","2",""
"","instructions","5","59381","0.0-5.0","9/8/2023, 6:18:00 PM","conditionS","[{""page_index"":0,""viewing_time"":2103}]","2103.300000190735","","",""
"","image-button-response","6","62078","0.0-6.0","9/8/2023, 6:18:00 PM","conditionS","","2695.7000007629395","images/with_order_2.jpeg","0",""
"","instructions","7","63868","0.0-7.0","9/8/2023, 6:18:00 PM","conditionS","[{""page_index"":0,""viewing_time"":1789.9000005722046}]","1790.2000007629395","","",""
"","instructions","8","72220","0.0-8.0","9/8/2023, 6:18:00 PM","conditionS","[{""page_index"":0,""viewing_time"":8351.39999961853}]","8351.60000038147","","",""
"","image-button-response","9","100388","0.0-9.0","9/8/2023, 6:18:00 PM","conditionS","","28166.800000190735","images/memory_example_1.jpg","1",""
"","instructions","10","105804","0.0-10.0","9/8/2023, 6:18:00 PM","conditionS","[{""page_index"":0,""viewing_time"":2702.1000003814697},{""page_index"":1,""viewing_time"":2712.699999809265}]","5415.10000038147","","",""
"","image-button-response","11","117788","0.0-11.0","9/8/2023, 6:18:00 PM","conditionS","","11982.39999961853","images/scrambled_22.jpeg","2",""
"","image-button-response","12","124371","0.0-12.0","9/8/2023, 6:18:00 PM","conditionS","","6582.60000038147","images/order_33.jpeg","0",""
"","image-button-response","13","136882","0.0-13.0","9/8/2023, 6:18:00 PM","conditionS","","12510.199999809265","images/order_22.jpeg","0",""
"","image-button-response","14","147387","0.0-14.0","9/8/2023, 6:18:00 PM","conditionS","","10503.39999961853","images/memory_7.png","0",""
"","image-button-response","15","155283","0.0-15.0","9/8/2023, 6:18:00 PM","conditionS","","7895.300000190735","images/memory_8.png","0",""
"","image-button-response","16","180618","0.0-16.0","9/8/2023, 6:18:00 PM","conditionS","","25333.599999427795","images/memory_9.png","0",""
"","image-button-response","17","191146","0.0-17.0","9/8/2023, 6:18:00 PM","conditionS","","10527","images/order_11.jpeg","0",""
"","image-button-response","18","217865","0.0-18.0","9/8/2023, 6:18:00 PM","conditionS","","26717.89999961853","images/scrambled_11.jpeg","1",""
"","image-button-response","19","229784","0.0-19.0","9/8/2023, 6:18:00 PM","conditionS","","11919","images/non_order_11.jpeg","1",""
"","image-button-response","20","243888","0.0-20.0","9/8/2023, 6:18:00 PM","conditionS","","14102","images/memory_11.png","0",""
"","image-button-response","21","256072","0.0-21.0","9/8/2023, 6:18:00 PM","conditionS","","12183.699999809265","images/memory_10.png","1",""
"","image-button-response","22","265968","0.0-22.0","9/8/2023, 6:18:00 PM","conditionS","","9894.599999427795","images/memory_12.png","0",""
"","image-button-response","23","280278","0.0-23.0","9/8/2023, 6:18:00 PM","conditionS","","14309.60000038147","images/order_44.jpeg","0",""
"","image-button-response","24","299007","0.0-24.0","9/8/2023, 6:18:00 PM","conditionS","","18727.70000076294","images/non_order_33.jpeg","1",""
"","image-button-response","25","304038","0.0-25.0","9/8/2023, 6:18:00 PM","conditionS","","5029.599999427795","images/order_55.jpeg","0",""
"","image-button-response","26","310877","0.0-26.0","9/8/2023, 6:18:00 PM","conditionS","","6838.5","images/memory_5.png","0",""
"","image-button-response","27","320975","0.0-27.0","9/8/2023, 6:18:00 PM","conditionS","","10096.10000038147","images/memory_13.png","1",""
"","image-button-response","28","324662","0.0-28.0","9/8/2023, 6:18:00 PM","conditionS","","3686.1000003814697","images/memory_1.png","0",""
"","survey-text","29","329358","0.0-29.0","9/8/2023, 6:18:00 PM","conditionS","","4693.89999961853","","","{""Q0"":""23""}"
"","survey-text","30","341685","0.0-30.0","9/8/2023, 6:18:00 PM","conditionS","","12325.10000038147","","","{""Q0"":""FEMALE""}"
"","instructions","31","357789","0.0-31.0","9/8/2023, 6:18:00 PM","conditionS","[{""page_index"":0,""viewing_time"":16103.29999923706}]","16103.5","","",""
