"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","2405","0.0-0.0","9/4/2023, 5:12:51 PM","conditionO","","","","",""
"","instructions","1","21401","0.0-1.0","9/4/2023, 5:12:51 PM","conditionO","[{""page_index"":0,""viewing_time"":2672.9000000003725},{""page_index"":1,""viewing_time"":7480},{""page_index"":2,""viewing_time"":1991.7999999998137},{""page_index"":3,""viewing_time"":1248.2000000001863},{""page_index"":4,""viewing_time"":1544},{""page_index"":5,""viewing_time"":4055.9000000003725}]","18995.10000000056","","",""
"","image-button-response","2","23224","0.0-2.0","9/4/2023, 5:12:51 PM","conditionO","","1819.2999999998137","images/with_no_order_2.jpeg","1",""
"","instructions","3","24807","0.0-3.0","9/4/2023, 5:12:51 PM","conditionO","[{""page_index"":0,""viewing_time"":1581.9000000003725}]","1582.4000000003725","","",""
"","image-button-response","4","26224","0.0-4.0","9/4/2023, 5:12:51 PM","conditionO","","1414","images/with_no_no_order_2.jpeg","2",""
"","instructions","5","27279","0.0-5.0","9/4/2023, 5:12:51 PM","conditionO","[{""page_index"":0,""viewing_time"":1053.3999999994412}]","1053.8999999994412","","",""
"","image-button-response","6","28592","0.0-6.0","9/4/2023, 5:12:51 PM","conditionO","","1309.5999999996275","images/with_order_2.jpeg","0",""
"","instructions","7","29855","0.0-7.0","9/4/2023, 5:12:51 PM","conditionO","[{""page_index"":0,""viewing_time"":1261.5999999996275}]","1262.2000000001863","","",""
"","instructions","8","30872","0.0-8.0","9/4/2023, 5:12:51 PM","conditionO","[{""page_index"":0,""viewing_time"":1015.1999999992549}]","1015.8999999994412","","",""
"","image-button-response","9","48160","0.0-9.0","9/4/2023, 5:12:51 PM","conditionO","","17285.799999999814","images/memory_example_1.jpg","1",""
"","instructions","10","51920","0.0-10.0","9/4/2023, 5:12:51 PM","conditionO","[{""page_index"":0,""viewing_time"":1590.0999999996275},{""page_index"":1,""viewing_time"":2167.800000000745}]","3758.4000000003725","","",""
"","image-button-response","11","62145","0.0-11.0","9/4/2023, 5:12:51 PM","conditionO","","10221.700000000186","images/scrambled_22.jpeg","2",""
"","image-button-response","12","65153","0.0-12.0","9/4/2023, 5:12:51 PM","conditionO","","3004.9000000003725","images/order_33.jpeg","0",""
"","image-button-response","13","74081","0.0-13.0","9/4/2023, 5:12:51 PM","conditionO","","8925.599999999627","images/order_22.jpeg","0",""
"","image-button-response","14","82401","0.0-14.0","9/4/2023, 5:12:51 PM","conditionO","","8317","images/memory_7.png","1",""
"","image-button-response","15","88562","0.0-15.0","9/4/2023, 5:12:51 PM","conditionO","","6158.5999999996275","images/memory_8.png","1",""
"","image-button-response","16","92506","0.0-16.0","9/4/2023, 5:12:51 PM","conditionO","","3941.0999999996275","images/memory_9.png","0",""
"","image-button-response","17","104769","0.0-17.0","9/4/2023, 5:12:51 PM","conditionO","","12261.200000000186","images/scrambled_11.jpeg","2",""
"","image-button-response","18","115978","0.0-18.0","9/4/2023, 5:12:51 PM","conditionO","","11206.200000000186","images/order_11.jpeg","0",""
"","image-button-response","19","129866","0.0-19.0","9/4/2023, 5:12:51 PM","conditionO","","13885.900000000373","images/non_order_11.jpeg","1",""
"","image-button-response","20","138090","0.0-20.0","9/4/2023, 5:12:51 PM","conditionO","","8221.300000000745","images/memory_10.png","1",""
"","image-button-response","21","140370","0.0-21.0","9/4/2023, 5:12:51 PM","conditionO","","2277.4000000003725","images/memory_11.png","0",""
"","image-button-response","22","145915","0.0-22.0","9/4/2023, 5:12:51 PM","conditionO","","5541.4000000003725","images/memory_12.png","0",""
"","image-button-response","23","153835","0.0-23.0","9/4/2023, 5:12:51 PM","conditionO","","7917.700000000186","images/order_44.jpeg","0",""
"","image-button-response","24","167451","0.0-24.0","9/4/2023, 5:12:51 PM","conditionO","","13612.900000000373","images/non_order_33.jpeg","1",""
"","image-button-response","25","171445","0.0-25.0","9/4/2023, 5:12:51 PM","conditionO","","3991.7999999998137","images/order_55.jpeg","0",""
"","image-button-response","26","181132","0.0-26.0","9/4/2023, 5:12:51 PM","conditionO","","9683.700000000186","images/memory_5.png","0",""
"","image-button-response","27","190980","0.0-27.0","9/4/2023, 5:12:51 PM","conditionO","","9845.5","images/memory_13.png","1",""
"","image-button-response","28","194436","0.0-28.0","9/4/2023, 5:12:51 PM","conditionO","","3453.399999999441","images/memory_1.png","0",""
"","survey-text","29","197349","0.0-29.0","9/4/2023, 5:12:51 PM","conditionO","","2906.2999999998137","","","{""Q0"":""34""}"
"","survey-text","30","205900","0.0-30.0","9/4/2023, 5:12:51 PM","conditionO","","8546.400000000373","","","{""Q0"":""MALE""}"
"","instructions","31","211508","0.0-31.0","9/4/2023, 5:12:51 PM","conditionO","[{""page_index"":0,""viewing_time"":5606.200000000186}]","5606.9000000003725","","",""
