"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","8726","0.0-0.0","9/8/2023, 3:10:54 PM","conditionS","","","","",""
"","instructions","1","105245","0.0-1.0","9/8/2023, 3:10:54 PM","conditionS","[{""page_index"":0,""viewing_time"":2302},{""page_index"":1,""viewing_time"":7448},{""page_index"":2,""viewing_time"":2776},{""page_index"":3,""viewing_time"":65790},{""page_index"":4,""viewing_time"":13576},{""page_index"":5,""viewing_time"":4624}]","96517","","",""
"","image-button-response","2","108141","0.0-2.0","9/8/2023, 3:10:54 PM","conditionS","","2891","images/with_no_order_2.jpeg","1",""
"","instructions","3","110300","0.0-3.0","9/8/2023, 3:10:54 PM","conditionS","[{""page_index"":0,""viewing_time"":2157}]","2157","","",""
"","image-button-response","4","113260","0.0-4.0","9/8/2023, 3:10:54 PM","conditionS","","2957","images/with_no_no_order_2.jpeg","2",""
"","instructions","5","114359","0.0-5.0","9/8/2023, 3:10:54 PM","conditionS","[{""page_index"":0,""viewing_time"":1096}]","1097","","",""
"","image-button-response","6","116598","0.0-6.0","9/8/2023, 3:10:54 PM","conditionS","","2235","images/with_order_2.jpeg","0",""
"","instructions","7","117557","0.0-7.0","9/8/2023, 3:10:54 PM","conditionS","[{""page_index"":0,""viewing_time"":958}]","959","","",""
"","instructions","8","126565","0.0-8.0","9/8/2023, 3:10:54 PM","conditionS","[{""page_index"":0,""viewing_time"":9005}]","9006","","",""
"","image-button-response","9","140516","0.0-9.0","9/8/2023, 3:10:54 PM","conditionS","","13948","images/memory_example_1.jpg","1",""
"","instructions","10","143972","0.0-10.0","9/8/2023, 3:10:54 PM","conditionS","[{""page_index"":0,""viewing_time"":2285},{""page_index"":1,""viewing_time"":1167}]","3453","","",""
"","image-button-response","11","168163","0.0-11.0","9/8/2023, 3:10:54 PM","conditionS","","24188","images/scrambled_22.jpeg","2",""
"","image-button-response","12","178235","0.0-12.0","9/8/2023, 3:10:54 PM","conditionS","","10068","images/order_33.jpeg","0",""
"","image-button-response","13","191036","0.0-13.0","9/8/2023, 3:10:54 PM","conditionS","","12796","images/order_22.jpeg","0",""
"","image-button-response","14","201435","0.0-14.0","9/8/2023, 3:10:54 PM","conditionS","","10397","images/memory_7.png","1",""
"","image-button-response","15","207595","0.0-15.0","9/8/2023, 3:10:54 PM","conditionS","","6158","images/memory_8.png","1",""
"","image-button-response","16","212523","0.0-16.0","9/8/2023, 3:10:54 PM","conditionS","","4925","images/memory_9.png","0",""
"","image-button-response","17","218451","0.0-17.0","9/8/2023, 3:10:54 PM","conditionS","","5925","images/order_11.jpeg","0",""
"","image-button-response","18","230979","0.0-18.0","9/8/2023, 3:10:54 PM","conditionS","","12525","images/scrambled_11.jpeg","2",""
"","image-button-response","19","240378","0.0-19.0","9/8/2023, 3:10:54 PM","conditionS","","9397","images/non_order_11.jpeg","1",""
"","image-button-response","20","246034","0.0-20.0","9/8/2023, 3:10:54 PM","conditionS","","5654","images/memory_11.png","0",""
"","image-button-response","21","251233","0.0-21.0","9/8/2023, 3:10:54 PM","conditionS","","5197","images/memory_10.png","0",""
"","image-button-response","22","265617","0.0-22.0","9/8/2023, 3:10:54 PM","conditionS","","14381","images/memory_12.png","1",""
"","image-button-response","23","297544","0.0-23.0","9/8/2023, 3:10:54 PM","conditionS","","31924","images/order_44.jpeg","0",""
"","image-button-response","24","307640","0.0-24.0","9/8/2023, 3:10:54 PM","conditionS","","10093","images/non_order_33.jpeg","1",""
"","image-button-response","25","311880","0.0-25.0","9/8/2023, 3:10:54 PM","conditionS","","4238","images/order_55.jpeg","0",""
"","image-button-response","26","318976","0.0-26.0","9/8/2023, 3:10:54 PM","conditionS","","7094","images/memory_5.png","0",""
"","image-button-response","27","325055","0.0-27.0","9/8/2023, 3:10:54 PM","conditionS","","6077","images/memory_13.png","1",""
"","image-button-response","28","329856","0.0-28.0","9/8/2023, 3:10:54 PM","conditionS","","4798","images/memory_1.png","0",""
"","survey-text","29","333494","0.0-29.0","9/8/2023, 3:10:54 PM","conditionS","","3629","","","{""Q0"":""32""}"
"","survey-text","30","337729","0.0-30.0","9/8/2023, 3:10:54 PM","conditionS","","4230","","","{""Q0"":""Male""}"
"","instructions","31","350647","0.0-31.0","9/8/2023, 3:10:54 PM","conditionS","[{""page_index"":0,""viewing_time"":12916}]","12917","","",""
