"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","6151","0.0-0.0","9/8/2023, 6:08:53 PM","conditionO","","","","",""
"","instructions","1","29443","0.0-1.0","9/8/2023, 6:08:53 PM","conditionO","[{""page_index"":0,""viewing_time"":6342},{""page_index"":1,""viewing_time"":6277.600000023842},{""page_index"":2,""viewing_time"":3197.0999999046326},{""page_index"":3,""viewing_time"":2076.2000000476837},{""page_index"":4,""viewing_time"":1651.3999999761581},{""page_index"":5,""viewing_time"":3747.3000000715256}]","23291.899999976158","","",""
"","image-button-response","2","31946","0.0-2.0","9/8/2023, 6:08:53 PM","conditionO","","2502","images/with_no_order_2.jpeg","1",""
"","instructions","3","33668","0.0-3.0","9/8/2023, 6:08:53 PM","conditionO","[{""page_index"":0,""viewing_time"":1721.3999999761581}]","1721.5","","",""
"","image-button-response","4","34842","0.0-4.0","9/8/2023, 6:08:53 PM","conditionO","","1172.2000000476837","images/with_no_no_order_2.jpeg","2",""
"","instructions","5","35702","0.0-5.0","9/8/2023, 6:08:53 PM","conditionO","[{""page_index"":0,""viewing_time"":860.5}]","860.6999999284744","","",""
"","image-button-response","6","37305","0.0-6.0","9/8/2023, 6:08:53 PM","conditionO","","1601.3000000715256","images/with_order_2.jpeg","0",""
"","instructions","7","38596","0.0-7.0","9/8/2023, 6:08:53 PM","conditionO","[{""page_index"":0,""viewing_time"":1290.7000000476837}]","1290.9000000953674","","",""
"","instructions","8","41112","0.0-8.0","9/8/2023, 6:08:53 PM","conditionO","[{""page_index"":0,""viewing_time"":2515.2000000476837}]","2515.2999999523163","","",""
"","image-button-response","9","49341","0.0-9.0","9/8/2023, 6:08:53 PM","conditionO","","8228.5","images/memory_example_1.jpg","0",""
"","instructions","10","52260","0.0-10.0","9/8/2023, 6:08:53 PM","conditionO","[{""page_index"":0,""viewing_time"":1593.4000000953674},{""page_index"":1,""viewing_time"":1325.0999999046326}]","2918.600000023842","","",""
"","image-button-response","11","54742","0.0-11.0","9/8/2023, 6:08:53 PM","conditionO","","2481.5","images/scrambled_22.jpeg","2",""
"","image-button-response","12","59849","0.0-12.0","9/8/2023, 6:08:53 PM","conditionO","","5106.199999928474","images/order_33.jpeg","2",""
"","image-button-response","13","62675","0.0-13.0","9/8/2023, 6:08:53 PM","conditionO","","2825.1999999284744","images/order_22.jpeg","0",""
"","image-button-response","14","65713","0.0-14.0","9/8/2023, 6:08:53 PM","conditionO","","3036.600000023842","images/memory_7.png","0",""
"","image-button-response","15","69064","0.0-15.0","9/8/2023, 6:08:53 PM","conditionO","","3350.7999999523163","images/memory_8.png","1",""
"","image-button-response","16","74761","0.0-16.0","9/8/2023, 6:08:53 PM","conditionO","","5696.100000023842","images/memory_9.png","0",""
"","image-button-response","17","79008","0.0-17.0","9/8/2023, 6:08:53 PM","conditionO","","4246.5","images/order_11.jpeg","0",""
"","image-button-response","18","84516","0.0-18.0","9/8/2023, 6:08:53 PM","conditionO","","5507.100000023842","images/scrambled_11.jpeg","0",""
"","image-button-response","19","89014","0.0-19.0","9/8/2023, 6:08:53 PM","conditionO","","4497.699999928474","images/non_order_11.jpeg","1",""
"","image-button-response","20","92772","0.0-20.0","9/8/2023, 6:08:53 PM","conditionO","","3757.899999976158","images/memory_11.png","0",""
"","image-button-response","21","95210","0.0-21.0","9/8/2023, 6:08:53 PM","conditionO","","2436.399999976158","images/memory_10.png","1",""
"","image-button-response","22","97961","0.0-22.0","9/8/2023, 6:08:53 PM","conditionO","","2750.600000023842","images/memory_12.png","0",""
"","image-button-response","23","102976","0.0-23.0","9/8/2023, 6:08:53 PM","conditionO","","5014.100000023842","images/order_44.jpeg","0",""
"","image-button-response","24","109695","0.0-24.0","9/8/2023, 6:08:53 PM","conditionO","","6718.900000095367","images/non_order_33.jpeg","1",""
"","image-button-response","25","111820","0.0-25.0","9/8/2023, 6:08:53 PM","conditionO","","2124.100000023842","images/order_55.jpeg","0",""
"","image-button-response","26","114697","0.0-26.0","9/8/2023, 6:08:53 PM","conditionO","","2875.8000000715256","images/memory_5.png","0",""
"","image-button-response","27","117279","0.0-27.0","9/8/2023, 6:08:53 PM","conditionO","","2581.7999999523163","images/memory_13.png","0",""
"","image-button-response","28","120165","0.0-28.0","9/8/2023, 6:08:53 PM","conditionO","","2884.899999976158","images/memory_1.png","0",""
"","survey-text","29","122909","0.0-29.0","9/8/2023, 6:08:53 PM","conditionO","","2741.9000000953674","","","{""Q0"":""34""}"
"","survey-text","30","128783","0.0-30.0","9/8/2023, 6:08:53 PM","conditionO","","5871.300000071526","","","{""Q0"":""male""}"
"","instructions","31","133072","0.0-31.0","9/8/2023, 6:08:53 PM","conditionO","[{""page_index"":0,""viewing_time"":4288.799999952316}]","4289","","",""
