"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","2825","0.0-0.0","9/4/2023, 4:16:56 PM","conditionO","","","","",""
"","instructions","1","19862","0.0-1.0","9/4/2023, 4:16:56 PM","conditionO","[{""page_index"":0,""viewing_time"":1375},{""page_index"":1,""viewing_time"":7166.900000095367},{""page_index"":2,""viewing_time"":2113.7999999523163},{""page_index"":3,""viewing_time"":1664.7000000476837},{""page_index"":4,""viewing_time"":1420.3999999761581},{""page_index"":5,""viewing_time"":3295.7999999523163}]","17036.900000095367","","",""
"","image-button-response","2","23926","0.0-2.0","9/4/2023, 4:16:56 PM","conditionO","","4062.600000023842","images/with_no_order_2.jpeg","1",""
"","instructions","3","25928","0.0-3.0","9/4/2023, 4:16:56 PM","conditionO","[{""page_index"":0,""viewing_time"":2001}]","2001.3000000715256","","",""
"","image-button-response","4","27144","0.0-4.0","9/4/2023, 4:16:56 PM","conditionO","","1214.8999999761581","images/with_no_no_order_2.jpeg","2",""
"","instructions","5","28108","0.0-5.0","9/4/2023, 4:16:56 PM","conditionO","[{""page_index"":0,""viewing_time"":963.3999999761581}]","963.5999999046326","","",""
"","image-button-response","6","30074","0.0-6.0","9/4/2023, 4:16:56 PM","conditionO","","1965.8999999761581","images/with_order_2.jpeg","0",""
"","instructions","7","31022","0.0-7.0","9/4/2023, 4:16:56 PM","conditionO","[{""page_index"":0,""viewing_time"":947.2999999523163}]","947.6000000238419","","",""
"","instructions","8","32998","0.0-8.0","9/4/2023, 4:16:56 PM","conditionO","[{""page_index"":0,""viewing_time"":1975.3999999761581}]","1975.6000000238419","","",""
"","image-button-response","9","47847","0.0-9.0","9/4/2023, 4:16:56 PM","conditionO","","14847.700000047684","images/memory_example_1.jpg","1",""
"","instructions","10","50830","0.0-10.0","9/4/2023, 4:16:56 PM","conditionO","[{""page_index"":0,""viewing_time"":1648},{""page_index"":1,""viewing_time"":1334.3999999761581}]","2982.600000023842","","",""
"","image-button-response","11","56926","0.0-11.0","9/4/2023, 4:16:56 PM","conditionO","","6095.299999952316","images/scrambled_22.jpeg","2",""
"","image-button-response","12","61273","0.0-12.0","9/4/2023, 4:16:56 PM","conditionO","","4346.600000023842","images/order_33.jpeg","0",""
"","image-button-response","13","64029","0.0-13.0","9/4/2023, 4:16:56 PM","conditionO","","2754.899999976158","images/order_22.jpeg","0",""
"","image-button-response","14","67823","0.0-14.0","9/4/2023, 4:16:56 PM","conditionO","","3793.2999999523163","images/memory_7.png","1",""
"","image-button-response","15","71214","0.0-15.0","9/4/2023, 4:16:56 PM","conditionO","","3389.899999976158","images/memory_8.png","1",""
"","image-button-response","16","73652","0.0-16.0","9/4/2023, 4:16:56 PM","conditionO","","2437.7000000476837","images/memory_9.png","0",""
"","image-button-response","17","80930","0.0-17.0","9/4/2023, 4:16:56 PM","conditionO","","7277.399999976158","images/scrambled_11.jpeg","0",""
"","image-button-response","18","84146","0.0-18.0","9/4/2023, 4:16:56 PM","conditionO","","3215","images/order_11.jpeg","0",""
"","image-button-response","19","87581","0.0-19.0","9/4/2023, 4:16:56 PM","conditionO","","3434.0999999046326","images/non_order_11.jpeg","1",""
"","image-button-response","20","90598","0.0-20.0","9/4/2023, 4:16:56 PM","conditionO","","3016.2000000476837","images/memory_10.png","1",""
"","image-button-response","21","93466","0.0-21.0","9/4/2023, 4:16:56 PM","conditionO","","2867.2000000476837","images/memory_11.png","0",""
"","image-button-response","22","96677","0.0-22.0","9/4/2023, 4:16:56 PM","conditionO","","3210.399999976158","images/memory_12.png","1",""
"","image-button-response","23","100750","0.0-23.0","9/4/2023, 4:16:56 PM","conditionO","","4072.100000023842","images/order_44.jpeg","0",""
"","image-button-response","24","104764","0.0-24.0","9/4/2023, 4:16:56 PM","conditionO","","4013.4000000953674","images/non_order_33.jpeg","1",""
"","image-button-response","25","108424","0.0-25.0","9/4/2023, 4:16:56 PM","conditionO","","3659.399999976158","images/order_55.jpeg","0",""
"","image-button-response","26","112318","0.0-26.0","9/4/2023, 4:16:56 PM","conditionO","","3892.600000023842","images/memory_5.png","1",""
"","image-button-response","27","114966","0.0-27.0","9/4/2023, 4:16:56 PM","conditionO","","2647.100000023842","images/memory_13.png","0",""
"","image-button-response","28","117024","0.0-28.0","9/4/2023, 4:16:56 PM","conditionO","","2057.2999999523163","images/memory_1.png","0",""
"","survey-text","29","120565","0.0-29.0","9/4/2023, 4:16:56 PM","conditionO","","3537.5","","","{""Q0"":""24""}"
"","survey-text","30","123918","0.0-30.0","9/4/2023, 4:16:56 PM","conditionO","","3348.2999999523163","","","{""Q0"":""Male""}"
"","instructions","31","127252","0.0-31.0","9/4/2023, 4:16:56 PM","conditionO","[{""page_index"":0,""viewing_time"":3333.7999999523163}]","3334","","",""
