"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","7149","0.0-0.0","9/4/2023, 10:40:14 AM","conditionO","","","","",""
"","instructions","1","79425","0.0-1.0","9/4/2023, 10:40:14 AM","conditionO","[{""page_index"":0,""viewing_time"":6481},{""page_index"":1,""viewing_time"":6078},{""page_index"":2,""viewing_time"":10163},{""page_index"":3,""viewing_time"":22557},{""page_index"":4,""viewing_time"":4689},{""page_index"":5,""viewing_time"":6614},{""page_index"":4,""viewing_time"":1765},{""page_index"":3,""viewing_time"":902},{""page_index"":2,""viewing_time"":3026},{""page_index"":3,""viewing_time"":577},{""page_index"":4,""viewing_time"":10},{""page_index"":5,""viewing_time"":9406}]","72274","","",""
"","image-button-response","2","156095","0.0-2.0","9/4/2023, 10:40:14 AM","conditionO","","76620","images/with_no_order_2.jpeg","1",""
"","image-button-response","3","159665","0.0-3.0","9/4/2023, 10:40:14 AM","conditionO","","3557","images/with_no_no_order_2.jpeg","2",""
"","image-button-response","4","162062","0.0-4.0","9/4/2023, 10:40:14 AM","conditionO","","2395","images/with_order_2.jpeg","0",""
"","instructions","5","163826","0.0-5.0","9/4/2023, 10:40:14 AM","conditionO","[{""page_index"":0,""viewing_time"":1761}]","1762","","",""
"","image-button-response","6","176811","0.0-6.0","9/4/2023, 10:40:14 AM","conditionO","","12983","images/memory_example_1.jpg","1",""
"","instructions","7","185091","0.0-7.0","9/4/2023, 10:40:14 AM","conditionO","[{""page_index"":0,""viewing_time"":5796},{""page_index"":1,""viewing_time"":2481}]","8277","","",""
"","image-button-response","8","192399","0.0-8.0","9/4/2023, 10:40:14 AM","conditionO","","7304","images/non_order_2.jpeg","1",""
"","image-button-response","9","198823","0.0-9.0","9/4/2023, 10:40:14 AM","conditionO","","6421","images/scrambled_2.jpeg","2",""
"","image-button-response","10","209070","0.0-10.0","9/4/2023, 10:40:14 AM","conditionO","","10243","images/order_2.jpeg","1",""
"","image-button-response","11","214133","0.0-11.0","9/4/2023, 10:40:14 AM","conditionO","","5059","images/memory_1.png","0",""
"","image-button-response","12","217284","0.0-12.0","9/4/2023, 10:40:14 AM","conditionO","","3148","images/memory_2.png","0",""
"","image-button-response","13","221212","0.0-13.0","9/4/2023, 10:40:14 AM","conditionO","","3922","images/memory_3.png","1",""
"","image-button-response","14","235957","0.0-14.0","9/4/2023, 10:40:14 AM","conditionO","","14741","images/scrambled_1.jpeg","0",""
"","image-button-response","15","243544","0.0-15.0","9/4/2023, 10:40:14 AM","conditionO","","7584","images/non_order_1.jpeg","1",""
"","image-button-response","16","248978","0.0-16.0","9/4/2023, 10:40:14 AM","conditionO","","5431","images/order_1.jpeg","0",""
"","image-button-response","17","254734","0.0-17.0","9/4/2023, 10:40:14 AM","conditionO","","5753","images/memory_4.png","0",""
"","image-button-response","18","258501","0.0-18.0","9/4/2023, 10:40:14 AM","conditionO","","3762","images/memory_5.png","0",""
"","image-button-response","19","268276","0.0-19.0","9/4/2023, 10:40:14 AM","conditionO","","9770","images/memory_6.png","0",""
"","survey-text","20","273052","0.0-20.0","9/4/2023, 10:40:14 AM","conditionO","","4743","","","{""Q0"":""33""}"
"","survey-text","21","279528","0.0-21.0","9/4/2023, 10:40:14 AM","conditionO","","6452","","","{""Q0"":""FEMALE""}"
"","instructions","22","313645","0.0-22.0","9/4/2023, 10:40:14 AM","conditionO","[{""page_index"":0,""viewing_time"":34114}]","34116","","",""
