"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","14123","0.0-0.0","9/8/2023, 5:36:40 PM","conditionS","","","","",""
"","instructions","1","58278","0.0-1.0","9/8/2023, 5:36:40 PM","conditionS","[{""page_index"":0,""viewing_time"":2051.600000023842},{""page_index"":1,""viewing_time"":24530.100000023842},{""page_index"":2,""viewing_time"":4131.700000047684},{""page_index"":3,""viewing_time"":2777.899999976158},{""page_index"":4,""viewing_time"":3749},{""page_index"":5,""viewing_time"":6913.399999976158}]","44154","","",""
"","image-button-response","2","62747","0.0-2.0","9/8/2023, 5:36:40 PM","conditionS","","4467.699999928474","images/with_no_order_2.jpeg","1",""
"","instructions","3","70636","0.0-3.0","9/8/2023, 5:36:40 PM","conditionS","[{""page_index"":0,""viewing_time"":7888.600000023842}]","7888.800000071526","","",""
"","image-button-response","4","72226","0.0-4.0","9/8/2023, 5:36:40 PM","conditionS","","1589.0999999046326","images/with_no_no_order_2.jpeg","2",""
"","instructions","5","73512","0.0-5.0","9/8/2023, 5:36:40 PM","conditionS","[{""page_index"":0,""viewing_time"":1285.3000000715256}]","1285.5","","",""
"","image-button-response","6","79602","0.0-6.0","9/8/2023, 5:36:40 PM","conditionS","","6089","images/with_order_2.jpeg","0",""
"","instructions","7","80686","0.0-7.0","9/8/2023, 5:36:40 PM","conditionS","[{""page_index"":0,""viewing_time"":1083.7000000476837}]","1083.7999999523163","","",""
"","instructions","8","81746","0.0-8.0","9/8/2023, 5:36:40 PM","conditionS","[{""page_index"":0,""viewing_time"":1059.6999999284744}]","1059.8999999761581","","",""
"","image-button-response","9","108354","0.0-9.0","9/8/2023, 5:36:40 PM","conditionS","","26607.399999976158","images/memory_example_1.jpg","0",""
"","instructions","10","112226","0.0-10.0","9/8/2023, 5:36:40 PM","conditionS","[{""page_index"":0,""viewing_time"":1669.0999999046326},{""page_index"":1,""viewing_time"":2202.2000000476837}]","3871.5999999046326","","",""
"","image-button-response","11","122981","0.0-11.0","9/8/2023, 5:36:40 PM","conditionS","","10753.5","images/scrambled_22.jpeg","2",""
"","image-button-response","12","134738","0.0-12.0","9/8/2023, 5:36:40 PM","conditionS","","11756.100000023842","images/order_33.jpeg","0",""
"","image-button-response","13","148782","0.0-13.0","9/8/2023, 5:36:40 PM","conditionS","","14043.699999928474","images/order_22.jpeg","0",""
"","image-button-response","14","155478","0.0-14.0","9/8/2023, 5:36:40 PM","conditionS","","6695.200000047684","images/memory_7.png","1",""
"","image-button-response","15","164588","0.0-15.0","9/8/2023, 5:36:40 PM","conditionS","","9109.5","images/memory_8.png","1",""
"","image-button-response","16","170073","0.0-16.0","9/8/2023, 5:36:40 PM","conditionS","","5483.700000047684","images/memory_9.png","0",""
"","image-button-response","17","185041","0.0-17.0","9/8/2023, 5:36:40 PM","conditionS","","14967.600000023842","images/order_11.jpeg","0",""
"","image-button-response","18","193842","0.0-18.0","9/8/2023, 5:36:40 PM","conditionS","","8800.5","images/scrambled_11.jpeg","2",""
"","image-button-response","19","202020","0.0-19.0","9/8/2023, 5:36:40 PM","conditionS","","8176.799999952316","images/non_order_11.jpeg","1",""
"","image-button-response","20","207877","0.0-20.0","9/8/2023, 5:36:40 PM","conditionS","","5856.799999952316","images/memory_11.png","0",""
"","image-button-response","21","211529","0.0-21.0","9/8/2023, 5:36:40 PM","conditionS","","3650.899999976158","images/memory_10.png","1",""
"","image-button-response","22","214169","0.0-22.0","9/8/2023, 5:36:40 PM","conditionS","","2638.399999976158","images/memory_12.png","0",""
"","image-button-response","23","225809","0.0-23.0","9/8/2023, 5:36:40 PM","conditionS","","11639.299999952316","images/order_44.jpeg","0",""
"","image-button-response","24","244625","0.0-24.0","9/8/2023, 5:36:40 PM","conditionS","","18815.799999952316","images/non_order_33.jpeg","1",""
"","image-button-response","25","248668","0.0-25.0","9/8/2023, 5:36:40 PM","conditionS","","4041.3000000715256","images/order_55.jpeg","0",""
"","image-button-response","26","253809","0.0-26.0","9/8/2023, 5:36:40 PM","conditionS","","5140.5","images/memory_5.png","0",""
"","image-button-response","27","263270","0.0-27.0","9/8/2023, 5:36:40 PM","conditionS","","9460.599999904633","images/memory_13.png","1",""
"","image-button-response","28","266346","0.0-28.0","9/8/2023, 5:36:40 PM","conditionS","","3074.7999999523163","images/memory_1.png","0",""
"","survey-text","29","269183","0.0-29.0","9/8/2023, 5:36:40 PM","conditionS","","2834.2999999523163","","","{""Q0"":""35""}"
"","survey-text","30","274774","0.0-30.0","9/8/2023, 5:36:40 PM","conditionS","","5586.700000047684","","","{""Q0"":""FEMALE""}"
"","instructions","31","278528","0.0-31.0","9/8/2023, 5:36:40 PM","conditionS","[{""page_index"":0,""viewing_time"":3753.5}]","3753.600000023842","","",""
