"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","3053","0.0-0.0","9/8/2023, 6:09:50 PM","conditionO","","","","",""
"","instructions","1","21866","0.0-1.0","9/8/2023, 6:09:50 PM","conditionO","[{""page_index"":0,""viewing_time"":1552},{""page_index"":1,""viewing_time"":6058},{""page_index"":2,""viewing_time"":2172},{""page_index"":3,""viewing_time"":2553},{""page_index"":4,""viewing_time"":1276},{""page_index"":5,""viewing_time"":5198}]","18810","","",""
"","image-button-response","2","25267","0.0-2.0","9/8/2023, 6:09:50 PM","conditionO","","3397","images/with_no_order_2.jpeg","1",""
"","instructions","3","27283","0.0-3.0","9/8/2023, 6:09:50 PM","conditionO","[{""page_index"":0,""viewing_time"":2013}]","2014","","",""
"","image-button-response","4","28654","0.0-4.0","9/8/2023, 6:09:50 PM","conditionO","","1367","images/with_no_no_order_2.jpeg","2",""
"","instructions","5","29781","0.0-5.0","9/8/2023, 6:09:50 PM","conditionO","[{""page_index"":0,""viewing_time"":1125}]","1126","","",""
"","image-button-response","6","31156","0.0-6.0","9/8/2023, 6:09:50 PM","conditionO","","1371","images/with_order_2.jpeg","0",""
"","instructions","7","31983","0.0-7.0","9/8/2023, 6:09:50 PM","conditionO","[{""page_index"":0,""viewing_time"":824}]","825","","",""
"","instructions","8","33851","0.0-8.0","9/8/2023, 6:09:50 PM","conditionO","[{""page_index"":0,""viewing_time"":1865}]","1865","","",""
"","image-button-response","9","41391","0.0-9.0","9/8/2023, 6:09:50 PM","conditionO","","7537","images/memory_example_1.jpg","1",""
"","instructions","10","44530","0.0-10.0","9/8/2023, 6:09:50 PM","conditionO","[{""page_index"":0,""viewing_time"":1810},{""page_index"":1,""viewing_time"":1325}]","3136","","",""
"","image-button-response","11","49861","0.0-11.0","9/8/2023, 6:09:50 PM","conditionO","","5328","images/scrambled_22.jpeg","2",""
"","image-button-response","12","54095","0.0-12.0","9/8/2023, 6:09:50 PM","conditionO","","4230","images/order_33.jpeg","0",""
"","image-button-response","13","57886","0.0-13.0","9/8/2023, 6:09:50 PM","conditionO","","3786","images/order_22.jpeg","0",""
"","image-button-response","14","62259","0.0-14.0","9/8/2023, 6:09:50 PM","conditionO","","4369","images/memory_7.png","1",""
"","image-button-response","15","67611","0.0-15.0","9/8/2023, 6:09:50 PM","conditionO","","5349","images/memory_8.png","1",""
"","image-button-response","16","70857","0.0-16.0","9/8/2023, 6:09:50 PM","conditionO","","3243","images/memory_9.png","0",""
"","image-button-response","17","76245","0.0-17.0","9/8/2023, 6:09:50 PM","conditionO","","5384","images/order_11.jpeg","0",""
"","image-button-response","18","80837","0.0-18.0","9/8/2023, 6:09:50 PM","conditionO","","4588","images/scrambled_11.jpeg","0",""
"","image-button-response","19","84495","0.0-19.0","9/8/2023, 6:09:50 PM","conditionO","","3655","images/non_order_11.jpeg","1",""
"","image-button-response","20","88449","0.0-20.0","9/8/2023, 6:09:50 PM","conditionO","","3949","images/memory_11.png","0",""
"","image-button-response","21","91197","0.0-21.0","9/8/2023, 6:09:50 PM","conditionO","","2746","images/memory_10.png","1",""
"","image-button-response","22","94443","0.0-22.0","9/8/2023, 6:09:50 PM","conditionO","","3242","images/memory_12.png","1",""
"","image-button-response","23","99883","0.0-23.0","9/8/2023, 6:09:50 PM","conditionO","","5437","images/order_44.jpeg","0",""
"","image-button-response","24","106482","0.0-24.0","9/8/2023, 6:09:50 PM","conditionO","","6597","images/non_order_33.jpeg","1",""
"","image-button-response","25","108661","0.0-25.0","9/8/2023, 6:09:50 PM","conditionO","","2176","images/order_55.jpeg","0",""
"","image-button-response","26","115915","0.0-26.0","9/8/2023, 6:09:50 PM","conditionO","","7251","images/memory_5.png","1",""
"","image-button-response","27","121985","0.0-27.0","9/8/2023, 6:09:50 PM","conditionO","","6067","images/memory_13.png","0",""
"","image-button-response","28","125597","0.0-28.0","9/8/2023, 6:09:50 PM","conditionO","","3609","images/memory_1.png","0",""
"","survey-text","29","129061","0.0-29.0","9/8/2023, 6:09:50 PM","conditionO","","3450","","","{""Q0"":""35""}"
"","survey-text","30","132495","0.0-30.0","9/8/2023, 6:09:50 PM","conditionO","","3424","","","{""Q0"":""male""}"
"","instructions","31","137604","0.0-31.0","9/8/2023, 6:09:50 PM","conditionO","[{""page_index"":0,""viewing_time"":5108}]","5109","","",""
