"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","2404","0.0-0.0","9/4/2023, 6:14:08 PM","conditionO","","","","",""
"","instructions","1","32291","0.0-1.0","9/4/2023, 6:14:08 PM","conditionO","[{""page_index"":0,""viewing_time"":1466},{""page_index"":1,""viewing_time"":13407},{""page_index"":2,""viewing_time"":3459},{""page_index"":3,""viewing_time"":1785},{""page_index"":4,""viewing_time"":2788},{""page_index"":5,""viewing_time"":6980}]","29885","","",""
"","image-button-response","2","35843","0.0-2.0","9/4/2023, 6:14:08 PM","conditionO","","3552","images/with_no_order_2.jpeg","1",""
"","instructions","3","37582","0.0-3.0","9/4/2023, 6:14:08 PM","conditionO","[{""page_index"":0,""viewing_time"":1738}]","1738","","",""
"","image-button-response","4","39114","0.0-4.0","9/4/2023, 6:14:08 PM","conditionO","","1532","images/with_no_no_order_2.jpeg","2",""
"","instructions","5","43082","0.0-5.0","9/4/2023, 6:14:08 PM","conditionO","[{""page_index"":0,""viewing_time"":3968}]","3968","","",""
"","image-button-response","6","45102","0.0-6.0","9/4/2023, 6:14:08 PM","conditionO","","2020","images/with_order_2.jpeg","0",""
"","instructions","7","46006","0.0-7.0","9/4/2023, 6:14:08 PM","conditionO","[{""page_index"":0,""viewing_time"":903}]","903","","",""
"","instructions","8","49310","0.0-8.0","9/4/2023, 6:14:08 PM","conditionO","[{""page_index"":0,""viewing_time"":3304}]","3304","","",""
"","image-button-response","9","57487","0.0-9.0","9/4/2023, 6:14:08 PM","conditionO","","8176","images/memory_example_1.jpg","1",""
"","instructions","10","62090","0.0-10.0","9/4/2023, 6:14:08 PM","conditionO","[{""page_index"":0,""viewing_time"":2514},{""page_index"":1,""viewing_time"":2088}]","4603","","",""
"","image-button-response","11","66526","0.0-11.0","9/4/2023, 6:14:08 PM","conditionO","","4436","images/scrambled_22.jpeg","2",""
"","image-button-response","12","69954","0.0-12.0","9/4/2023, 6:14:08 PM","conditionO","","3426","images/order_33.jpeg","0",""
"","image-button-response","13","74994","0.0-13.0","9/4/2023, 6:14:08 PM","conditionO","","5040","images/order_22.jpeg","0",""
"","image-button-response","14","79163","0.0-14.0","9/4/2023, 6:14:08 PM","conditionO","","4167","images/memory_7.png","1",""
"","image-button-response","15","83295","0.0-15.0","9/4/2023, 6:14:08 PM","conditionO","","4131","images/memory_8.png","1",""
"","image-button-response","16","86398","0.0-16.0","9/4/2023, 6:14:08 PM","conditionO","","3103","images/memory_9.png","0",""
"","image-button-response","17","91626","0.0-17.0","9/4/2023, 6:14:08 PM","conditionO","","5228","images/scrambled_11.jpeg","2",""
"","image-button-response","18","95010","0.0-18.0","9/4/2023, 6:14:08 PM","conditionO","","3384","images/order_11.jpeg","0",""
"","image-button-response","19","98546","0.0-19.0","9/4/2023, 6:14:08 PM","conditionO","","3535","images/non_order_11.jpeg","2",""
"","image-button-response","20","105018","0.0-20.0","9/4/2023, 6:14:08 PM","conditionO","","6471","images/memory_10.png","1",""
"","image-button-response","21","108114","0.0-21.0","9/4/2023, 6:14:08 PM","conditionO","","3095","images/memory_11.png","0",""
"","image-button-response","22","112138","0.0-22.0","9/4/2023, 6:14:08 PM","conditionO","","4023","images/memory_12.png","0",""
"","image-button-response","23","116050","0.0-23.0","9/4/2023, 6:14:08 PM","conditionO","","3911","images/order_44.jpeg","0",""
"","image-button-response","24","120911","0.0-24.0","9/4/2023, 6:14:08 PM","conditionO","","4859","images/non_order_33.jpeg","1",""
"","image-button-response","25","124063","0.0-25.0","9/4/2023, 6:14:08 PM","conditionO","","3152","images/order_55.jpeg","0",""
"","image-button-response","26","126891","0.0-26.0","9/4/2023, 6:14:08 PM","conditionO","","2827","images/memory_5.png","0",""
"","image-button-response","27","131559","0.0-27.0","9/4/2023, 6:14:08 PM","conditionO","","4667","images/memory_13.png","0",""
"","image-button-response","28","134515","0.0-28.0","9/4/2023, 6:14:08 PM","conditionO","","2956","images/memory_1.png","0",""
"","survey-text","29","137919","0.0-29.0","9/4/2023, 6:14:08 PM","conditionO","","3402","","","{""Q0"":""27""}"
"","survey-text","30","142679","0.0-30.0","9/4/2023, 6:14:08 PM","conditionO","","4759","","","{""Q0"":""male""}"
"","instructions","31","148910","0.0-31.0","9/4/2023, 6:14:08 PM","conditionO","[{""page_index"":0,""viewing_time"":6231}]","6231","","",""
