"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","3640","0.0-0.0","9/8/2023, 5:16:20 PM","conditionS","","","","",""
"","instructions","1","53875","0.0-1.0","9/8/2023, 5:16:20 PM","conditionS","[{""page_index"":0,""viewing_time"":1437.5},{""page_index"":1,""viewing_time"":6415.700000047684},{""page_index"":2,""viewing_time"":23099},{""page_index"":3,""viewing_time"":5456},{""page_index"":4,""viewing_time"":9848.799999952316},{""page_index"":5,""viewing_time"":3971.100000023842}]","50231","","",""
"","image-button-response","2","57369","0.0-2.0","9/8/2023, 5:16:20 PM","conditionS","","3491.899999976158","images/with_no_order_2.jpeg","2",""
"","instructions","3","64425","0.0-3.0","9/8/2023, 5:16:20 PM","conditionS","[{""page_index"":0,""viewing_time"":7055.100000023842}]","7055.899999976158","","",""
"","image-button-response","4","66577","0.0-4.0","9/8/2023, 5:16:20 PM","conditionS","","2149.399999976158","images/with_no_no_order_2.jpeg","2",""
"","instructions","5","68512","0.0-5.0","9/8/2023, 5:16:20 PM","conditionS","[{""page_index"":0,""viewing_time"":1933.3999999761581}]","1933.6999999284744","","",""
"","image-button-response","6","71572","0.0-6.0","9/8/2023, 5:16:20 PM","conditionS","","3058.1999999284744","images/with_order_2.jpeg","0",""
"","instructions","7","76436","0.0-7.0","9/8/2023, 5:16:20 PM","conditionS","[{""page_index"":0,""viewing_time"":4863.200000047684}]","4863.5","","",""
"","instructions","8","79041","0.0-8.0","9/8/2023, 5:16:20 PM","conditionS","[{""page_index"":0,""viewing_time"":2603.5}]","2603.899999976158","","",""
"","image-button-response","9","89850","0.0-9.0","9/8/2023, 5:16:20 PM","conditionS","","10807.100000023842","images/memory_example_1.jpg","0",""
"","instructions","10","93216","0.0-10.0","9/8/2023, 5:16:20 PM","conditionS","[{""page_index"":0,""viewing_time"":1785.8999999761581},{""page_index"":1,""viewing_time"":1578}]","3364.5","","",""
"","image-button-response","11","103214","0.0-11.0","9/8/2023, 5:16:20 PM","conditionS","","9995.399999976158","images/scrambled_22.jpeg","2",""
"","image-button-response","12","107362","0.0-12.0","9/8/2023, 5:16:20 PM","conditionS","","4145.399999976158","images/order_33.jpeg","0",""
"","image-button-response","13","112518","0.0-13.0","9/8/2023, 5:16:20 PM","conditionS","","5153.399999976158","images/order_22.jpeg","0",""
"","image-button-response","14","115918","0.0-14.0","9/8/2023, 5:16:20 PM","conditionS","","3397.7000000476837","images/memory_7.png","1",""
"","image-button-response","15","125604","0.0-15.0","9/8/2023, 5:16:20 PM","conditionS","","9683.699999928474","images/memory_8.png","1",""
"","image-button-response","16","133138","0.0-16.0","9/8/2023, 5:16:20 PM","conditionS","","7531.699999928474","images/memory_9.png","0",""
"","image-button-response","17","136196","0.0-17.0","9/8/2023, 5:16:20 PM","conditionS","","3054.7999999523163","images/order_11.jpeg","0",""
"","image-button-response","18","142563","0.0-18.0","9/8/2023, 5:16:20 PM","conditionS","","6365.5","images/scrambled_11.jpeg","2",""
"","image-button-response","19","147299","0.0-19.0","9/8/2023, 5:16:20 PM","conditionS","","4733.5","images/non_order_11.jpeg","1",""
"","image-button-response","20","153266","0.0-20.0","9/8/2023, 5:16:20 PM","conditionS","","5963.600000023842","images/memory_11.png","0",""
"","image-button-response","21","156395","0.0-21.0","9/8/2023, 5:16:20 PM","conditionS","","3127.1999999284744","images/memory_10.png","0",""
"","image-button-response","22","158677","0.0-22.0","9/8/2023, 5:16:20 PM","conditionS","","2279.5999999046326","images/memory_12.png","0",""
"","image-button-response","23","167812","0.0-23.0","9/8/2023, 5:16:20 PM","conditionS","","9131.599999904633","images/order_44.jpeg","0",""
"","image-button-response","24","175180","0.0-24.0","9/8/2023, 5:16:20 PM","conditionS","","7365.600000023842","images/non_order_33.jpeg","1",""
"","image-button-response","25","178799","0.0-25.0","9/8/2023, 5:16:20 PM","conditionS","","3617","images/order_55.jpeg","0",""
"","image-button-response","26","182817","0.0-26.0","9/8/2023, 5:16:20 PM","conditionS","","4015.6999999284744","images/memory_5.png","0",""
"","image-button-response","27","185579","0.0-27.0","9/8/2023, 5:16:20 PM","conditionS","","2759.5","images/memory_13.png","1",""
"","image-button-response","28","188447","0.0-28.0","9/8/2023, 5:16:20 PM","conditionS","","2865.5999999046326","images/memory_1.png","0",""
"","survey-text","29","192163","0.0-29.0","9/8/2023, 5:16:20 PM","conditionS","","3698.100000023842","","","{""Q0"":""34""}"
"","survey-text","30","198181","0.0-30.0","9/8/2023, 5:16:20 PM","conditionS","","5996.5","","","{""Q0"":""female""}"
"","instructions","31","202866","0.0-31.0","9/8/2023, 5:16:20 PM","conditionS","[{""page_index"":0,""viewing_time"":4682}]","4683.200000047684","","",""
