"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","initial_locations","moves","final_locations_3","number_of_moves","stimulus","button_pressed","responses"
"","order","19","361120","0.0-19.0","8/27/2023, 9:29:23 PM","conditionO","","38791","[""1_4"",""1_2"",""1_1"",""1_3""]","[{""src"":""http://34.125.186.26/images/1_3.jpg"",""x"":1122,""y"":576,""move_time"":16634},{""src"":""http://34.125.186.26/images/1_1.jpg"",""x"":960,""y"":576,""move_time"":2126},{""src"":""http://34.125.186.26/images/1_2.jpg"",""x"":798,""y"":576,""move_time"":2440},{""src"":""http://34.125.186.26/images/1_1.jpg"",""x"":636,""y"":576,""move_time"":9388},{""src"":""http://34.125.186.26/images/1_3.jpg"",""x"":960,""y"":576,""move_time"":3952},{""src"":""http://34.125.186.26/images/1_4.jpg"",""x"":1122,""y"":576,""move_time"":2390}]","[{""src"":""http://34.125.186.26/images/1_1.jpg"",""x"":636,""y"":576},{""src"":""http://34.125.186.26/images/1_2.jpg"",""x"":798,""y"":576},{""src"":""http://34.125.186.26/images/1_3.jpg"",""x"":960,""y"":576},{""src"":""http://34.125.186.26/images/1_4.jpg"",""x"":1122,""y"":576}]","6","","",""
"","html-button-response","20","364493","0.0-20.0","8/27/2023, 9:29:23 PM","conditionO","","3369.199999809265","","","","","<p>How difficult was it to order the pictures?</p>","1",""
"","survey-text","21","385237","0.0-21.0","8/27/2023, 9:29:23 PM","conditionO","","20728","","","","","","","{""Q0"":""where the body was""}"
"","order","22","398185","0.0-22.0","8/27/2023, 9:29:23 PM","conditionO","","12945","[""8_2"",""8_4"",""8_1"",""8_3""]","[{""src"":""http://34.125.186.26/images/8_1.jpg"",""x"":636,""y"":576,""move_time"":6375},{""src"":""http://34.125.186.26/images/8_2.jpg"",""x"":798,""y"":576,""move_time"":1619},{""src"":""http://34.125.186.26/images/8_4.jpg"",""x"":1122,""y"":576,""move_time"":2516},{""src"":""http://34.125.186.26/images/8_3.jpg"",""x"":960,""y"":576,""move_time"":1316}]","[{""src"":""http://34.125.186.26/images/8_1.jpg"",""x"":636,""y"":576},{""src"":""http://34.125.186.26/images/8_2.jpg"",""x"":798,""y"":576},{""src"":""http://34.125.186.26/images/8_3.jpg"",""x"":960,""y"":576},{""src"":""http://34.125.186.26/images/8_4.jpg"",""x"":1122,""y"":576}]","4","","",""
"","html-button-response","23","400925","0.0-23.0","8/27/2023, 9:29:23 PM","conditionO","","2737.2999999523163","","","","","<p>How difficult was it to order the pictures?</p>","0",""
"","survey-text","24","415090","0.0-24.0","8/27/2023, 9:29:23 PM","conditionO","","14160","","","","","","","{""Q0"":""how much the plant was grown""}"
"","order","25","431592","0.0-25.0","8/27/2023, 9:29:23 PM","conditionO","","16500","[""6_5"",""6_6"",""6_7"",""6_8""]","[{""src"":""http://34.125.186.26/images/6_6.jpg"",""x"":798,""y"":576,""move_time"":8910},{""src"":""http://34.125.186.26/images/6_5.jpg"",""x"":636,""y"":576,""move_time"":2278},{""src"":""http://34.125.186.26/images/6_7.jpg"",""x"":960,""y"":576,""move_time"":1997},{""src"":""http://34.125.186.26/images/6_8.jpg"",""x"":1122,""y"":576,""move_time"":1634}]","[{""src"":""http://34.125.186.26/images/6_5.jpg"",""x"":636,""y"":576},{""src"":""http://34.125.186.26/images/6_6.jpg"",""x"":798,""y"":576},{""src"":""http://34.125.186.26/images/6_7.jpg"",""x"":960,""y"":576},{""src"":""http://34.125.186.26/images/6_8.jpg"",""x"":1122,""y"":576}]","4","","",""
"","html-button-response","26","433638","0.0-26.0","8/27/2023, 9:29:23 PM","conditionO","","2043.4000000953674","","","","","<p>How difficult was it to order the pictures?</p>","4",""
"","survey-text","27","450634","0.0-27.0","8/27/2023, 9:29:23 PM","conditionO","","16987.5","","","","","","","{""Q0"":""the dog doing something weird and the animal reacting""}"
"","order","28","479938","0.0-28.0","8/27/2023, 9:29:23 PM","conditionO","","29298","[""4_5"",""4_6"",""4_7"",""4_8""]","[{""src"":""http://34.125.186.26/images/4_8.jpg"",""x"":636,""y"":576,""move_time"":11654},{""src"":""http://34.125.186.26/images/4_6.jpg"",""x"":798,""y"":576,""move_time"":11613},{""src"":""http://34.125.186.26/images/4_7.jpg"",""x"":960,""y"":576,""move_time"":1968},{""src"":""http://34.125.186.26/images/4_5.jpg"",""x"":1122,""y"":576,""move_time"":2546}]","[{""src"":""http://34.125.186.26/images/4_8.jpg"",""x"":636,""y"":576},{""src"":""http://34.125.186.26/images/4_6.jpg"",""x"":798,""y"":576},{""src"":""http://34.125.186.26/images/4_7.jpg"",""x"":960,""y"":576},{""src"":""http://34.125.186.26/images/4_5.jpg"",""x"":1122,""y"":576}]","4","","",""
"","html-button-response","29","481840","0.0-29.0","8/27/2023, 9:29:23 PM","conditionO","","1895.1000001430511","","","","","<p>How difficult was it to order the pictures?</p>","4",""
"","survey-text","30","498349","0.0-30.0","8/27/2023, 9:29:23 PM","conditionO","","16505.400000095367","","","","","","","{""Q0"":""i guessed it did not make sense""}"
"","survey-text","31","503333","0.0-31.0","8/27/2023, 9:29:23 PM","conditionO","","4974.799999952316","","","","","","","{""Q0"":""28""}"
"","survey-text","32","507225","0.0-32.0","8/27/2023, 9:29:23 PM","conditionO","","3880.5","","","","","","","{""Q0"":""female""}"
"","instructions","33","517211","0.0-33.0","8/27/2023, 9:29:23 PM","conditionO","[{""page_index"":0,""viewing_time"":9984.299999952316}]","9984.799999952316","","","","","","",""
