"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","7185","0.0-0.0","9/4/2023, 10:41:43 PM","conditionS","","","","",""
"","instructions","1","42935","0.0-1.0","9/4/2023, 10:41:43 PM","conditionS","[{""page_index"":0,""viewing_time"":2289.9000000059605},{""page_index"":1,""viewing_time"":9399.899999976158},{""page_index"":2,""viewing_time"":840.5},{""page_index"":3,""viewing_time"":5807.700000017881},{""page_index"":2,""viewing_time"":2600},{""page_index"":3,""viewing_time"":2591.699999988079},{""page_index"":4,""viewing_time"":5104},{""page_index"":5,""viewing_time"":7112.0999999940395}]","35746.09999999404","","",""
"","image-button-response","2","52520","0.0-2.0","9/4/2023, 10:41:43 PM","conditionS","","9583","images/with_no_order_2.jpeg","1",""
"","instructions","3","56767","0.0-3.0","9/4/2023, 10:41:43 PM","conditionS","[{""page_index"":0,""viewing_time"":4246.700000017881}]","4246.9000000059605","","",""
"","image-button-response","4","62319","0.0-4.0","9/4/2023, 10:41:43 PM","conditionS","","5551","images/with_no_no_order_2.jpeg","2",""
"","instructions","5","64839","0.0-5.0","9/4/2023, 10:41:43 PM","conditionS","[{""page_index"":0,""viewing_time"":2519.2999999821186}]","2519.5","","",""
"","image-button-response","6","67911","0.0-6.0","9/4/2023, 10:41:43 PM","conditionS","","3070.5999999940395","images/with_order_2.jpeg","0",""
"","instructions","7","70719","0.0-7.0","9/4/2023, 10:41:43 PM","conditionS","[{""page_index"":0,""viewing_time"":2807.7000000178814}]","2808","","",""
"","instructions","8","75903","0.0-8.0","9/4/2023, 10:41:43 PM","conditionS","[{""page_index"":0,""viewing_time"":5183.200000017881}]","5183.4000000059605","","",""
"","image-button-response","9","110599","0.0-9.0","9/4/2023, 10:41:43 PM","conditionS","","34694.19999998808","images/memory_example_1.jpg","0",""
"","instructions","10","121727","0.0-10.0","9/4/2023, 10:41:43 PM","conditionS","[{""page_index"":0,""viewing_time"":6455.4000000059605},{""page_index"":1,""viewing_time"":4672.0999999940395}]","11127.700000017881","","",""
"","image-button-response","11","133944","0.0-11.0","9/4/2023, 10:41:43 PM","conditionS","","12215.300000011921","images/scrambled_22.jpeg","2",""
"","image-button-response","12","140616","0.0-12.0","9/4/2023, 10:41:43 PM","conditionS","","6671","images/order_33.jpeg","0",""
"","image-button-response","13","148312","0.0-13.0","9/4/2023, 10:41:43 PM","conditionS","","7695.0999999940395","images/order_22.jpeg","0",""
"","image-button-response","14","153888","0.0-14.0","9/4/2023, 10:41:43 PM","conditionS","","5575.199999988079","images/memory_7.png","0",""
"","image-button-response","15","167071","0.0-15.0","9/4/2023, 10:41:43 PM","conditionS","","13183","images/memory_8.png","0",""
"","image-button-response","16","170639","0.0-16.0","9/4/2023, 10:41:43 PM","conditionS","","3567","images/memory_9.png","0",""
"","image-button-response","17","183328","0.0-17.0","9/4/2023, 10:41:43 PM","conditionS","","12687.40000000596","images/scrambled_11.jpeg","1",""
"","image-button-response","18","191687","0.0-18.0","9/4/2023, 10:41:43 PM","conditionS","","8358.800000011921","images/order_11.jpeg","0",""
"","image-button-response","19","197784","0.0-19.0","9/4/2023, 10:41:43 PM","conditionS","","6095.5","images/non_order_11.jpeg","1",""
"","image-button-response","20","212567","0.0-20.0","9/4/2023, 10:41:43 PM","conditionS","","14782.699999988079","images/memory_10.png","1",""
"","image-button-response","21","222256","0.0-21.0","9/4/2023, 10:41:43 PM","conditionS","","9687.200000017881","images/memory_11.png","0",""
"","image-button-response","22","237839","0.0-22.0","9/4/2023, 10:41:43 PM","conditionS","","15583.100000023842","images/memory_12.png","0",""
"","image-button-response","23","245159","0.0-23.0","9/4/2023, 10:41:43 PM","conditionS","","7318.9000000059605","images/order_44.jpeg","0",""
"","image-button-response","24","261991","0.0-24.0","9/4/2023, 10:41:43 PM","conditionS","","16830.59999999404","images/non_order_33.jpeg","1",""
"","image-button-response","25","264967","0.0-25.0","9/4/2023, 10:41:43 PM","conditionS","","2975.199999988079","images/order_55.jpeg","0",""
"","image-button-response","26","271263","0.0-26.0","9/4/2023, 10:41:43 PM","conditionS","","6295.0999999940395","images/memory_5.png","0",""
"","image-button-response","27","280015","0.0-27.0","9/4/2023, 10:41:43 PM","conditionS","","8751.299999982119","images/memory_13.png","1",""
"","image-button-response","28","282823","0.0-28.0","9/4/2023, 10:41:43 PM","conditionS","","2807.300000011921","images/memory_1.png","0",""
"","survey-text","29","287160","0.0-29.0","9/4/2023, 10:41:43 PM","conditionS","","4332.800000011921","","","{""Q0"":""25""}"
"","survey-text","30","297079","0.0-30.0","9/4/2023, 10:41:43 PM","conditionS","","9912.59999999404","","","{""Q0"":""MALE""}"
"","instructions","31","301911","0.0-31.0","9/4/2023, 10:41:43 PM","conditionS","[{""page_index"":0,""viewing_time"":4831.0999999940395}]","4831.4000000059605","","",""
