"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","initial_locations","moves","final_locations_3","number_of_moves","stimulus","button_pressed","responses"
"","order","10","135503","0.0-10.0","9/1/2023, 8:13:52 PM","conditionO","","22146","[""3_5"",""3_6"",""3_7"",""3_8""]","[{""src"":""http://34.125.186.26/images/3_8.jpg"",""x"":472,""y"":409,""move_time"":18795},{""src"":""http://34.125.186.26/images/3_5.jpg"",""x"":634,""y"":409,""move_time"":1112},{""src"":""http://34.125.186.26/images/3_7.jpg"",""x"":796,""y"":409,""move_time"":1056},{""src"":""http://34.125.186.26/images/3_6.jpg"",""x"":958,""y"":409,""move_time"":448}]","[{""src"":""http://34.125.186.26/images/3_8.jpg"",""x"":472,""y"":409},{""src"":""http://34.125.186.26/images/3_5.jpg"",""x"":634,""y"":409},{""src"":""http://34.125.186.26/images/3_7.jpg"",""x"":796,""y"":409},{""src"":""http://34.125.186.26/images/3_6.jpg"",""x"":958,""y"":409}]","4","","",""
"","html-button-response","11","136255","0.0-11.0","9/1/2023, 8:13:52 PM","conditionO","","751.4000000003725","","","","","<p>How difficult was it to order the pictures?</p>","4",""
"","survey-text","12","139943","0.0-12.0","9/1/2023, 8:13:52 PM","conditionO","","3687","","","","","","","{""Q0"":""I just guessed.""}"
"","order","13","149984","0.0-13.0","9/1/2023, 8:13:52 PM","conditionO","","10040","[""5_2"",""5_4"",""5_1"",""5_3""]","[{""src"":""http://34.125.186.26/images/5_1.jpg"",""x"":472,""y"":409,""move_time"":3794},{""src"":""http://34.125.186.26/images/5_2.jpg"",""x"":634,""y"":409,""move_time"":672},{""src"":""http://34.125.186.26/images/5_3.jpg"",""x"":796,""y"":409,""move_time"":736},{""src"":""http://34.125.186.26/images/5_4.jpg"",""x"":958,""y"":409,""move_time"":1012}]","[{""src"":""http://34.125.186.26/images/5_1.jpg"",""x"":472,""y"":409},{""src"":""http://34.125.186.26/images/5_2.jpg"",""x"":634,""y"":409},{""src"":""http://34.125.186.26/images/5_3.jpg"",""x"":796,""y"":409},{""src"":""http://34.125.186.26/images/5_4.jpg"",""x"":958,""y"":409}]","4","","",""
"","html-button-response","14","151561","0.0-14.0","9/1/2023, 8:13:52 PM","conditionO","","1575.7999999998137","","","","","<p>How difficult was it to order the pictures?</p>","0",""
"","survey-text","15","159281","0.0-15.0","9/1/2023, 8:13:52 PM","conditionO","","7719.5","","","","","","","{""Q0"":""The cat's reactions made sense.""}"
"","order","16","182396","0.0-16.0","9/1/2023, 8:13:52 PM","conditionO","","23114","[""9_5"",""9_6"",""9_7"",""9_8""]","[{""src"":""http://34.125.186.26/images/9_6.jpg"",""x"":634,""y"":170,""move_time"":19171},{""src"":""http://34.125.186.26/images/9_5.jpg"",""x"":472,""y"":409,""move_time"":736},{""src"":""http://34.125.186.26/images/9_8.jpg"",""x"":634,""y"":409,""move_time"":1265},{""src"":""http://34.125.186.26/images/9_7.jpg"",""x"":796,""y"":409,""move_time"":623},{""src"":""http://34.125.186.26/images/9_6.jpg"",""x"":958,""y"":409,""move_time"":833}]","[{""src"":""http://34.125.186.26/images/9_5.jpg"",""x"":472,""y"":409},{""src"":""http://34.125.186.26/images/9_8.jpg"",""x"":634,""y"":409},{""src"":""http://34.125.186.26/images/9_7.jpg"",""x"":796,""y"":409},{""src"":""http://34.125.186.26/images/9_6.jpg"",""x"":958,""y"":409}]","5","","",""
"","html-button-response","17","183108","0.0-17.0","9/1/2023, 8:13:52 PM","conditionO","","710.8999999994412","","","","","<p>How difficult was it to order the pictures?</p>","4",""
"","survey-text","18","187501","0.0-18.0","9/1/2023, 8:13:52 PM","conditionO","","4391.300000000745","","","","","","","{""Q0"":""It was random.""}"
"","order","19","202262","0.0-19.0","9/1/2023, 8:13:52 PM","conditionO","","14761","[""1_5"",""1_6"",""1_7"",""1_8""]","[{""src"":""http://34.125.186.26/images/1_7.jpg"",""x"":472,""y"":409,""move_time"":7698},{""src"":""http://34.125.186.26/images/1_6.jpg"",""x"":472,""y"":409,""move_time"":664},{""src"":""http://34.125.186.26/images/1_8.jpg"",""x"":958,""y"":170,""move_time"":1528},{""src"":""http://34.125.186.26/images/1_6.jpg"",""x"":634,""y"":409,""move_time"":984},{""src"":""http://34.125.186.26/images/1_7.jpg"",""x"":472,""y"":409,""move_time"":1096},{""src"":""http://34.125.186.26/images/1_8.jpg"",""x"":796,""y"":409,""move_time"":1121},{""src"":""http://34.125.186.26/images/1_5.jpg"",""x"":958,""y"":409,""move_time"":824}]","[{""src"":""http://34.125.186.26/images/1_7.jpg"",""x"":472,""y"":409},{""src"":""http://34.125.186.26/images/1_6.jpg"",""x"":634,""y"":409},{""src"":""http://34.125.186.26/images/1_8.jpg"",""x"":796,""y"":409},{""src"":""http://34.125.186.26/images/1_5.jpg"",""x"":958,""y"":409}]","7","","",""
"","html-button-response","20","203623","0.0-20.0","9/1/2023, 8:13:52 PM","conditionO","","1359.2999999998137","","","","","<p>How difficult was it to order the pictures?</p>","2",""
"","survey-text","21","209255","0.0-21.0","9/1/2023, 8:13:52 PM","conditionO","","5631.5","","","","","","","{""Q0"":""I could tell a story about it.""}"
"","order","22","228969","0.0-22.0","9/1/2023, 8:13:52 PM","conditionO","","19713","[""8_5"",""8_6"",""8_7"",""8_8""]","[{""src"":""http://34.125.186.26/images/8_6.jpg"",""x"":472,""y"":409,""move_time"":4674},{""src"":""http://34.125.186.26/images/8_5.jpg"",""x"":634,""y"":409,""move_time"":1096},{""src"":""http://34.125.186.26/images/8_7.jpg"",""x"":796,""y"":409,""move_time"":1248},{""src"":""http://34.125.186.26/images/8_8.jpg"",""x"":958,""y"":409,""move_time"":864},{""src"":""http://34.125.186.26/images/8_8.jpg"",""x"":958,""y"":170,""move_time"":2521},{""src"":""http://34.125.186.26/images/8_6.jpg"",""x"":958,""y"":409,""move_time"":1024},{""src"":""http://34.125.186.26/images/8_8.jpg"",""x"":796,""y"":170,""move_time"":1416},{""src"":""http://34.125.186.26/images/8_6.jpg"",""x"":472,""y"":409,""move_time"":776},{""src"":""http://34.125.186.26/images/8_5.jpg"",""x"":958,""y"":409,""move_time"":752},{""src"":""http://34.125.186.26/images/8_8.jpg"",""x"":634,""y"":409,""move_time"":1569},{""src"":""http://34.125.186.26/images/8_5.jpg"",""x"":796,""y"":170,""move_time"":712},{""src"":""http://34.125.186.26/images/8_7.jpg"",""x"":958,""y"":409,""move_time"":1304},{""src"":""http://34.125.186.26/images/8_5.jpg"",""x"":796,""y"":409,""move_time"":728}]","[{""src"":""http://34.125.186.26/images/8_6.jpg"",""x"":472,""y"":409},{""src"":""http://34.125.186.26/images/8_8.jpg"",""x"":634,""y"":409},{""src"":""http://34.125.186.26/images/8_5.jpg"",""x"":796,""y"":409},{""src"":""http://34.125.186.26/images/8_7.jpg"",""x"":958,""y"":409}]","13","","",""
"","html-button-response","23","229761","0.0-23.0","9/1/2023, 8:13:52 PM","conditionO","","791.2000000001863","","","","","<p>How difficult was it to order the pictures?</p>","3",""
"","survey-text","24","242909","0.0-24.0","9/1/2023, 8:13:52 PM","conditionO","","13146.200000000186","","","","","","","{""Q0"":""It was difficult to decide the end.""}"
"","order","25","320340","0.0-25.0","9/1/2023, 8:13:52 PM","conditionO","","77430","[""6_4"",""6_2"",""6_1"",""6_3""]","[{""src"":""http://34.125.186.26/images/6_1.jpg"",""x"":472,""y"":409,""move_time"":74303},{""src"":""http://34.125.186.26/images/6_2.jpg"",""x"":634,""y"":409,""move_time"":793},{""src"":""http://34.125.186.26/images/6_3.jpg"",""x"":796,""y"":409,""move_time"":808},{""src"":""http://34.125.186.26/images/6_4.jpg"",""x"":958,""y"":409,""move_time"":888}]","[{""src"":""http://34.125.186.26/images/6_1.jpg"",""x"":472,""y"":409},{""src"":""http://34.125.186.26/images/6_2.jpg"",""x"":634,""y"":409},{""src"":""http://34.125.186.26/images/6_3.jpg"",""x"":796,""y"":409},{""src"":""http://34.125.186.26/images/6_4.jpg"",""x"":958,""y"":409}]","4","","",""
"","html-button-response","26","321092","0.0-26.0","9/1/2023, 8:13:52 PM","conditionO","","751.2000000001863","","","","","<p>How difficult was it to order the pictures?</p>","0",""
"","survey-text","27","331725","0.0-27.0","9/1/2023, 8:13:52 PM","conditionO","","10632.100000000559","","","","","","","{""Q0"":""It was easy to decipher.""}"
"","order","28","338902","0.0-28.0","9/1/2023, 8:13:52 PM","conditionO","","7176","[""4_3"",""4_4"",""4_1"",""4_2""]","[{""src"":""http://34.125.186.26/images/4_2.jpg"",""x"":472,""y"":409,""move_time"":3122},{""src"":""http://34.125.186.26/images/4_1.jpg"",""x"":634,""y"":409,""move_time"":1231},{""src"":""http://34.125.186.26/images/4_3.jpg"",""x"":796,""y"":409,""move_time"":1129},{""src"":""http://34.125.186.26/images/4_4.jpg"",""x"":958,""y"":409,""move_time"":1161}]","[{""src"":""http://34.125.186.26/images/4_2.jpg"",""x"":472,""y"":409},{""src"":""http://34.125.186.26/images/4_1.jpg"",""x"":634,""y"":409},{""src"":""http://34.125.186.26/images/4_3.jpg"",""x"":796,""y"":409},{""src"":""http://34.125.186.26/images/4_4.jpg"",""x"":958,""y"":409}]","4","","",""
"","html-button-response","29","340438","0.0-29.0","9/1/2023, 8:13:52 PM","conditionO","","1535.6000000005588","","","","","<p>How difficult was it to order the pictures?</p>","1",""
"","survey-text","30","349991","0.0-30.0","9/1/2023, 8:13:52 PM","conditionO","","9551.100000000559","","","","","","","{""Q0"":""It was easy to see how they changed.""}"
"","survey-text","31","355184","0.0-31.0","9/1/2023, 8:13:52 PM","conditionO","","5191.299999999814","","","","","","","{""Q0"":""29""}"
"","survey-text","32","357357","0.0-32.0","9/1/2023, 8:13:52 PM","conditionO","","2170.199999999255","","","","","","","{""Q0"":""male""}"
"","instructions","33","364537","0.0-33.0","9/1/2023, 8:13:52 PM","conditionO","[{""page_index"":0,""viewing_time"":7179.399999999441}]","7179.5999999996275","","","","","","",""
