"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","1908","0.0-0.0","4.9.2023, 16:04:20","conditionS","","","","",""
"","instructions","1","5126","0.0-1.0","4.9.2023, 16:04:20","conditionS","[{""page_index"":0,""viewing_time"":694},{""page_index"":1,""viewing_time"":639.7999999970198},{""page_index"":2,""viewing_time"":515.8000000044703},{""page_index"":3,""viewing_time"":416.29999999701977},{""page_index"":4,""viewing_time"":272.1000000014901},{""page_index"":5,""viewing_time"":679.5}]","3217.89999999851","","",""
"","image-button-response","2","5767","0.0-2.0","4.9.2023, 16:04:20","conditionS","","639.3999999985099","images/with_no_order_2.jpeg","2",""
"","instructions","3","6795","0.0-3.0","4.9.2023, 16:04:20","conditionS","[{""page_index"":0,""viewing_time"":1027}]","1027.2000000029802","","",""
"","image-button-response","4","7467","0.0-4.0","4.9.2023, 16:04:20","conditionS","","670.9000000059605","images/with_no_no_order_2.jpeg","2",""
"","instructions","5","8140","0.0-5.0","4.9.2023, 16:04:20","conditionS","[{""page_index"":0,""viewing_time"":673}]","673.2999999970198","","",""
"","image-button-response","6","9230","0.0-6.0","4.9.2023, 16:04:20","conditionS","","1089.2999999970198","images/with_order_2.jpeg","2",""
"","instructions","7","9903","0.0-7.0","4.9.2023, 16:04:20","conditionS","[{""page_index"":0,""viewing_time"":671.6000000014901}]","671.7999999970198","","",""
"","instructions","8","10720","0.0-8.0","4.9.2023, 16:04:20","conditionS","[{""page_index"":0,""viewing_time"":816.7000000029802}]","816.8999999985099","","",""
"","image-button-response","9","11359","0.0-9.0","4.9.2023, 16:04:20","conditionS","","638.2000000029802","images/memory_example_1.jpg","1",""
"","instructions","10","13402","0.0-10.0","4.9.2023, 16:04:20","conditionS","[{""page_index"":0,""viewing_time"":970.7000000029802},{""page_index"":1,""viewing_time"":1071.7999999970198}]","2042.6000000014901","","",""
"","image-button-response","11","14572","0.0-11.0","4.9.2023, 16:04:20","conditionS","","1168.3999999985099","images/scrambled_22.jpeg","2",""
"","image-button-response","12","15019","0.0-12.0","4.9.2023, 16:04:20","conditionS","","446.09999999403954","images/order_33.jpeg","2",""
"","image-button-response","13","15711","0.0-13.0","4.9.2023, 16:04:20","conditionS","","690.8999999985099","images/order_22.jpeg","2",""
"","image-button-response","14","16303","0.0-14.0","4.9.2023, 16:04:20","conditionS","","590.8999999985099","images/memory_7.png","1",""
"","image-button-response","15","16823","0.0-15.0","4.9.2023, 16:04:20","conditionS","","518.5999999940395","images/memory_8.png","1",""
"","image-button-response","16","17175","0.0-16.0","4.9.2023, 16:04:20","conditionS","","350.69999999552965","images/memory_9.png","1",""
"","image-button-response","17","18587","0.0-17.0","4.9.2023, 16:04:20","conditionS","","1410.6999999955297","images/scrambled_11.jpeg","2",""
"","image-button-response","18","19211","0.0-18.0","4.9.2023, 16:04:20","conditionS","","623.2000000029802","images/order_11.jpeg","2",""
"","image-button-response","19","19763","0.0-19.0","4.9.2023, 16:04:20","conditionS","","551","images/non_order_11.jpeg","2",""
"","image-button-response","20","23795","0.0-20.0","4.9.2023, 16:04:20","conditionS","","4030.60000000149","images/memory_10.png","1",""
"","image-button-response","21","24499","0.0-21.0","4.9.2023, 16:04:20","conditionS","","703.1000000014901","images/memory_11.png","1",""
"","image-button-response","22","25043","0.0-22.0","4.9.2023, 16:04:20","conditionS","","543","images/memory_12.png","1",""
"","image-button-response","23","27159","0.0-23.0","4.9.2023, 16:04:20","conditionS","","2115.39999999851","images/order_44.jpeg","2",""
"","image-button-response","24","27639","0.0-24.0","4.9.2023, 16:04:20","conditionS","","478.5","images/non_order_33.jpeg","2",""
"","image-button-response","25","28079","0.0-25.0","4.9.2023, 16:04:20","conditionS","","439.3999999985099","images/order_55.jpeg","2",""
"","image-button-response","26","29019","0.0-26.0","4.9.2023, 16:04:20","conditionS","","938.8999999985099","images/memory_5.png","1",""
"","image-button-response","27","29419","0.0-27.0","4.9.2023, 16:04:20","conditionS","","399.1000000014901","images/memory_13.png","1",""
"","image-button-response","28","29828","0.0-28.0","4.9.2023, 16:04:20","conditionS","","408.3999999985099","images/memory_1.png","1",""
"","survey-text","29","33549","0.0-29.0","4.9.2023, 16:04:20","conditionS","","3707.7999999970198","","","{""Q0"":""iddo bad""}"
"","survey-text","30","39233","0.0-30.0","4.9.2023, 16:04:20","conditionS","","5680.5","","","{""Q0"":"" iddo bad""}"
"","instructions","31","40731","0.0-31.0","4.9.2023, 16:04:20","conditionS","[{""page_index"":0,""viewing_time"":1496.8999999985099}]","1497.2000000029802","","",""
