PID,trial,pair_id,stim_type,practice,run,block,left_category,right_category,left_stimulus,right_stimulus,left_path,right_path,left_rating,right_rating,iti,scramble_screen_time,scramble_instructed_side,scramble_acc,no_response,rt,left_chosen,chosen_stimulus,unchosen_stimulus,chosen_category,unchosen_category,chosen_path,unchosen_path
49415,19,F,scramble,0,1,1,faces,body_parts,NA,NA,NaN,NaN,NA,NA,1000,1345,left,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,20,C,scramble,0,1,1,outdoor_scenes,body_parts,NA,NA,NaN,NaN,NA,NA,2000,1940,left,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,21,D,scramble,0,1,1,objects,faces,NA,NA,NaN,NaN,NA,NA,3500,1223,right,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,22,J,original,0,1,1,faces,objects,NA,NA,NaN,NaN,NA,NA,2000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,23,K,original,0,1,1,body_parts,objects,NA,NA,NaN,NaN,NA,NA,3000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,24,H,scramble,0,1,1,faces,outdoor_scenes,NA,NA,NaN,NaN,NA,NA,1500,1508,right,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,25,I,original,0,1,1,body_parts,outdoor_scenes,NA,NA,NaN,NaN,NA,NA,2000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,26,I,scramble,0,1,1,body_parts,outdoor_scenes,NA,NA,NaN,NaN,NA,NA,2000,1676,left,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,27,E,original,0,1,1,objects,body_parts,NA,NA,NaN,NaN,NA,NA,1000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,28,G,original,0,1,1,objects,outdoor_scenes,NA,NA,NaN,NaN,NA,NA,3500,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,29,C,original,0,1,2,outdoor_scenes,body_parts,NA,NA,NaN,NaN,NA,NA,1500,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,30,K,original,0,1,2,body_parts,objects,NA,NA,NaN,NaN,NA,NA,3000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,31,A,scramble,0,1,2,outdoor_scenes,objects,NA,NA,NaN,NaN,NA,NA,1000,212,right,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,32,I,original,0,1,2,body_parts,outdoor_scenes,NA,NA,NaN,NaN,NA,NA,1000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,33,F,original,0,1,2,faces,body_parts,NA,NA,NaN,NaN,NA,NA,3500,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,34,G,scramble,0,1,2,objects,outdoor_scenes,NA,NA,NaN,NaN,NA,NA,2000,1792,right,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,35,J,original,0,1,2,faces,objects,NA,NA,NaN,NaN,NA,NA,1000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,36,L,scramble,0,1,2,body_parts,faces,NA,NA,NaN,NaN,NA,NA,1000,1510,left,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,37,K,scramble,0,1,2,body_parts,objects,NA,NA,NaN,NaN,NA,NA,3000,1982,right,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,38,D,scramble,0,1,2,objects,faces,NA,NA,NaN,NaN,NA,NA,1500,1575,left,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,39,A,original,0,1,2,outdoor_scenes,objects,NA,NA,NaN,NaN,NA,NA,1000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,40,E,original,0,1,2,objects,body_parts,NA,NA,NaN,NaN,NA,NA,3000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,41,L,original,0,1,2,body_parts,faces,NA,NA,NaN,NaN,NA,NA,1500,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,42,I,scramble,0,1,2,body_parts,outdoor_scenes,NA,NA,NaN,NaN,NA,NA,1500,1253,left,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,43,F,scramble,0,1,2,faces,body_parts,NA,NA,NaN,NaN,NA,NA,2000,1901,left,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,44,C,scramble,0,1,2,outdoor_scenes,body_parts,NA,NA,NaN,NaN,NA,NA,1000,1564,right,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,45,B,scramble,0,1,2,outdoor_scenes,faces,NA,NA,NaN,NaN,NA,NA,3000,1948,left,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,46,H,scramble,0,1,2,faces,outdoor_scenes,NA,NA,NaN,NaN,NA,NA,1500,1903,left,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,47,B,original,0,1,2,outdoor_scenes,faces,NA,NA,NaN,NaN,NA,NA,2000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,48,G,original,0,1,2,objects,outdoor_scenes,NA,NA,NaN,NaN,NA,NA,1000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,49,D,original,0,1,2,objects,faces,NA,NA,NaN,NaN,NA,NA,2000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,50,J,scramble,0,1,2,faces,objects,NA,NA,NaN,NaN,NA,NA,1000,1515,right,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,51,H,original,0,1,2,faces,outdoor_scenes,NA,NA,NaN,NaN,NA,NA,1500,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,52,E,scramble,0,1,2,objects,body_parts,NA,NA,NaN,NaN,NA,NA,3500,1753,right,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,53,G,original,0,2,3,objects,outdoor_scenes,NA,NA,NaN,NaN,NA,NA,1500,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,54,B,scramble,0,2,3,outdoor_scenes,faces,NA,NA,NaN,NaN,NA,NA,1500,966,left,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,55,C,original,0,2,3,outdoor_scenes,body_parts,NA,NA,NaN,NaN,NA,NA,1000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,56,J,scramble,0,2,3,faces,objects,NA,NA,NaN,NaN,NA,NA,2000,1385,left,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,57,D,scramble,0,2,3,objects,faces,NA,NA,NaN,NaN,NA,NA,2000,1576,right,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,58,H,original,0,2,3,faces,outdoor_scenes,NA,NA,NaN,NaN,NA,NA,3000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,59,D,original,0,2,3,objects,faces,NA,NA,NaN,NaN,NA,NA,1000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,60,J,original,0,2,3,faces,objects,NA,NA,NaN,NaN,NA,NA,1000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,61,B,original,0,2,3,outdoor_scenes,faces,NA,NA,NaN,NaN,NA,NA,3500,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,62,I,scramble,0,2,3,body_parts,outdoor_scenes,NA,NA,NaN,NaN,NA,NA,1500,1399,left,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,63,L,original,0,2,3,body_parts,faces,NA,NA,NaN,NaN,NA,NA,2000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,64,A,scramble,0,2,3,outdoor_scenes,objects,NA,NA,NaN,NaN,NA,NA,3500,1647,left,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,65,E,original,0,2,3,objects,body_parts,NA,NA,NaN,NaN,NA,NA,1500,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,66,K,scramble,0,2,3,body_parts,objects,NA,NA,NaN,NaN,NA,NA,3000,123,left,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,67,F,original,0,2,3,faces,body_parts,NA,NA,NaN,NaN,NA,NA,1000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,68,C,scramble,0,2,3,outdoor_scenes,body_parts,NA,NA,NaN,NaN,NA,NA,1000,697,right,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,69,I,original,0,2,3,body_parts,outdoor_scenes,NA,NA,NaN,NaN,NA,NA,1500,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,70,K,original,0,2,3,body_parts,objects,NA,NA,NaN,NaN,NA,NA,3000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,71,A,original,0,2,3,outdoor_scenes,objects,NA,NA,NaN,NaN,NA,NA,2000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,72,L,scramble,0,2,3,body_parts,faces,NA,NA,NaN,NaN,NA,NA,1500,980,right,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,73,F,scramble,0,2,3,faces,body_parts,NA,NA,NaN,NaN,NA,NA,1000,1875,left,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,74,H,scramble,0,2,3,faces,outdoor_scenes,NA,NA,NaN,NaN,NA,NA,1000,692,right,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,75,G,scramble,0,2,3,objects,outdoor_scenes,NA,NA,NaN,NaN,NA,NA,1000,1215,right,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,76,E,scramble,0,2,3,objects,body_parts,NA,NA,NaN,NaN,NA,NA,3000,1476,right,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,77,B,scramble,0,2,4,outdoor_scenes,faces,NA,NA,NaN,NaN,NA,NA,1500,521,right,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,78,L,original,0,2,4,body_parts,faces,NA,NA,NaN,NaN,NA,NA,1500,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,79,L,scramble,0,2,4,body_parts,faces,NA,NA,NaN,NaN,NA,NA,1000,829,left,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,80,E,scramble,0,2,4,objects,body_parts,NA,NA,NaN,NaN,NA,NA,1000,1377,right,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,81,J,original,0,2,4,faces,objects,NA,NA,NaN,NaN,NA,NA,2000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,82,C,scramble,0,2,4,outdoor_scenes,body_parts,NA,NA,NaN,NaN,NA,NA,3000,179,right,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,83,E,original,0,2,4,objects,body_parts,NA,NA,NaN,NaN,NA,NA,3000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,84,G,scramble,0,2,4,objects,outdoor_scenes,NA,NA,NaN,NaN,NA,NA,3500,1495,right,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,85,C,original,0,2,4,outdoor_scenes,body_parts,NA,NA,NaN,NaN,NA,NA,3000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,86,D,original,0,2,4,objects,faces,NA,NA,NaN,NaN,NA,NA,1000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,87,B,original,0,2,4,outdoor_scenes,faces,NA,NA,NaN,NaN,NA,NA,1000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,88,K,original,0,2,4,body_parts,objects,NA,NA,NaN,NaN,NA,NA,1500,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,89,D,scramble,0,2,4,objects,faces,NA,NA,NaN,NaN,NA,NA,2000,562,left,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,90,A,original,0,2,4,outdoor_scenes,objects,NA,NA,NaN,NaN,NA,NA,1000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,91,I,scramble,0,2,4,body_parts,outdoor_scenes,NA,NA,NaN,NaN,NA,NA,1000,1544,left,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,92,F,original,0,2,4,faces,body_parts,NA,NA,NaN,NaN,NA,NA,1500,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,93,I,original,0,2,4,body_parts,outdoor_scenes,NA,NA,NaN,NaN,NA,NA,2000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,94,K,scramble,0,2,4,body_parts,objects,NA,NA,NaN,NaN,NA,NA,1000,1742,right,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,95,A,scramble,0,2,4,outdoor_scenes,objects,NA,NA,NaN,NaN,NA,NA,1500,679,left,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,96,G,original,0,2,4,objects,outdoor_scenes,NA,NA,NaN,NaN,NA,NA,1000,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,97,H,scramble,0,2,4,faces,outdoor_scenes,NA,NA,NaN,NaN,NA,NA,1500,567,left,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,98,H,original,0,2,4,faces,outdoor_scenes,NA,NA,NaN,NaN,NA,NA,3500,NaN,NaN,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,99,F,scramble,0,2,4,faces,body_parts,NA,NA,NaN,NaN,NA,NA,2000,1575,left,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
49415,100,J,scramble,0,2,4,faces,objects,NA,NA,NaN,NaN,NA,NA,3000,1714,right,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
