PID,phase,run,trial,event,onset,duration
11,deliberation,1,18,scramble_instruction,37.345,0.348
11,deliberation,1,18,confirmation,37.693,-0.693
11,deliberation,1,18,iti,37,1
11,deliberation,1,19,choice,38,1.94
11,deliberation,1,19,scramble_instruction,39.94,0.382
11,deliberation,1,19,confirmation,40.321999999999996,-1.322
11,deliberation,1,19,iti,38.99999999999999,2
11,deliberation,1,20,choice,40.99999999999999,1.223
11,deliberation,1,20,scramble_instruction,42.22299999999999,0.361
11,deliberation,1,20,confirmation,42.58399999999999,-0.584
11,deliberation,1,20,iti,41.999999999999986,3.5
11,deliberation,1,21,choice,45.499999999999986,0.378
11,deliberation,1,21,confirmation,45.877999999999986,0.622
11,deliberation,1,21,iti,46.499999999999986,2
11,deliberation,1,22,choice,48.499999999999986,1
11,deliberation,1,22,no_response,49.499999999999986,0.5
11,deliberation,1,22,iti,49.999999999999986,2.5
11,deliberation,1,23,choice,52.499999999999986,1.508
11,deliberation,1,23,scramble_instruction,54.00799999999999,0.305
11,deliberation,1,23,confirmation,54.31299999999999,-0.813
11,deliberation,1,23,iti,53.499999999999986,1.5
11,deliberation,1,24,choice,54.999999999999986,0.177
11,deliberation,1,24,confirmation,55.176999999999985,0.823
11,deliberation,1,24,iti,55.999999999999986,2
11,deliberation,1,25,choice,57.999999999999986,1.676
11,deliberation,1,25,scramble_instruction,59.67599999999999,0.281
11,deliberation,1,25,confirmation,59.95699999999999,-0.957
11,deliberation,1,25,iti,58.999999999999986,2
11,deliberation,1,26,choice,60.999999999999986,0.143
11,deliberation,1,26,confirmation,61.14299999999999,0.857
11,deliberation,1,26,iti,61.999999999999986,1
11,deliberation,1,27,choice,62.999999999999986,0.225
11,deliberation,1,27,confirmation,63.22499999999999,0.775
11,deliberation,1,27,iti,63.999999999999986,3.5
11,deliberation,1,28,choice,67.49999999999999,0.16
11,deliberation,1,28,confirmation,67.65999999999998,0.84
11,deliberation,1,28,iti,68.49999999999999,1.5
11,deliberation,1,29,choice,69.99999999999999,0.284
11,deliberation,1,29,confirmation,70.28399999999999,0.716
11,deliberation,1,29,iti,70.99999999999999,3
11,deliberation,1,30,choice,73.99999999999999,0.212
11,deliberation,1,30,scramble_instruction,74.21199999999999,0.326
11,deliberation,1,30,confirmation,74.53799999999998,0.462
11,deliberation,1,30,iti,74.99999999999999,1
11,deliberation,1,31,choice,75.99999999999999,0.005
11,deliberation,1,31,confirmation,76.00499999999998,0.995
11,deliberation,1,31,iti,76.99999999999999,1
11,deliberation,1,32,choice,77.99999999999999,0.11
11,deliberation,1,32,confirmation,78.10999999999999,0.89
11,deliberation,1,32,iti,78.99999999999999,3.5
11,deliberation,1,33,choice,82.49999999999999,1.792
11,deliberation,1,33,scramble_instruction,84.29199999999999,0.489
11,deliberation,1,33,confirmation,84.78099999999999,-1.281
11,deliberation,1,33,iti,83.49999999999999,2
11,deliberation,1,34,choice,85.49999999999999,0.215
11,deliberation,1,34,confirmation,85.71499999999999,0.785
11,deliberation,1,34,iti,86.49999999999999,1
11,deliberation,1,35,choice,87.49999999999999,1.51
11,deliberation,1,35,scramble_instruction,89.00999999999999,0.252
11,deliberation,1,35,confirmation,89.26199999999999,-0.762
11,deliberation,1,35,iti,88.49999999999999,1
11,deliberation,1,36,choice,89.49999999999999,1.982
11,deliberation,1,36,scramble_instruction,91.48199999999999,0.258
11,deliberation,1,36,confirmation,91.73999999999998,-1.24
11,deliberation,1,36,iti,90.49999999999999,3
11,deliberation,1,37,choice,93.49999999999999,1.575
11,deliberation,1,37,scramble_instruction,95.07499999999999,0.304
11,deliberation,1,37,confirmation,95.37899999999999,-0.879
11,deliberation,1,37,iti,94.49999999999999,1.5
11,deliberation,1,38,choice,95.99999999999999,0.182
11,deliberation,1,38,confirmation,96.18199999999999,0.818
11,deliberation,1,38,iti,96.99999999999999,1
11,deliberation,1,39,choice,97.99999999999999,0.044
11,deliberation,1,39,confirmation,98.04399999999998,0.956
11,deliberation,1,39,iti,98.99999999999999,3
11,deliberation,1,40,choice,101.99999999999999,0.344
11,deliberation,1,40,confirmation,102.34399999999998,0.656
11,deliberation,1,40,iti,102.99999999999999,1.5
11,deliberation,1,41,choice,104.49999999999999,1.253
11,deliberation,1,41,scramble_instruction,105.75299999999999,0.309
11,deliberation,1,41,confirmation,106.06199999999998,-0.562
11,deliberation,1,41,iti,105.49999999999999,1.5
11,deliberation,1,42,choice,106.99999999999999,1.901
11,deliberation,1,42,scramble_instruction,108.90099999999998,0.288
11,deliberation,1,42,confirmation,109.18899999999998,-1.189
11,deliberation,1,42,iti,107.99999999999997,2
11,deliberation,1,43,choice,109.99999999999997,1.564
11,deliberation,1,43,scramble_instruction,111.56399999999996,0.286
11,deliberation,1,43,confirmation,111.84999999999997,-0.85
11,deliberation,1,43,iti,110.99999999999997,1
11,deliberation,1,44,choice,111.99999999999997,1.948
11,deliberation,1,44,scramble_instruction,113.94799999999996,0.27
11,deliberation,1,44,confirmation,114.21799999999996,-1.218
11,deliberation,1,44,iti,112.99999999999996,3
11,deliberation,1,45,choice,115.99999999999996,1.903
11,deliberation,1,45,scramble_instruction,117.90299999999996,0.308
11,deliberation,1,45,confirmation,118.21099999999997,-1.211
11,deliberation,1,45,iti,116.99999999999997,1.5
11,deliberation,1,46,choice,118.49999999999997,0.216
11,deliberation,1,46,confirmation,118.71599999999997,0.784
11,deliberation,1,46,iti,119.49999999999997,2
11,deliberation,1,47,choice,121.49999999999997,0.098
11,deliberation,1,47,confirmation,121.59799999999997,0.902
11,deliberation,1,47,iti,122.49999999999997,1
11,deliberation,1,48,choice,123.49999999999997,0.5
11,deliberation,1,48,confirmation,123.99999999999997,0.5
11,deliberation,1,48,iti,124.49999999999997,2
11,deliberation,1,49,choice,126.49999999999997,1.515
11,deliberation,1,49,scramble_instruction,128.01499999999996,0.352
11,deliberation,1,49,confirmation,128.36699999999996,-0.867
11,deliberation,1,49,iti,127.49999999999996,1
11,deliberation,1,50,choice,128.49999999999994,0.277
11,deliberation,1,50,confirmation,128.77699999999993,0.723
11,deliberation,1,50,iti,129.49999999999994,1.5
11,deliberation,1,51,choice,130.99999999999994,1.753
11,deliberation,1,51,scramble_instruction,132.75299999999993,0.841
11,deliberation,1,51,confirmation,133.59399999999994,-1.594
11,deliberation,1,51,iti,131.99999999999994,3.5
11,deliberation,2,52,choice,0,0.724
11,deliberation,2,52,confirmation,0.724,0.276
11,deliberation,2,52,iti,1,1.5
11,deliberation,2,53,choice,2.5,0.966
11,deliberation,2,53,scramble_instruction,3.466,0.321
11,deliberation,2,53,confirmation,3.7870000000000004,-0.287
11,deliberation,2,53,iti,3.5000000000000004,1.5
11,deliberation,2,54,choice,5,0.164
11,deliberation,2,54,confirmation,5.164,0.836
11,deliberation,2,54,iti,6,1
11,deliberation,2,55,choice,7,1.385
11,deliberation,2,55,scramble_instruction,8.385,0.294
11,deliberation,2,55,confirmation,8.679,-0.679
11,deliberation,2,55,iti,8,2
11,deliberation,2,56,choice,10,1.576
11,deliberation,2,56,scramble_instruction,11.576,0.258
11,deliberation,2,56,confirmation,11.834,-0.834
11,deliberation,2,56,iti,11,2
11,deliberation,2,57,choice,13,0.162
11,deliberation,2,57,confirmation,13.162,0.838
11,deliberation,2,57,iti,14,3
11,deliberation,2,58,choice,17,0.069
11,deliberation,2,58,confirmation,17.069,0.931
11,deliberation,2,58,iti,18,1
11,deliberation,2,59,choice,19,0.025
11,deliberation,2,59,confirmation,19.025,0.975
11,deliberation,2,59,iti,20,1
11,deliberation,2,60,choice,21,0.168
11,deliberation,2,60,confirmation,21.168,0.832
11,deliberation,2,60,iti,22,3.5
11,deliberation,2,61,choice,25.5,1.399
11,deliberation,2,61,scramble_instruction,26.899,1
11,deliberation,2,61,no_response,27.899,0.5
11,deliberation,2,61,iti,28.399,1
11,deliberation,2,62,choice,29.399,0.249
11,deliberation,2,62,confirmation,29.648,0.751
11,deliberation,2,62,iti,30.399,2
11,deliberation,2,63,choice,32.399,1.647
11,deliberation,2,63,scramble_instruction,34.046,0.314
11,deliberation,2,63,confirmation,34.36,-0.961
11,deliberation,2,63,iti,33.399,3.5
11,deliberation,2,64,choice,36.899,0.192
11,deliberation,2,64,confirmation,37.091,0.808
11,deliberation,2,64,iti,37.899,1.5
11,deliberation,2,65,choice,39.399,0.123
11,deliberation,2,65,scramble_instruction,39.522,0.315
11,deliberation,2,65,confirmation,39.836999999999996,0.562
11,deliberation,2,65,iti,40.398999999999994,3
11,deliberation,2,66,choice,43.398999999999994,0.677
11,deliberation,2,66,confirmation,44.07599999999999,0.323
11,deliberation,2,66,iti,44.398999999999994,1
11,deliberation,2,67,choice,45.398999999999994,0.697
11,deliberation,2,67,scramble_instruction,46.096,0.285
11,deliberation,2,67,confirmation,46.38099999999999,0.018
11,deliberation,2,67,iti,46.398999999999994,1
11,deliberation,2,68,choice,47.398999999999994,0.137
11,deliberation,2,68,confirmation,47.535999999999994,0.863
11,deliberation,2,68,iti,48.398999999999994,1.5
11,deliberation,2,69,choice,49.898999999999994,0.004
11,deliberation,2,69,confirmation,49.90299999999999,0.996
11,deliberation,2,69,iti,50.898999999999994,3
11,deliberation,2,70,choice,53.898999999999994,0.136
11,deliberation,2,70,confirmation,54.035,0.864
11,deliberation,2,70,iti,54.898999999999994,2
11,deliberation,2,71,choice,56.898999999999994,0.98
11,deliberation,2,71,scramble_instruction,57.87899999999999,0.316
11,deliberation,2,71,confirmation,58.19499999999999,-0.296
11,deliberation,2,71,iti,57.898999999999994,1.5
11,deliberation,2,72,choice,59.398999999999994,1.875
11,deliberation,2,72,scramble_instruction,61.273999999999994,0.295
11,deliberation,2,72,confirmation,61.568999999999996,-1.17
11,deliberation,2,72,iti,60.398999999999994,1
11,deliberation,2,73,choice,61.398999999999994,0.692
11,deliberation,2,73,scramble_instruction,62.090999999999994,0.273
11,deliberation,2,73,confirmation,62.364,0.035
11,deliberation,2,73,iti,62.398999999999994,1
11,deliberation,2,74,choice,63.398999999999994,1.215
11,deliberation,2,74,scramble_instruction,64.61399999999999,0.282
11,deliberation,2,74,confirmation,64.89599999999999,-0.497
11,deliberation,2,74,iti,64.39899999999999,1
11,deliberation,2,75,choice,65.39899999999999,1.476
11,deliberation,2,75,scramble_instruction,66.87499999999999,0.296
11,deliberation,2,75,confirmation,67.17099999999999,-0.772
11,deliberation,2,75,iti,66.39899999999999,3
11,deliberation,2,76,choice,69.39899999999999,0.521
11,deliberation,2,76,scramble_instruction,69.91999999999999,0.327
11,deliberation,2,76,confirmation,70.24699999999999,0.152
11,deliberation,2,76,iti,70.39899999999999,1.5
11,deliberation,2,77,choice,71.89899999999999,0.087
11,deliberation,2,77,confirmation,71.98599999999999,0.913
11,deliberation,2,77,iti,72.89899999999999,1.5
11,deliberation,2,78,choice,74.39899999999999,0.829
11,deliberation,2,78,scramble_instruction,75.22799999999998,0.324
11,deliberation,2,78,confirmation,75.55199999999998,-0.153
11,deliberation,2,78,iti,75.39899999999997,1
11,deliberation,2,79,choice,76.39899999999997,1.377
11,deliberation,2,79,scramble_instruction,77.77599999999997,0.301
11,deliberation,2,79,confirmation,78.07699999999997,-0.678
11,deliberation,2,79,iti,77.39899999999997,1
11,deliberation,2,80,choice,78.39899999999997,1
11,deliberation,2,80,no_response,79.39899999999997,0.5
11,deliberation,2,80,iti,79.89899999999997,1.5
11,deliberation,2,81,choice,81.39899999999997,0.179
11,deliberation,2,81,scramble_instruction,81.57799999999997,0.266
11,deliberation,2,81,confirmation,81.84399999999998,0.555
11,deliberation,2,81,iti,82.39899999999999,3
11,deliberation,2,82,choice,85.39899999999999,0.22
11,deliberation,2,82,confirmation,85.61899999999999,0.78
11,deliberation,2,82,iti,86.39899999999999,3
11,deliberation,2,83,choice,89.39899999999999,1.495
11,deliberation,2,83,scramble_instruction,90.89399999999999,0.316
11,deliberation,2,83,confirmation,91.21,-0.811
11,deliberation,2,83,iti,90.39899999999999,3.5
11,deliberation,2,84,choice,93.89899999999999,0.157
11,deliberation,2,84,confirmation,94.05599999999998,0.843
11,deliberation,2,84,iti,94.89899999999999,3
11,deliberation,2,85,choice,97.89899999999999,0.124
11,deliberation,2,85,confirmation,98.02299999999998,0.876
11,deliberation,2,85,iti,98.89899999999999,1
11,deliberation,2,86,choice,99.89899999999999,0.12
11,deliberation,2,86,confirmation,100.01899999999999,0.88
11,deliberation,2,86,iti,100.89899999999999,1
11,deliberation,2,87,choice,101.89899999999999,0.058
11,deliberation,2,87,confirmation,101.957,0.942
11,deliberation,2,87,iti,102.89899999999999,1.5
11,deliberation,2,88,choice,104.39899999999999,0.562
11,deliberation,2,88,scramble_instruction,104.96099999999998,0.437
11,deliberation,2,88,confirmation,105.39799999999998,0.001
11,deliberation,2,88,iti,105.39899999999999,2
11,deliberation,2,89,choice,107.39899999999999,0.156
11,deliberation,2,89,confirmation,107.55499999999999,0.844
11,deliberation,2,89,iti,108.39899999999999,1
11,deliberation,2,90,choice,109.39899999999999,1.544
11,deliberation,2,90,scramble_instruction,110.94299999999998,0.292
11,deliberation,2,90,confirmation,111.23499999999999,-0.836
11,deliberation,2,90,iti,110.39899999999999,1
11,deliberation,2,91,choice,111.39899999999999,0.211
11,deliberation,2,91,confirmation,111.60999999999999,0.789
11,deliberation,2,91,iti,112.39899999999999,1.5
11,deliberation,2,92,choice,113.89899999999999,0.02
11,deliberation,2,92,confirmation,113.91899999999998,0.98
11,deliberation,2,92,iti,114.89899999999999,2
11,deliberation,2,93,choice,116.89899999999999,1.742
11,deliberation,2,93,scramble_instruction,118.64099999999999,0.473
11,deliberation,2,93,confirmation,119.11399999999999,-1.215
11,deliberation,2,93,iti,117.89899999999999,1
11,deliberation,2,94,choice,118.89899999999999,0.679
11,deliberation,2,94,scramble_instruction,119.57799999999999,0.693
11,deliberation,2,94,confirmation,120.27099999999999,-0.372
11,deliberation,2,94,iti,119.89899999999999,1.5
11,deliberation,2,95,choice,121.39899999999999,0.213
11,deliberation,2,95,confirmation,121.61199999999998,0.787
11,deliberation,2,95,iti,122.39899999999999,1
11,deliberation,2,96,choice,123.39899999999999,0.567
11,deliberation,2,96,scramble_instruction,123.96599999999998,0.525
11,deliberation,2,96,confirmation,124.49099999999999,-0.092
11,deliberation,2,96,iti,124.39899999999999,1.5
11,deliberation,2,97,choice,125.89899999999999,0.358
11,deliberation,2,97,confirmation,126.25699999999999,0.642
11,deliberation,2,97,iti,126.89899999999999,3.5
11,deliberation,2,98,choice,130.399,1.575
11,deliberation,2,98,scramble_instruction,131.974,0.39
11,deliberation,2,98,confirmation,132.36399999999998,-0.965
11,deliberation,2,98,iti,131.39899999999997,2
11,deliberation,2,99,choice,133.39899999999997,1.714
11,deliberation,2,99,scramble_instruction,135.11299999999997,0.382
11,deliberation,2,99,confirmation,135.49499999999998,-1.096
11,deliberation,2,99,iti,134.39899999999997,3
